year,rwi
1713,0.98818810686523
1714,1.03628428649235
1715,1.0533013449694
1716,0.756676697867994
1717,0.836481566002152
1718,1.01604561652104
1719,1.09138700498792
1720,0.917819436498598
1721,0.842123033226978
1722,1.12206435809795
1723,0.978322559547145
1724,1.28246257495637
1725,0.918876653216507
1726,1.18451686625488
1727,1.20566486023805
1728,1.19127833654854
1729,1.13108920212919
1730,1.10656798391419
1731,0.96036378337708
1732,1.05606553565417
1733,1.06814448664536
1734,1.2155636689041
1735,1.06383508188219
1736,0.908464769547213
1737,0.959136610667604
1738,0.849139148370422
1739,1.03299406950873
1740,0.693267285337656
1741,0.596635400938198
1742,0.751708190517666
1743,0.803067970297663
1744,0.931175774622767
1745,0.897703435673747
1746,1.01821503160869
1747,0.872630347617477
1748,0.859389319928929
1749,0.914262118503722
1750,0.975840315830555
1751,0.965739423822664
1752,1.10989099042154
1753,1.08660854680779
1754,1.1655758023419
1755,1.0968038285308
1756,1.0947297699575
1757,0.967325078657534
1758,0.866244105264084
1759,1.10067510500707
1760,0.973726868605239
1761,1.0797650446688
1762,1.01327697097687
1763,1.03851372484838
1764,1.14639457391211
1765,0.911194537131611
1766,1.12587612970258
1767,1.08161076442397
1768,1.03250254448421
1769,1.04121917780044
1770,0.912434781652815
1771,0.902153205631779
1772,1.13877265055828
1773,0.915497900747092
1774,0.896479670408557
1775,0.996418761904447
1776,0.877360657620503
1777,0.960545555801505
1778,1.14852446478775
1779,0.777277447401676
1780,0.944105820564221
1781,1.01055760311638
1782,0.858665064923335
1783,0.872199885112073
1784,0.95164603263667
1785,0.770371277638326
1786,0.784995653627537
1787,0.923766824797979
1788,1.06673484866767
1789,0.808930384259971
1790,0.973758710460069
1791,1.15630003655827
1792,1.24009846209799
1793,1.15759166874295
1794,1.59333262997081
1795,1.26573108238896
1796,1.35491406689662
1797,1.01513576151072
1798,1.21737402499667
1799,1.04416116701388
1800,0.820088939396022
1801,1.0123085229554
1802,1.20941637479118
1803,0.947311064889244
1804,0.986832205678019
1805,0.870831295240026
1806,1.03609972679162
1807,1.20450104186427
1808,1.04631417855435
1809,0.822687571626649
1810,0.967635941969018
1811,0.858586480459495
1812,0.612306991503618
1813,0.600609953362588
1814,0.971562709058904
1815,0.843794912769576
1816,0.794522735006129
1817,0.942459762737262
1818,0.756193438308585
1819,0.870346583756188
1820,0.570563686758573
1821,0.391034960961807
1822,1.04787650158789
1823,0.920291764926711
1824,0.951828504697368
1825,1.21790584837347
1826,1.40446325386922
1827,1.1480287555932
1828,1.36656940324067
1829,1.26087093366636
1830,0.827947982862781
1831,1.07007007483442
1832,1.07380157709388
1833,1.19831344080072
1834,1.24996451005808
1835,0.906542043832328
