year,rwi
1794,0.796
1795,1.035
1796,0.99
1797,0.814
1798,0.893
1799,1.107
1800,1.274
1801,0.652
1802,1.11
1803,0.962
1804,0.988
1805,1.031
1806,1.191
1807,1.014
1808,0.878
1809,0.676
1810,0.855
1811,0.907
1812,0.923
1813,0.56
1814,0.66
1815,0.72
1816,0.777
1817,0.707
1818,0.862
1819,0.975
1820,1.151
1821,0.901
1822,0.973
1823,0.791
1824,0.719
1825,0.724
1826,0.707
1827,0.91
1828,0.863
1829,1.026
1830,1.258
1831,1.199
1832,1.137
1833,1.05
1834,1.051
1835,1.176
1836,1.045
1837,1.243
1838,1.311
1839,0.932
1840,1.108
1841,1.039
1842,1.025
1843,1.107
1844,0.925
1845,0.738
1846,1.113
1847,1.314
1848,1.248
1849,1.157
1850,0.962
1851,0.778
1852,0.933
1853,0.762
1854,0.884
1855,0.959
1856,0.953
1857,0.953
1858,0.849
1859,0.803
1860,0.885
1861,1.03
1862,1.141
1863,1.291
1864,1.134
1865,0.856
1866,0.982
1867,1.032
1868,0.923
1869,1.041
1870,0.832
1871,1.063
1872,0.809
1873,1.095
1874,1.135
1875,0.998
1876,1.314
1877,1.068
1878,0.953
1879,0.935
1880,0.885
1881,0.884
1882,1.138
1883,1.159
1884,1.096
1885,1.041
1886,1.283
1887,0.762
1888,0.968
1889,0.963
1890,1.362
1891,1.001
1892,0.911
1893,1.212
1894,0.931
1895,1.091
1896,0.706
1897,0.758
1898,0.621
1899,0.712
1900,0.814
1901,1.027
1902,0.676
1903,0.89
1904,0.724
1905,0.895
1906,0.96
1907,1.22
1908,1.176
1909,1.32
1910,1.167
1911,0.849
1912,1.069
1913,0.845
1914,0.878
1915,1.096
1916,0.961
1917,0.817
1918,0.97
1919,1.03
1920,1.016
1921,1.076
1922,1.223
1923,1.383
1924,1.2
1925,0.739
1926,0.798
1927,0.908
1928,1.062
1929,1.071
1930,0.867
1931,0.937
1932,1.11
1933,0.796
1934,0.844
1935,0.771
1936,0.66
1937,1.015
1938,1.117
1939,0.981
1940,0.903
1941,0.661
1942,1.096
1943,1.2
1944,0.985
1945,1.257
1946,1.365
1947,1.275
1948,1.047
1949,1.26
1950,1.16
1951,0.853
1952,0.904
1953,0.979
1954,1.027
1955,0.952
1956,0.885
1957,0.801
1958,0.912
1959,0.861
1960,0.669
1961,1.018
1962,0.619
1963,0.973
1964,0.814
1965,0.936
1966,1
1967,1.09
1968,1.134
1969,1.184
1970,1.101
1971,1.207
1972,1.321
1973,1.264
1974,1.095
1975,1.209
1976,1.117
1977,0.826
1978,1.108
1979,1.014
1980,0.94
1981,0.877
1982,0.963
1983,1.04
1984,0.977
1985,0.759
1986,0.797
1987,0.881
1988,1.05
1989,1.241
1990,1.048
1991,1.278
1992,1.069
1993,1.029
1994,1.104
1995,0.817
1996,1.155
1997,1.296
1998,0.756
1999,0.932
2000,0.71
2001,1.076
2002,0.852
