year,rwi
1745,1.47
1746,1.71
1747,1.88
1748,1.55
1749,1.51
1750,2.49
1751,2.28
1752,2.92
1753,2.19
1754,2.3
1755,0.97
1756,1.78
1757,1.71
1758,1.54
1759,1.62
1760,1.52
1761,1.15
1762,1.04
1763,0.91
1764,0.92
1765,1.07
1766,1.41
1767,1.42
1768,1.48
1769,1.2
1770,1.09
1771,1.56
1772,1.39
1773,1.3
1774,1.02
1775,1.005
1776,1.01
1777,1.05
1778,1.11
1779,0.89
1780,0.915
1781,0.975
1782,1.579
1783,2.006
1784,1.865
1785,1.381
1786,1.321
1787,1.345
1788,1.301
1789,1.389
1790,1.187
1791,1.276
1792,1.131
1793,1.125
1794,1.424
1795,1.311
1796,1.688
1797,1.541
1798,1.611
1799,1.738
1800,1.723
1801,1.681
1802,1.777
1803,1.807
1804,1.654
1805,1.557
1806,1.486
1807,1.78
1808,1.536
1809,1.503
1810,1.438
1811,1.421
1812,1.249
1813,1.021
1814,1.085
1815,0.99
1816,1.003
1817,1.18
1818,1.09
1819,1.042
1820,1.083
1821,0.847
1822,1.092
1823,1.248
1824,1.439
1825,1.368
1826,1.359
1827,1.363
1828,1.454
1829,1.345
1830,1.188
1831,1.077
1832,1.086
1833,1.232
1834,1.544
1835,1.231
1836,1.025
1837,0.933
1838,0.792
1839,1.225
1840,0.952
1841,0.977
1842,1.396
1843,1.018
1844,1.194
1845,1.193
1846,1.551
1847,1.304
1848,1.29
1849,1.243
1850,1.096
1851,0.965
1852,1.15
1853,1.141
1854,0.979
1855,1.197
1856,1.083
1857,1.051
1858,0.902
1859,0.94
1860,0.784
1861,0.983
1862,0.817
1863,1.054
1864,0.845
1865,0.892
1866,1.014
1867,1.136
1868,1.007
1869,0.919
1870,0.955
1871,0.857
1872,0.701
1873,0.902
1874,1.003
1875,0.966
1876,0.852
1877,0.885
1878,0.814
1879,0.784
1880,0.969
1881,1.196
1882,1.052
1883,1.007
1884,1.004
1885,1.06
1886,0.928
1887,1.007
1888,0.825
1889,1.005
1890,0.68
1891,0.735
1892,0.784
1893,0.813
1894,0.897
1895,0.917
1896,0.859
1897,0.935
1898,0.727
1899,0.811
1900,0.875
1901,0.907
1902,0.817
1903,0.743
1904,0.916
1905,0.782
1906,0.64
1907,0.592
1908,0.807
1909,0.555
1910,0.697
1911,0.75
1912,0.64
1913,0.555
1914,0.67
1915,0.736
1916,0.69
1917,0.917
1918,0.641
1919,0.886
1920,0.812
1921,1.138
1922,0.952
1923,0.882
1924,0.826
1925,0.762
1926,0.566
1927,0.837
1928,0.8
1929,0.644
1930,0.598
1931,0.739
1932,0.724
1933,0.492
1934,0.493
1935,0.581
1936,0.602
1937,0.671
1938,0.638
1939,0.662
1940,0.612
1941,0.746
1942,0.676
1943,0.66
1944,0.691
1945,0.751
1946,0.734
1947,0.786
1948,0.473
1949,0.643
1950,0.669
1951,0.62
1952,0.677
1953,0.594
1954,0.451
1955,0.658
1956,0.614
1957,0.651
1958,0.701
1959,0.681
1960,0.665
1961,0.693
1962,0.684
1963,0.634
1964,0.613
1965,0.467
1966,0.613
1967,0.61
1968,0.595
1969,0.583
1970,0.555
1971,0.532
1972,0.59
1973,0.733
1974,0.539
1975,0.61
