year,rwi
1622,0.633
1623,0.773
1624,0.407
1625,0.542
1626,0.456
1627,0.416
1628,0.398
1629,0.485
1630,0.436
1631,0.491
1632,0.457
1633,0.474
1634,0.979
1635,0.813
1636,0.871
1637,0.834
1638,0.447
1639,0.674
1640,0.707
1641,1.11
1642,1.402
1643,0.708
1644,0.913
1645,1.724
1646,2.03
1647,1.184
1648,1.696
1649,1.015
1650,0.81
1651,0.899
1652,0.593
1653,1.182
1654,1.096
1655,0.91
1656,0.634
1657,0.915
1658,0.997
1659,0.773
1660,0.704
1661,1.726
1662,0.837
1663,0.554
1664,1.045
1665,0.802
1666,1.854
1667,1.275
1668,0.708
1669,0.724
1670,1.052
1671,0.543
1672,0.616
1673,0.941
1674,0.517
1675,1.322
1676,0.858
1677,0.938
1678,1.358
1679,0.582
1680,0.934
1681,1.003
1682,1.638
1683,2.271
1684,1.49
1685,0.782
1686,1.71
1687,1.609
1688,1.558
1689,0.956
1690,0.693
1691,1.308
1692,1.108
1693,0.574
1694,0.845
1695,1.468
1696,0.805
1697,0.777
1698,1.011
1699,0.742
1700,0.564
1701,1.064
1702,0.935
1703,0.733
1704,0.458
1705,1.004
1706,0.658
1707,0.54
1708,0.693
1709,0.897
1710,1.226
1711,0.807
1712,1.081
1713,0.472
1714,0.399
1715,0.398
1716,0.898
1717,1.807
1718,0.533
1719,1.341
1720,0.517
1721,1.294
1722,0.93
1723,1.154
1724,0.903
1725,0.344
1726,0.579
1727,1.052
1728,1.114
1729,0.721
1730,0.7
1731,1.312
1732,1.523
1733,0.641
1734,0.697
1735,0.907
1736,1.22
1737,1.22
1738,0.55
1739,1.196
1740,0.739
1741,0.818
1742,0.525
1743,1.038
1744,0.562
1745,0.776
1746,0.879
1747,1.415
1748,0.39
1749,1.116
1750,0.754
1751,1.147
1752,0.416
1753,0.623
1754,0.305
1755,0.966
1756,0.625
1757,1.377
1758,0.807
1759,1.325
1760,1.153
1761,2.736
1762,1.019
1763,1.093
1764,0.832
1765,1.353
1766,1.367
1767,0.656
1768,1.478
1769,0.527
1770,0.676
1771,2.517
1772,0.727
1773,1.152
1774,1.098
1775,1.623
1776,0.962
1777,0.759
1778,0.87
1779,0.906
1780,1.321
1781,0.537
1782,1.152
1783,1.184
1784,0.829
1785,1.31
1786,1.063
1787,0.707
1788,0.772
1789,1.329
1790,0.358
1791,0.893
1792,1.064
1793,1.135
1794,0.526
1795,0.998
1796,0.399
1797,0.797
1798,0.765
1799,0.351
1800,1.314
1801,0.517
1802,0.437
1803,0.672
1804,1.161
1805,0.422
1806,0.826
1807,0.787
1808,0.419
1809,0.609
1810,0.55
1811,1.048
1812,1.136
1813,0.597
1814,1.249
1815,0.418
1816,0.865
1817,1.179
1818,0.663
1819,0.633
1820,0.566
1821,1.364
1822,0.794
1823,1.213
1824,0.77
1825,2.149
1826,0.275
1827,0.915
1828,0.675
1829,2.643
1830,0.511
1831,1.012
1832,0.565
1833,2.09
1834,0.291
1835,0.832
1836,1.014
1837,1.144
1838,1.134
1839,1.03
1840,0.779
1841,0.878
1842,0.594
1843,0.988
1844,0.325
1845,0.708
1846,1.582
1847,0.727
1848,0.639
1849,0.399
1850,0.453
1851,0.936
1852,1.528
1853,0.835
1854,1.993
1855,0.866
1856,1.923
1857,0.695
1858,1.249
1859,0.774
1860,0.778
1861,0.721
1862,0.717
1863,0.851
1864,1.092
1865,0.895
1866,0.767
1867,1.228
1868,0.638
1869,1.299
1870,1.11
1871,1.016
1872,0.576
1873,1.404
1874,0.679
1875,0.777
1876,0.825
1877,0.85
1878,1.946
1879,0.477
1880,0.981
1881,0.741
1882,0.607
1883,0.913
1884,0.854
1885,1.051
1886,1.024
1887,0.394
1888,0.928
1889,0.578
1890,0.191
1891,0.82
1892,0.634
1893,0.933
1894,0.607
1895,1.346
1896,0.632
1897,0.47
1898,0.279
1899,0.85
1900,1.624
1901,0.639
1902,0.769
1903,0.925
1904,0.514
1905,0.761
1906,0.516
1907,0.461
1908,0.594
1909,0.848
1910,0.514
1911,0.483
1912,1.108
1913,1.047
1914,0.683
1915,1.015
1916,0.741
1917,0.726
1918,0.665
1919,1.453
1920,0.661
1921,0.641
1922,0.769
1923,1.022
1924,1.439
1925,1.014
1926,1.345
1927,0.742
1928,0.813
1929,0.74
1930,2.357
1931,1.574
1932,1.061
1933,2.089
1934,2.588
1935,0.763
1936,1.533
1937,1.07
1938,1.046
1939,1.227
1940,1.353
1941,1.168
1942,1.319
1943,0.906
1944,0.61
1945,0.49
1946,1.032
1947,1.972
1948,0.664
1949,0.834
1950,1.051
1951,1.295
1952,1.154
1953,1.432
1954,0.874
1955,0.774
1956,0.988
1957,1.932
1958,1.145
1959,1.89
1960,0.824
1961,0.754
1962,0.644
1963,0.925
1964,0.877
1965,0.482
1966,1.042
1967,0.306
1968,1.148
1969,0.45
1970,0.841
1971,0.318
1972,0.612
1973,0.94
1974,0.506
1975,0.491
1976,1.308
1977,0.595
1978,1.01
1979,0.816
1980,0.808
1981,0.328
1982,1.126
1983,1.183
1984,0.878
1985,0.439
1986,0.803
1987,0.811
1988,0.89
1989,0.607
1990,0.792
1991,1.117
1992,0.719
1993,0.982
1994,0.745
1995,1.285
1996,1.391
1997,0.475
1998,0.844
1999,0.788
2000,0.342
2001,0.512
2002,1.021
2003,1.723
2004,1.11
2005,2.017
