year,rwi
1650,0.864
1651,0.993
1652,1.209
1653,0.738
1654,0.799
1655,0.697
1656,1.296
1657,1.096
1658,1.067
1659,1.277
1660,1.134
1661,1.016
1662,0.738
1663,0.822
1664,0.807
1665,0.8
1666,1.327
1667,1.732
1668,1.758
1669,1.462
1670,1.074
1671,1.184
1672,1.202
1673,1.198
1674,1.025
1675,0.811
1676,1.036
1677,0.808
1678,1.04
1679,0.773
1680,1.103
1681,0.763
1682,0.698
1683,0.842
1684,0.898
1685,0.754
1686,0.724
1687,0.6
1688,0.798
1689,1.039
1690,0.968
1691,0.717
1692,0.942
1693,1.416
1694,1.183
1695,1.417
1696,1.139
1697,1.171
1698,1.077
1699,1.059
1700,1.01
1701,0.975
1702,1.036
1703,1.071
1704,0.785
1705,0.653
1706,0.931
1707,0.782
1708,0.94
1709,0.774
1710,0.928
1711,0.991
1712,1.006
1713,0.743
1714,0.627
1715,0.48
1716,0.5
1717,0.865
1718,0.899
1719,1.002
1720,0.779
1721,1.199
1722,1.271
1723,0.782
1724,0.766
1725,1.128
1726,1.239
1727,1.3
1728,1.083
1729,1.326
1730,1.497
1731,1.666
1732,1.448
1733,1.202
1734,1.368
1735,1.372
1736,1.288
1737,1.07
1738,1.034
1739,0.89
1740,1.106
1741,0.592
1742,0.701
1743,0.797
1744,0.909
1745,0.999
1746,0.918
1747,0.888
1748,0.895
1749,1.018
1750,1.199
1751,1.305
1752,1.437
1753,1.058
1754,1.178
1755,0.923
1756,1
1757,1.155
1758,0.752
1759,0.798
1760,0.976
1761,1.044
1762,1.02
1763,1.019
1764,1.237
1765,1.169
1766,1.013
1767,0.818
1768,0.768
1769,1.125
1770,1.033
1771,1.019
1772,1.083
1773,1.061
1774,1.044
1775,1.065
1776,1.194
1777,1.47
1778,1.241
1779,0.871
1780,0.675
1781,0.589
1782,1.003
1783,0.984
1784,0.706
1785,0.547
1786,0.76
1787,0.701
1788,0.702
1789,0.855
1790,0.639
1791,0.683
1792,0.535
1793,0.735
1794,0.62
1795,0.772
1796,0.615
1797,0.694
1798,0.566
1799,0.582
1800,0.808
1801,0.961
1802,1.02
1803,1.086
1804,0.974
1805,1.033
1806,0.975
1807,1.388
1808,1.493
1809,1.49
1810,1.029
1811,1.123
1812,1.456
1813,1.43
1814,1.384
1815,1.639
1816,1.223
1817,1.239
1818,0.986
1819,0.924
1820,0.827
1821,1.007
1822,1.069
1823,1.312
1824,1.348
1825,1.227
1826,0.882
1827,1.101
1828,1.478
1829,1.159
1830,1.208
1831,1.02
1832,0.995
1833,1.05
1834,1.266
1835,0.926
1836,0.787
1837,0.611
1838,0.911
1839,0.651
1840,0.812
1841,0.787
1842,0.985
1843,0.778
1844,0.79
1845,0.924
1846,0.907
1847,1.033
1848,1.122
1849,0.972
1850,0.916
1851,0.992
1852,0.978
1853,1.106
1854,1.202
1855,1.245
1856,0.958
1857,0.897
1858,0.958
1859,1.028
1860,1.24
1861,1.311
1862,1.029
1863,1.356
1864,1.046
1865,1.066
1866,1.301
1867,1.373
1868,1.19
1869,0.65
1870,0.63
1871,0.677
1872,0.647
1873,0.645
1874,1.098
1875,0.945
1876,0.833
1877,0.59
1878,0.451
1879,0.577
1880,0.875
1881,0.721
1882,1.131
1883,0.945
1884,0.996
1885,0.746
1886,0.547
1887,0.604
1888,0.605
1889,1.028
1890,1.276
1891,1.161
1892,1.304
1893,1.329
1894,1.46
1895,0.724
1896,0.903
1897,1.347
1898,1.598
1899,0.781
1900,1.02
1901,1.038
1902,1.462
1903,1.69
1904,1.372
1905,1.094
1906,1.174
1907,1.173
1908,1.044
1909,1.038
1910,0.964
1911,0.83
1912,0.914
1913,1.049
1914,0.938
1915,1.172
1916,1.212
1917,0.995
1918,0.779
1919,0.84
1920,0.47
1921,1.116
1922,1.074
1923,0.896
1924,0.68
1925,0.976
1926,0.668
1927,1.172
1928,1.525
1929,1.086
1930,1.2
1931,1.05
1932,0.976
1933,0.836
1934,0.537
1935,1.102
1936,1.062
1937,1.045
1938,1.01
1939,1.009
1940,0.791
1941,0.923
1942,0.811
1943,0.905
1944,0.555
1945,0.783
1946,1.096
1947,1.062
1948,0.975
1949,0.91
1950,0.821
1951,1.494
1952,1.221
1953,1.071
1954,1.204
1955,1.152
1956,0.844
1957,0.777
1958,0.765
1959,1.028
1960,0.4
1961,1.088
1962,0.728
1963,0.823
1964,0.694
1965,0.904
1966,0.765
1967,1.336
1968,1.186
1969,0.737
1970,0.973
1971,0.839
1972,0.709
1973,1.514
1974,1.208
1975,1.418
1976,1.155
1977,1.162
1978,1.109
1979,1.246
1980,1.292
1981,1.231
1982,1.087
1983,1.093
1984,0.587
1985,0.966
