year,rwi
1754,1.48
1755,1.43
1756,2.05
1757,1.17
1758,0.5
1759,1.36
1760,0.58
1761,0.55
1762,0.68
1763,0.81
1764,1.06
1765,1.32
1766,0.85
1767,0.6
1768,0.47
1769,0.98
1770,1.2
1771,1.59
1772,1.59
1773,1.14
1774,1.25
1775,1.18
1776,1.485
1777,1.43
1778,1.095
1779,0.815
1780,0.89
1781,0.51
1782,1.015
1783,0.855
1784,1.295
1785,0.815
1786,0.94
1787,0.805
1788,1.23
1789,1.02
1790,0.915
1791,1.02
1792,0.715
1793,0.57
1794,0.605
1795,1.01
1796,1.135
1797,0.9
1798,0.39
1799,0.88
1800,0.77
1801,0.72
1802,1.02
1803,0.58
1804,0.755
1805,0.92
1806,0.97
1807,1.165
1808,1.13
1809,1.28
1810,1.27
1811,1.51
1812,1.035
1813,0.815
1814,0.825
1815,0.655
1816,0.345
1817,0.595
1818,0.437
1819,0.833
1820,0.265
1821,0.158
1822,0.355
1823,0.599
1824,0.565
1825,0.596
1826,0.397
1827,0.597
1828,0.478
1829,0.507
1830,0.651
1831,0.454
1832,0.578
1833,0.69
1834,0.69
1835,0.851
1836,0.767
1837,0.966
1838,0.806
1839,0.91
1840,0.994
1841,0.955
1842,0.883
1843,1.332
1844,0.959
1845,1.139
1846,1.133
1847,1.361
1848,0.704
1849,0.77
1850,1.058
1851,0.96
1852,0.763
1853,0.669
1854,0.939
1855,0.659
1856,0.984
1857,1.008
1858,0.846
1859,0.819
1860,0.771
1861,0.868
1862,0.903
1863,0.998
1864,0.984
1865,1.078
1866,1.185
1867,1.18
1868,0.89
1869,1.323
1870,1.202
1871,2.06
1872,0.905
1873,0.996
1874,1.252
1875,1.405
1876,1.163
1877,1.222
1878,1.084
1879,0.955
1880,1.033
1881,1.147
1882,1.183
1883,1.324
1884,0.94
1885,0.865
1886,0.799
1887,0.62
1888,0.893
1889,0.645
1890,0.993
1891,1.053
1892,1.279
1893,1.372
1894,1.421
1895,1.602
1896,1.526
1897,1.619
1898,1.692
1899,2.115
1900,2.806
1901,2.61
1902,2.86
1903,1.759
1904,1.478
1905,1.879
1906,1.587
1907,1.443
1908,1.367
1909,1.595
1910,0.887
1911,0.771
1912,1.152
1913,1.066
1914,1.025
1915,0.972
1916,1.085
1917,1.029
1918,0.916
1919,0.741
1920,0.658
1921,0.8
1922,1.204
1923,1.131
1924,0.956
1925,1.003
1926,0.927
1927,0.815
1928,1.251
1929,1.588
1930,1.306
1931,1.185
1932,1.422
1933,1.246
1934,1.363
1935,1.33
1936,1.338
1937,0.975
1938,0.806
1939,0.849
1940,0.856
1941,0.717
1942,0.998
1943,1.145
1944,1.371
1945,1.288
1946,1.138
1947,1.303
1948,1.574
1949,1.147
1950,2.245
1951,1.39
1952,1.225
1953,1.354
1954,1.162
1955,0.983
1956,1.161
1957,1.18
1958,1.171
1959,0.796
1960,1.26
1961,1.12
1962,1.102
1963,1.165
1964,0.962
1965,1.165
1966,1.077
1967,0.967
1968,1.342
1969,1.437
1970,1.428
1971,1.329
1972,1.345
1973,0.958
1974,0.937
1975,0.952
1976,0.722
1977,0.948
1978,0.849
1979,0.965
1980,0.829
1981,0.672
1982,0.74
1983,1.041
1984,1.035
1985,1.084
1986,0.957
1987,1.626
1988,1.642
1989,1.44
1990,1.47
1991,1.511
1992,1.773
1993,1.521
1994,1.49
1995,1.427
1996,1.497
1997,1.545
1998,0.889
1999,1.135
2000,1.38
