year,rwi
1758,2.41
1759,2.14
1760,2.19
1761,2.37
1762,1.59
1763,1.37
1764,1.33
1765,1.92
1766,0.27
1767,0.11
1768,0.1
1769,0.95
1770,0.34
1771,0.75
1772,0.69
1773,0.33
1774,0.48
1775,1.15
1776,0.82
1777,0.63
1778,0.56
1779,1.08
1780,0.42
1781,0.61
1782,0.9
1783,1.26
1784,1.14
1785,0.37
1786,0.6
1787,1.18
1788,0.68
1789,0.62
1790,0.48
1791,0.335
1792,0.258
1793,0.445
1794,0.485
1795,1.045
1796,0.958
1797,0.982
1798,0.485
1799,0.525
1800,0.38
1801,0.24
1802,0.501
1803,0.704
1804,0.49
1805,0.53
1806,0.321
1807,0.347
1808,0.322
1809,0.399
1810,0.31
1811,0.525
1812,0.704
1813,0.659
1814,0.732
1815,1.028
1816,0.727
1817,0.702
1818,0.786
1819,0.517
1820,0.79
1821,0.769
1822,0.854
1823,0.673
1824,0.622
1825,0.912
1826,1.146
1827,1.376
1828,1.112
1829,0.608
1830,0.893
1831,0.729
1832,0.506
1833,0.387
1834,0.726
1835,0.665
1836,1.218
1837,1.171
1838,1.009
1839,0.648
1840,0.78
1841,0.84
1842,1.296
1843,1.324
1844,1.232
1845,1.254
1846,1.377
1847,1.029
1848,0.695
1849,0.878
1850,1.05
1851,0.695
1852,0.711
1853,0.937
1854,0.817
1855,0.289
1856,0.705
1857,0.778
1858,0.825
1859,0.872
1860,0.716
1861,1.76
1862,1.042
1863,1.525
1864,1.256
1865,1.346
1866,1.846
1867,2.018
1868,1.077
1869,2.504
1870,1.513
1871,1.532
1872,1.203
1873,1.311
1874,1.013
1875,1.059
1876,2.141
1877,1.859
1878,2.573
1879,1.68
1880,1.996
1881,1.788
1882,2.074
1883,1.598
1884,1.315
1885,2.02
1886,1.681
1887,1.6
1888,2.257
1889,1.659
1890,1.437
1891,2.045
1892,1.437
1893,1.566
1894,1.054
1895,0.743
1896,0.793
1897,1.219
1898,1.371
1899,1.844
1900,1.302
1901,1.07
1902,2.163
1903,1.692
1904,2.264
1905,1.9
1906,1.935
1907,1.747
1908,2.034
1909,1.968
1910,1.488
1911,0.688
1912,1.265
1913,0.579
1914,0.864
1915,2.376
1916,2.098
1917,0.992
1918,0.833
1919,1.644
1920,1.913
1921,1.4
1922,1.488
1923,1.35
1924,1.5
1925,1.194
1926,1.199
1927,1.592
1928,2.343
1929,1.889
1930,1.554
1931,1.434
1932,1.673
1933,1.028
1934,1.075
1935,1.192
1936,1.031
1937,0.961
1938,1.504
1939,1.208
1940,1.071
1941,1.656
1942,1.733
1943,1.785
1944,1.387
1945,1.597
1946,1.152
1947,1.288
1948,1.307
1949,1.641
1950,1.372
1951,1.679
1952,1.083
1953,0.806
1954,1.066
1955,1.491
1956,0.876
1957,1.086
1958,1.731
1959,1.19
1960,1.663
1961,1.497
1962,1.449
1963,1.035
1964,1.001
1965,1.484
1966,0.908
1967,1.335
1968,1.513
1969,1.471
1970,1.46
1971,1.514
1972,1.012
1973,1.356
1974,1.401
1975,2.03
1976,1.484
1977,1.323
1978,1.148
1979,1.148
1980,0.919
1981,1.096
1982,1.358
1983,1.462
1984,1.167
1985,1.269
1986,1.31
1987,1.455
1988,0.991
1989,1.329
1990,1.3
1991,1.127
1992,1.251
1993,1.401
1994,0.999
1995,1.347
1996,0.896
1997,1.534
1998,1.069
1999,1.29
2000,1.284
2001,0.902
2002,0.875
2003,1.008
2004,1.072
2005,1.209
2006,0.808
