year,rwi
1865,1.31
1866,0.822
1867,0.528
1868,0.63
1869,0.756
1870,1.286
1871,1.749
1872,1.878
1873,4.086
1874,2.425
1875,1.883
1876,1.735
1877,1.782
1878,2.514
1879,2.758
1880,4.096
1881,3.132
1882,4.385
1883,3.178
1884,2.78
1885,3.549
1886,1.622
1887,1.898
1888,2.461
1889,1.592
1890,2.216
1891,3.202
1892,3.98
1893,3.204
1894,2.715
1895,2.171
1896,4.255
1897,2.305
1898,3.216
1899,3.911
1900,2.325
1901,3.774
1902,4.25
1903,2.994
1904,4.444
1905,3.564
1906,2.938
1907,3.19
1908,2.919
1909,2.7
1910,1.633
1911,1.783
1912,2.674
1913,2.513
1914,2.486
1915,1.632
1916,2.71
1917,1.368
1918,1.114
1919,2.046
1920,1.956
1921,1.854
1922,1.792
1923,1.717
1924,1.524
1925,1.848
1926,1.573
1927,1.364
1928,2.012
1929,1.867
1930,1.738
1931,1.399
1932,1.364
1933,1.613
1934,0.927
1935,1.959
1936,1.423
1937,1.034
1938,1.323
1939,1.428
1940,1.667
1941,2.075
1942,2.652
1943,2.14
1944,2.512
1945,2.457
1946,1.43
1947,1.716
1948,2.193
1949,2.699
1950,3.027
1951,2.011
1952,2.026
1953,2.041
1954,1.492
1955,1.771
1956,1.488
1957,1.745
1958,2.095
1959,1.688
1960,1.959
1961,1.22
1962,1.24
1963,1.413
1964,1.217
1965,1.976
1966,1.966
1967,1.403
1968,2.062
1969,1.922
1970,2.272
1971,1.569
1972,1.715
1973,1.913
1974,2.109
1975,2.045
1976,1.694
1977,2.137
1978,2.347
1979,1.97
1980,1.405
1981,1.457
1982,1.754
1983,1.394
1984,1.516
1985,1.478
1986,1.312
1987,1.545
1988,1.066
1989,1.362
1990,1.543
1991,1.076
1992,1.252
1993,1.442
1994,1.67
1995,1.678
1996,1.772
1997,1.231
1998,1.541
1999,1.782
2000,1.172
2001,1.436
2002,1.344
2003,1.661
2004,1.093
2005,0.722
2006,0.904
2007,1.249
2008,0.851
2009,0.948
2010,1.173
