year,rwi
1785,1.744
1786,1.008
1787,2.552
1788,2.944
1789,2.62
1790,2.624
1791,2.294
1792,3.322
1793,1.618
1794,2.03
1795,2.35
1796,3.554
1797,2.922
1798,4.032
1799,4.16
1800,3.712
1801,2.17
1802,2.54
1803,2.916
1804,2.866
1805,3.126
1806,1.755
1807,2.844
1808,3.487
1809,2.771
1810,3.522
1811,3.842
1812,3.866
1813,2.796
1814,3.051
1815,2.11
1816,1.948
1817,2.216
1818,1.355
1819,2.083
1820,1.863
1821,2.899
1822,1.849
1823,1.201
1824,1.643
1825,1.43
1826,1.851
1827,2.407
1828,1.778
1829,2.102
1830,2.351
1831,2.463
1832,2.266
1833,2.351
1834,2.039
1835,1.971
1836,2.152
1837,1.902
1838,1.924
1839,1.493
1840,2.293
1841,1.912
1842,2.331
1843,1.702
1844,2.813
1845,1.569
1846,2.612
1847,1.903
1848,1.335
1849,1.911
1850,2.657
1851,2.459
1852,2.876
1853,2.805
1854,2.986
1855,2.357
1856,2.587
1857,2.474
1858,2.222
1859,2.926
1860,2.636
1861,2.785
1862,2.257
1863,2.508
1864,2.865
1865,2.622
1866,2.023
1867,2.494
1868,2.82
1869,1.819
1870,2.395
1871,2.834
1872,2.492
1873,3.148
1874,2.968
1875,2.702
1876,2.34
1877,2.26
1878,2.128
1879,2.183
1880,2.583
1881,3.19
1882,2.855
1883,3.295
1884,2.597
1885,2.235
1886,2.808
1887,2.918
1888,2.699
1889,2.454
1890,2.712
1891,1.975
1892,2.184
1893,2.507
1894,2.052
1895,2.271
1896,2.931
1897,2.688
1898,2.286
1899,1.963
1900,2.535
1901,2.411
1902,2.125
1903,1.865
1904,2.059
1905,1.944
1906,1.708
1907,2.119
1908,2.841
1909,2.165
1910,1.708
1911,2.175
1912,2.023
1913,1.824
1914,1.742
1915,1.892
1916,1.362
1917,1.45
1918,2.017
1919,2.133
1920,1.909
1921,2.446
1922,1.628
1923,2.164
1924,2.904
1925,1.99
1926,1.985
1927,1.996
1928,1.677
1929,1.797
1930,1.684
1931,1.62
1932,1.834
1933,1.133
1934,1.489
1935,1.617
1936,1.753
1937,1.605
1938,0.833
1939,1.236
1940,1.929
1941,1.379
1942,1.29
1943,1.591
1944,1.485
1945,1.21
1946,1.159
1947,1.718
1948,1.326
1949,1.346
1950,1.396
1951,1.811
1952,1.545
1953,1.707
1954,1.651
1955,1.348
1956,1.318
1957,1.38
1958,1.372
1959,1.401
1960,0.957
1961,1.09
1962,1.128
1963,1.301
1964,1.464
1965,1.436
1966,1.413
1967,1.645
1968,1.43
1969,1.351
1970,1.144
1971,0.642
1972,0.918
1973,0.865
1974,1.009
1975,1.109
1976,0.821
1977,0.879
1978,1.431
1979,1.086
1980,0.959
1981,0.936
1982,0.987
1983,0.681
1984,1.004
1985,0.894
1986,0.856
1987,1.351
1988,0.942
1989,0.919
1990,0.754
1991,1.069
1992,0.9
1993,1
1994,1.001
1995,1.014
1996,0.968
1997,1.016
1998,0.615
1999,0.68
2000,0.729
2001,0.807
2002,0.745
2003,0.864
2004,1.02
2005,0.871
