year,rwi
1677,0.931
1678,0.946
1679,1.209
1680,1.127
1681,0.86
1682,1.019
1683,1.103
1684,1.08
1685,0.919
1686,1.036
1687,0.911
1688,0.809
1689,0.812
1690,0.686
1691,0.973
1692,0.888
1693,0.795
1694,0.759
1695,0.878
1696,0.854
1697,0.719
1698,0.879
1699,1.103
1700,0.677
1701,0.581
1702,0.96
1703,0.826
1704,0.918
1705,0.851
1706,0.713
1707,0.811
1708,0.628
1709,0.743
1710,1.018
1711,1.182
1712,1.304
1713,1.017
1714,0.916
1715,0.635
1716,1.057
1717,1.153
1718,0.963
1719,1.292
1720,1.192
1721,1.228
1722,1.077
1723,1.137
1724,1.071
1725,0.831
1726,0.981
1727,0.925
1728,1.02
1729,1.163
1730,1.066
1731,1.114
1732,0.769
1733,1.156
1734,1.447
1735,1.164
1736,1.377
1737,1.211
1738,1.113
1739,1.144
1740,1.025
1741,1.163
1742,1.213
1743,1.053
1744,0.899
1745,0.911
1746,0.879
1747,0.96
1748,0.871
1749,1.083
1750,1.039
1751,1.044
1752,1.115
1753,1.113
1754,0.908
1755,0.928
1756,0.959
1757,0.838
1758,0.916
1759,1.127
1760,0.734
1761,1.266
1762,0.995
1763,1.15
1764,0.943
1765,1.107
1766,1.406
1767,1.339
1768,1.503
1769,1.424
1770,1.208
1771,1.136
1772,0.866
1773,1.179
1774,1.058
1775,1.092
1776,1.083
1777,1.124
1778,1.186
1779,0.969
1780,0.976
1781,1.046
1782,0.744
1783,1.076
1784,1.006
1785,1.003
1786,1.124
1787,0.91
1788,1.045
1789,0.815
1790,0.811
1791,0.924
1792,1.143
1793,1.135
1794,1.207
1795,1.111
1796,1.035
1797,0.827
1798,1.064
1799,0.882
1800,0.953
1801,0.765
1802,0.767
1803,0.888
1804,1.252
1805,1.143
1806,1.106
1807,1.341
1808,1.151
1809,1.1
1810,0.924
1811,0.967
1812,0.987
1813,1.007
1814,1.303
1815,1.279
1816,1.359
1817,1.524
1818,0.965
1819,0.766
1820,0.688
1821,0.557
1822,0.78
1823,1.054
1824,0.964
1825,1.05
1826,0.888
1827,0.95
1828,0.901
1829,1.039
1830,0.844
1831,0.996
1832,0.842
1833,1.09
1834,1.09
1835,1.085
1836,0.993
1837,0.871
1838,0.996
1839,0.87
1840,0.851
1841,0.937
1842,1.122
1843,0.983
1844,1.129
1845,0.953
1846,1.172
1847,1.086
1848,1.067
1849,1.2
1850,1.251
1851,1.199
1852,1.224
1853,1.253
1854,1.571
1855,1.261
1856,1.088
1857,1.304
1858,1.155
1859,1.097
1860,1.015
1861,1.236
1862,1.114
1863,1.246
1864,1.152
1865,1.149
1866,1.088
1867,1.08
1868,0.865
1869,0.947
1870,1.179
1871,0.811
1872,1.193
1873,1.001
1874,0.893
1875,0.824
1876,0.588
1877,0.648
1878,0.781
1879,0.803
1880,0.79
1881,0.784
1882,0.949
1883,0.634
1884,0.885
1885,0.854
1886,0.754
1887,0.707
1888,0.878
1889,0.829
1890,0.762
1891,0.657
1892,0.626
1893,0.694
1894,0.874
1895,0.552
1896,0.584
1897,0.802
1898,0.687
1899,0.746
1900,0.855
1901,1.041
1902,0.958
1903,1.186
1904,1.165
1905,1.227
1906,1.189
1907,1.09
1908,1.359
1909,1.153
1910,1.078
1911,0.961
1912,0.793
1913,0.751
1914,0.638
1915,0.825
1916,0.727
1917,0.677
1918,0.76
1919,1.012
1920,1.209
1921,1.131
1922,1.014
1923,0.895
1924,0.736
1925,0.776
1926,0.449
1927,0.73
1928,0.755
1929,0.963
1930,0.932
1931,1.059
1932,0.774
1933,0.606
1934,0.739
1935,0.92
1936,0.652
1937,0.724
1938,0.646
1939,0.723
1940,0.928
1941,0.811
1942,0.892
1943,0.841
1944,0.854
1945,0.961
1946,1.095
1947,1.077
1948,1.327
1949,1.472
1950,1.36
1951,1.154
1952,1.262
1953,1.07
1954,0.861
1955,1.145
1956,1.053
1957,1.286
1958,1.359
1959,1.444
1960,1.108
1961,1.214
1962,1.308
1963,1.312
1964,0.806
1965,0.757
1966,0.794
1967,0.936
1968,1.066
1969,0.978
1970,0.956
1971,1.22
1972,1.266
1973,1.359
1974,1.372
1975,1.285
1976,1.459
1977,1.309
1978,0.984
1979,1.021
1980,1.169
1981,0.973
1982,0.971
1983,1.169
