year,rwi
1687,1.149
1688,1.102
1689,1.015
1690,0.588
1691,0.584
1692,1.302
1693,1.059
1694,1.12
1695,1.34
1696,1.051
1697,1.008
1698,1.106
1699,1.207
1700,1.045
1701,0.802
1702,0.785
1703,1.18
1704,1.017
1705,0.738
1706,0.793
1707,1.014
1708,1.183
1709,0.642
1710,1.627
1711,1.016
1712,1.5
1713,0.927
1714,0.55
1715,0.922
1716,0.503
1717,0.867
1718,1.239
1719,1.143
1720,1.591
1721,1.67
1722,1.295
1723,0.874
1724,0.587
1725,0.763
1726,1.623
1727,1.241
1728,0.856
1729,0.242
1730,0.289
1731,0.209
1732,1.183
1733,1.283
1734,1.882
1735,0.814
1736,0.682
1737,1.104
1738,1.302
1739,0.372
1740,0.752
1741,0.984
1742,0.283
1743,1.578
1744,1.614
1745,1.579
1746,1.665
1747,1.526
1748,0.204
1749,0.994
1750,0.509
1751,1.721
1752,0.797
1753,0.963
1754,0.943
1755,0.822
1756,0.691
1757,0.091
1758,1.342
1759,1.077
1760,0.692
1761,1.064
1762,1.449
1763,0.622
1764,1.325
1765,0.807
1766,1.166
1767,1.093
1768,1.26
1769,0.97
1770,1.312
1771,2.003
1772,1.326
1773,0.073
1774,0.788
1775,1.137
1776,0.988
1777,0.519
1778,1.22
1779,1.115
1780,0.234
1781,0.804
1782,0.441
1783,1.467
1784,1.143
1785,0.81
1786,0.983
1787,0.513
1788,1.373
1789,0.525
1790,1.418
1791,0.96
1792,1.147
1793,2.055
1794,1.232
1795,1.624
1796,0.776
1797,0.503
1798,0.268
1799,0.789
1800,0.778
1801,1.146
1802,1.419
1803,1.211
1804,1.086
1805,0.912
1806,0.453
1807,1.238
1808,0.339
1809,0.977
1810,1.438
1811,1.425
1812,1.215
1813,1.138
1814,0.885
1815,1.648
1816,1.683
1817,0.877
1818,0.058
1819,0.607
1820,0.382
1821,1.624
1822,0.415
1823,0.457
1824,0.95
1825,0.851
1826,0.807
1827,1.525
1828,1.237
1829,1.273
1830,1.432
1831,0.829
1832,0.455
1833,1.216
1834,1.119
1835,1.07
1836,0.661
1837,1.038
1838,0.623
1839,1.353
1840,1.272
1841,1.134
1842,0.458
1843,1.284
1844,1.183
1845,1.138
1846,0.93
1847,0.573
1848,0.868
1849,1.362
1850,1.071
1851,0.934
1852,1.25
1853,0.895
1854,0.846
1855,0.799
1856,1.185
1857,1.532
1858,1.543
1859,0.724
1860,0.75
1861,0.749
1862,0.936
1863,0.976
1864,0.687
1865,1.139
1866,1.461
1867,0.453
1868,0.672
1869,1.295
1870,0.858
1871,1.591
1872,1.23
1873,0.779
1874,1.049
1875,0.777
1876,0.951
1877,1.551
1878,0.925
1879,0.5
1880,0.845
1881,1.172
1882,1.612
1883,0.671
1884,0.922
1885,1.509
1886,0.471
1887,1.758
1888,0.781
1889,1.29
1890,0.818
1891,1.172
1892,0.258
1893,0.466
1894,0.686
1895,1.032
1896,0.908
1897,1.404
1898,1.682
1899,1.14
1900,0.894
1901,0.628
1902,0.598
1903,1.354
1904,0.166
1905,1.864
1906,1.339
1907,1.954
1908,1.621
1909,0.439
1910,0.062
1911,0.745
1912,0.749
1913,1.073
1914,1.228
1915,1.205
1916,1.397
1917,1.209
1918,0.456
1919,1.483
1920,1.474
1921,1.231
1922,0.541
1923,0.633
1924,1.16
1925,0.092
1926,0.909
1927,0.916
1928,1.172
1929,1.323
1930,0.847
1931,1.17
1932,1.085
1933,1.791
1934,0.365
1935,0.576
1936,1.344
1937,0.95
1938,0.911
1939,0.607
1940,1.059
1941,1.872
1942,1.245
1943,1.218
1944,1.383
1945,1.436
1946,0.443
1947,0.58
1948,0.878
1949,1.151
1950,0.605
1951,0.111
1952,1.17
1953,0.788
1954,0.052
1955,0.673
1956,0.058
1957,0.195
1958,1.308
1959,1.62
1960,2.304
1961,1.181
1962,1.37
1963,1.595
1964,0.708
1965,0.63
1966,1.174
1967,0.755
1968,1.148
1969,0.718
1970,1.342
1971,0.372
1972,1.253
1973,1.463
1974,0.435
1975,1.577
1976,1.043
1977,0.543
1978,0.649
1979,1.479
1980,1.225
1981,0.831
1982,0.379
1983,1.244
1984,0.51
1985,1.402
1986,1.423
1987,1.494
1988,1.284
1989,0.723
1990,0.472
