year,rwi
1697,0.87
1698,0.674
1699,0.714
1700,0.713
1701,0.865
1702,1.135
1703,1.207
1704,1.05
1705,0.853
1706,0.94
1707,1.021
1708,1.017
1709,1.187
1710,1.007
1711,1.318
1712,0.996
1713,0.941
1714,1.103
1715,0.783
1716,0.942
1717,0.894
1718,1.038
1719,1.003
1720,0.825
1721,1.118
1722,0.592
1723,1.321
1724,1.393
1725,1.197
1726,1.098
1727,0.936
1728,1.42
1729,0.878
1730,0.95
1731,0.772
1732,0.981
1733,0.836
1734,0.931
1735,1.196
1736,1.199
1737,0.908
1738,0.799
1739,0.959
1740,1.138
1741,1.22
1742,1.148
1743,1.437
1744,1.221
1745,1.073
1746,0.785
1747,0.966
1748,0.868
1749,1.086
1750,1.244
1751,0.948
1752,1.217
1753,1.426
1754,1.339
1755,1.186
1756,0.737
1757,0.994
1758,1.01
1759,0.97
1760,1.099
1761,1.072
1762,1.067
1763,1.141
1764,1.13
1765,1.149
1766,1.088
1767,0.868
1768,0.958
1769,0.913
1770,0.906
1771,0.889
1772,0.891
1773,0.807
1774,0.714
1775,0.803
1776,1.047
1777,1.223
1778,1.071
1779,0.989
1780,0.845
1781,1.134
1782,0.75
1783,0.922
1784,0.895
1785,0.873
1786,0.595
1787,0.714
1788,0.863
1789,1.086
1790,1.42
1791,1.207
1792,1.015
1793,1.112
1794,1.338
1795,1.388
1796,1.266
1797,1.408
1798,1.095
1799,1.035
1800,0.892
1801,0.752
1802,0.796
1803,0.385
1804,0.522
1805,0.752
1806,1.019
1807,1.055
1808,1.073
1809,1.035
1810,1.195
1811,0.951
1812,0.882
1813,1.073
1814,1.022
1815,1.138
1816,1.056
1817,0.252
1818,0.389
1819,0.5
1820,0.586
1821,0.632
1822,0.672
1823,0.624
1824,0.762
1825,0.978
1826,1.088
1827,1.134
1828,1.019
1829,1.451
1830,1.628
1831,1.382
1832,1.354
1833,1.599
1834,1.438
1835,1.488
1836,1.24
1837,1.144
1838,1.202
1839,1.03
1840,0.852
1841,0.832
1842,0.727
1843,0.809
1844,0.924
1845,1.07
1846,1.178
1847,1.307
1848,1.107
1849,1.083
1850,1.361
1851,1.308
1852,1.095
1853,1.022
1854,1.145
1855,0.811
1856,0.766
1857,1.091
1858,0.229
1859,0.312
1860,0.48
1861,0.719
1862,0.934
1863,0.963
1864,1.086
1865,1.034
1866,0.783
1867,0.673
1868,0.866
1869,0.955
1870,0.943
1871,0.838
1872,0.918
1873,1.038
1874,1.088
1875,0.826
1876,0.82
1877,0.643
1878,0.825
1879,0.818
1880,1.008
1881,1.052
1882,1.003
1883,1.015
1884,1.156
1885,0.945
1886,0.945
1887,0.836
1888,0.962
1889,1.047
1890,1.044
1891,1.016
1892,1.026
1893,0.998
1894,0.892
1895,0.995
1896,0.979
1897,0.89
1898,1.017
1899,1.079
1900,0.936
1901,0.906
1902,0.874
1903,0.857
1904,0.772
1905,1.046
1906,1.005
1907,0.928
1908,1.103
1909,1.11
1910,1.103
1911,1.124
1912,1.161
1913,1.179
1914,1.069
1915,1.129
1916,1.254
1917,1.27
1918,1.157
1919,1.049
1920,1.065
1921,1.016
1922,0.84
1923,0.995
1924,0.942
1925,1.214
1926,1.113
1927,0.912
1928,0.839
1929,0.925
1930,0.882
1931,0.724
1932,0.802
1933,0.774
1934,0.811
1935,0.678
1936,0.806
1937,0.943
1938,0.898
1939,0.886
1940,1.027
1941,0.995
1942,0.768
1943,0.78
1944,0.813
1945,0.903
1946,1.094
1947,0.735
1948,1.079
1949,1.077
1950,1.01
1951,1.112
1952,1.301
1953,1.235
1954,1.086
1955,1.189
1956,1.18
1957,1.074
1958,1
1959,1.091
1960,1.04
1961,0.832
1962,0.994
1963,1.089
1964,1.141
1965,0.905
1966,1.172
1967,1.149
1968,1.155
1969,1.133
1970,0.966
1971,0.766
1972,0.892
1973,0.862
1974,0.93
1975,0.883
1976,1.18
1977,0.93
1978,0.922
1979,0.943
1980,1.082
1981,0.998
1982,1.038
1983,1.119
1984,1.16
1985,1.25
1986,1.098
1987,1.012
1988,0.882
1989,0.922
1990,0.851
1991,0.794
1992,0.954
1993,0.866
1994,0.756
1995,0.899
1996,1.218
1997,0.751
1998,1.242
1999,0.939
2000,0.769
2001,0.927
2002,0.428
2003,1.096
2004,1.071
2005,1.005
