year,rwi
1596,1.521
1597,1.179
1598,1.201
1599,0.796
1600,1.696
1601,1.167
1602,0.78
1603,1.131
1604,1.153
1605,1.403
1606,1.158
1607,0.974
1608,0.892
1609,1.06
1610,1
1611,0.71
1612,0.732
1613,0.922
1614,0.924
1615,0.841
1616,0.991
1617,1.098
1618,1.249
1619,1.272
1620,1.338
1621,1.511
1622,1.301
1623,1.218
1624,1.135
1625,0.944
1626,0.924
1627,0.883
1628,0.863
1629,1.017
1630,1.04
1631,0.89
1632,0.762
1633,0.829
1634,0.721
1635,0.898
1636,0.878
1637,0.681
1638,0.729
1639,0.747
1640,0.726
1641,0.985
1642,1.239
1643,1.272
1644,1.026
1645,0.785
1646,0.648
1647,0.659
1648,1.029
1649,0.871
1650,1.122
1651,0.867
1652,1.263
1653,1.07
1654,1.117
1655,0.72
1656,0.68
1657,0.802
1658,0.93
1659,0.78
1660,0.69
1661,0.752
1662,0.73
1663,0.901
1664,0.53
1665,0.982
1666,1.128
1667,0.908
1668,1.068
1669,0.996
1670,0.967
1671,0.856
1672,0.866
1673,0.943
1674,1.129
1675,1.218
1676,0.868
1677,1.052
1678,1.221
1679,1.249
1680,1.113
1681,0.855
1682,0.445
1683,0.435
1684,0.827
1685,0.854
1686,0.935
1687,0.979
1688,1.05
1689,1.052
1690,1.227
1691,1.114
1692,0.867
1693,0.502
1694,1.153
1695,0.723
1696,0.947
1697,0.827
1698,0.578
1699,1.125
1700,0.92
1701,0.993
1702,0.86
1703,1.104
1704,1.317
1705,1.012
1706,0.833
1707,0.949
1708,0.9
1709,0.799
1710,0.749
1711,1.121
1712,1.013
1713,1.128
1714,1.007
1715,1.018
1716,0.884
1717,0.809
1718,0.862
1719,1.285
1720,1.084
1721,1.189
1722,1.048
1723,1.347
1724,1.564
1725,1.551
1726,1.349
1727,1.221
1728,1.078
1729,0.995
1730,0.948
1731,1.111
1732,1.396
1733,0.927
1734,1.249
1735,1.12
1736,0.759
1737,0.749
1738,0.763
1739,0.85
1740,0.881
1741,0.814
1742,0.913
1743,1.051
1744,1.068
1745,0.964
1746,0.884
1747,1.197
1748,0.951
1749,1.169
1750,1.047
1751,0.945
1752,0.912
1753,0.844
1754,0.846
1755,0.935
1756,1.097
1757,1.176
1758,1.186
1759,1.01
1760,1.101
1761,1.102
1762,0.821
1763,0.937
1764,0.958
1765,0.874
1766,1.002
1767,0.841
1768,0.924
1769,0.908
1770,0.85
1771,0.924
1772,0.835
1773,0.979
1774,1.152
1775,1.296
1776,1.136
1777,1.048
1778,1.26
1779,1.11
1780,1.136
1781,1.187
1782,0.8
1783,0.745
1784,0.98
1785,0.884
1786,0.89
1787,0.873
1788,1.092
1789,1.213
1790,1.202
1791,0.95
1792,0.882
1793,0.838
1794,0.761
1795,0.992
1796,0.925
1797,1.071
1798,1.115
1799,0.94
1800,0.997
1801,1.026
1802,0.885
1803,0.841
1804,0.919
1805,0.848
1806,0.999
1807,0.752
1808,1.092
1809,1.314
1810,1.041
1811,1.279
1812,1.167
1813,0.505
1814,0.745
1815,0.78
1816,0.939
1817,0.877
1818,0.934
1819,0.782
1820,0.665
1821,0.739
1822,0.663
1823,0.914
1824,0.942
1825,1.007
1826,1.062
1827,0.914
1828,1.012
1829,1.064
1830,1.087
1831,0.848
1832,0.942
1833,1.042
1834,1.246
1835,1.05
1836,0.826
1837,0.968
1838,1.036
1839,0.863
1840,0.908
1841,0.651
1842,0.744
1843,1.1
1844,1.187
1845,0.877
1846,0.971
1847,0.849
1848,0.985
1849,0.906
1850,0.892
1851,1.034
1852,1.234
1853,1.14
1854,1.166
1855,1.118
1856,1.087
1857,1.099
1858,0.94
1859,0.72
1860,0.858
1861,0.837
1862,0.829
1863,0.875
1864,0.644
1865,0.636
1866,0.723
1867,0.712
1868,0.976
1869,1.06
1870,0.952
1871,0.827
1872,0.946
1873,1.077
1874,1.091
1875,0.986
1876,1.125
1877,1.019
1878,1.184
1879,1.09
1880,1.081
1881,0.996
1882,0.969
1883,0.809
1884,0.889
1885,0.89
1886,0.969
1887,0.684
1888,0.951
1889,1.011
1890,0.959
1891,1.104
1892,1.137
1893,0.897
1894,1.019
1895,1.11
1896,0.993
1897,1.111
1898,1.357
1899,1.211
1900,1.257
1901,1.331
1902,1.331
1903,1.114
1904,1.212
1905,1.308
1906,1.07
1907,1.181
1908,1.127
1909,0.781
1910,0.892
1911,0.86
1912,0.765
1913,0.626
1914,0.712
1915,0.888
1916,0.982
1917,0.826
1918,1.055
1919,1.014
1920,1.271
1921,1.291
1922,0.976
1923,0.961
1924,1.021
1925,1.092
1926,1.318
1927,0.997
1928,1.096
1929,1.064
1930,1.059
1931,1.153
1932,0.894
1933,1.204
1934,0.993
1935,1.04
1936,1.067
1937,1.018
1938,0.988
1939,1.097
1940,1.192
1941,1.26
1942,1.185
1943,0.747
1944,0.86
1945,1.136
1946,1.399
1947,0.939
1948,0.955
1949,0.91
1950,0.97
1951,1.187
1952,1.041
1953,1.051
1954,1.073
1955,1.029
1956,0.944
1957,0.876
1958,0.785
1959,0.888
1960,0.834
1961,0.904
1962,0.702
1963,0.862
1964,0.892
1965,0.994
1966,1.046
1967,0.899
1968,0.853
1969,0.864
1970,0.981
1971,1.144
1972,1.026
1973,1.112
1974,1.123
1975,0.93
1976,0.95
1977,1.065
1978,0.97
1979,0.796
1980,1.048
1981,1.021
1982,0.971
1983,0.917
1984,1.06
1985,0.995
1986,0.974
1987,0.788
1988,0.847
1989,0.856
