year,rwi
1780,1.18
1781,1.09
1782,0.91
1783,1.02
1784,0.96
1785,0.65
1786,1
1787,1.74
1788,1.06
1789,0.76
1790,0.47
1791,0.385
1792,0.41
1793,0.88
1794,0.85
1795,0.635
1796,0.05
1797,0.055
1798,0.06
1799,0.255
1800,0.63
1801,0.541
1802,0.673
1803,0.73
1804,0.756
1805,0.631
1806,0.45
1807,0.986
1808,1.08
1809,0.843
1810,0.969
1811,0.769
1812,1.062
1813,0.92
1814,0.69
1815,0.572
1816,0.401
1817,0.495
1818,0.893
1819,0.709
1820,0.759
1821,0.755
1822,0.79
1823,0.691
1824,0.676
1825,0.6
1826,0.609
1827,0.919
1828,0.395
1829,0.523
1830,0.607
1831,0.752
1832,0.213
1833,0.097
1834,0.299
1835,0
1836,0.125
1837,0.665
1838,0.584
1839,1.302
1840,1.522
1841,1.764
1842,1.343
1843,0.818
1844,0.462
1845,0.932
1846,1.313
1847,1.23
1848,1.248
1849,1.333
1850,1.248
1851,0.782
1852,0.275
1853,0.741
1854,0.829
1855,0.721
1856,0.836
1857,0.609
1858,0.863
1859,0.88
1860,1.115
1861,0.987
1862,0.358
1863,0.102
1864,0.478
1865,0.5
1866,1.204
1867,1.003
1868,1.045
1869,1.158
1870,0.981
1871,0.676
1872,0.235
1873,0.037
1874,0.887
1875,1.247
1876,0.992
1877,0.81
1878,1.121
1879,1.148
1880,1.285
1881,0.758
1882,0.72
1883,0.541
1884,1.318
1885,0.944
1886,1.261
1887,0.849
1888,0.965
1889,0.734
1890,0.888
1891,0.771
1892,0.105
1893,0.805
1894,1.224
1895,1.234
1896,0.942
1897,0.581
1898,0.548
1899,0.645
1900,0.804
1901,0.766
1902,0.696
1903,0.694
1904,0.516
1905,0.882
1906,0.963
1907,0.409
1908,0.91
1909,1.594
1910,1.099
1911,0.773
1912,1.089
1913,0.879
1914,0.786
1915,1.341
1916,0.764
1917,0.435
1918,0.362
1919,1.075
1920,0.67
1921,1.396
1922,0.929
1923,1.454
1924,0.703
1925,1.351
1926,1.274
1927,0.808
1928,1.001
1929,0.967
1930,1.011
1931,1.016
1932,1.013
1933,0.794
1934,0.864
1935,0.47
1936,0.608
1937,1.038
1938,0.422
1939,0.555
1940,0.946
1941,0.497
1942,0.507
1943,0.669
1944,0.505
1945,0.587
1946,0.676
1947,0.742
1948,0.835
1949,0.604
1950,0.56
1951,0.698
1952,0.918
1953,0.942
1954,0.635
1955,0.702
1956,0.608
1957,0.648
1958,0.643
1959,0.693
1960,1.015
1961,1.029
1962,0.806
1963,0.601
1964,0.892
1965,1.114
1966,0.828
1967,1.087
1968,0.733
1969,0.845
1970,0.829
1971,0.732
1972,0.727
1973,0.739
1974,0.977
1975,0.555
1976,0.711
1977,0.698
1978,0.551
1979,0.799
