year,rwi
1680,0.258
1681,0.182
1682,0.284
1683,0.402
1684,0.736
1685,0.47
1686,0.244
1687,0.42
1688,0.538
1689,0.558
1690,0.366
1691,0.232
1692,0.248
1693,0.406
1694,0.96
1695,0.918
1696,1.136
1697,0.998
1698,0.454
1699,0.77
1700,0.425
1701,0.399
1702,0.7
1703,0.533
1704,0.453
1705,0.246
1706,0.181
1707,0.144
1708,0.139
1709,0.213
1710,0.232
1711,0.322
1712,0.448
1713,0.353
1714,0.32
1715,0.303
1716,0.211
1717,0.078
1718,0.211
1719,0.375
1720,0.556
1721,1.252
1722,1.235
1723,1.084
1724,1.011
1725,0.88
1726,0.521
1727,0.653
1728,0.37
1729,0.307
1730,0.26
1731,0.276
1732,0.303
1733,0.276
1734,0.224
1735,0.423
1736,0.1
1737,0.455
1738,0.951
1739,1.07
1740,1.357
1741,1.285
1742,0.669
1743,0.078
1744,0.186
1745,0.268
1746,0.452
1747,0.605
1748,0.623
1749,0.555
1750,0.217
1751,0.202
1752,0.354
1753,0.265
1754,0.075
1755,0.085
1756,0.14
1757,0.075
1758,0.111
1759,0.119
1760,0.211
1761,0.097
1762,0.335
1763,0.521
1764,0.312
1765,0.471
1766,0.368
1767,0.297
1768,0.194
1769,0.289
1770,0.275
1771,0.197
1772,0.151
1773,0.211
1774,0.144
1775,0.207
1776,0.205
1777,0.101
1778,0.375
1779,0.415
1780,0.287
1781,0.224
1782,0.312
1783,0.46
1784,0.529
1785,0.39
1786,0.366
1787,0.6
1788,0.379
1789,0.337
1790,0.386
1791,0.503
1792,0.601
1793,0.907
1794,0.94
1795,0.918
1796,0.807
1797,0.877
1798,0.727
1799,0.617
1800,0.425
1801,0.676
1802,0.65
1803,0.631
1804,0.725
1805,0.678
1806,0.269
1807,0.507
1808,0.208
1809,0.529
1810,0.673
1811,0.527
1812,0.282
1813,0.524
1814,0.751
1815,0.404
1816,0.407
1817,0.731
1818,0.29
1819,1.118
1820,0.893
1821,0.915
1822,0.421
1823,0.263
1824,0.766
1825,0.822
1826,0.831
1827,0.619
1828,0.76
1829,0.769
1830,1.012
1831,0.884
1832,0.84
1833,0.591
1834,0.655
1835,0.722
1836,0.899
1837,0.496
1838,0.462
1839,0.793
1840,0.642
1841,0.535
1842,0.719
1843,1.074
1844,0.973
1845,1.058
1846,1.218
1847,0.821
1848,0.632
1849,0.484
1850,0.787
1851,0.723
1852,0.773
1853,0.704
1854,0.643
1855,0.65
1856,0.951
1857,0.938
1858,0.817
1859,0.684
1860,0.729
1861,0.842
1862,0.792
1863,0.919
1864,0.757
1865,0.77
1866,0.771
1867,0.573
1868,0.429
1869,0.399
1870,0.491
1871,0.303
1872,0.34
1873,0.436
1874,0.559
1875,0.584
1876,0.701
1877,0.703
1878,0.784
1879,0.536
1880,0.855
1881,0.68
1882,0.858
1883,0.784
1884,0.865
1885,0.511
1886,0.744
1887,0.506
1888,0.639
1889,0.398
1890,0.481
1891,0.527
1892,0.697
1893,0.829
1894,0.813
1895,0.77
1896,0.868
1897,0.935
1898,0.714
1899,0.802
1900,0.844
1901,0.841
1902,0.911
1903,0.777
1904,0.527
1905,0.835
1906,0.729
1907,0.549
1908,0.783
1909,0.844
1910,1.041
1911,0.801
1912,0.68
1913,1.125
1914,0.722
1915,0.281
1916,0.116
1917,0.561
1918,0.885
1919,0.736
1920,0.694
1921,0.706
1922,0.706
1923,0.501
1924,0.63
1925,0.762
1926,0.638
1927,0.851
1928,0.876
1929,0.638
1930,0.659
1931,0.828
1932,0.859
1933,0.709
1934,0.973
1935,0.732
1936,0.818
1937,0.752
1938,0.483
1939,0.744
1940,0.451
1941,0.3
1942,0.645
1943,0.811
1944,0.754
1945,0.671
1946,0.686
1947,0.9
1948,0.886
1949,1.025
1950,0.642
1951,0.753
1952,0.839
1953,0.86
1954,0.805
1955,0.608
1956,0.714
1957,1.04
1958,1.487
1959,1.518
1960,1.048
1961,1.162
1962,1.266
1963,1.252
1964,1.089
1965,0.86
1966,0.747
1967,0.909
1968,0.78
1969,0.989
1970,0.51
1971,0.636
1972,0.963
1973,0.925
1974,0.961
1975,0.813
1976,0.856
1977,0.909
1978,0.739
1979,0.735
1980,0.916
1981,1.207
1982,1.199
1983,1.252
1984,1.104
1985,1.034
1986,0.669
1987,0.733
1988,1.057
1989,0.781
1990,1.046
1991,1.129
1992,1.114
1993,0.447
1994,0.584
1995,1.02
