year,rwi
1706,1.113
1707,0.702
1708,0.756
1709,0.961
1710,0.964
1711,1.109
1712,1.149
1713,1.047
1714,1.121
1715,1.099
1716,0.836
1717,1.224
1718,0.933
1719,0.98
1720,1.067
1721,1.291
1722,0.925
1723,0.988
1724,1.134
1725,0.657
1726,0.812
1727,1.056
1728,1.142
1729,1.057
1730,1.072
1731,1.1
1732,1.126
1733,1.159
1734,0.906
1735,1.026
1736,1.152
1737,0.941
1738,1.071
1739,1.039
1740,0.884
1741,1.027
1742,1.019
1743,1.119
1744,1.197
1745,1.383
1746,1.058
1747,1.066
1748,1.012
1749,0.933
1750,0.885
1751,0.812
1752,0.763
1753,0.95
1754,0.898
1755,1.129
1756,1.028
1757,1.034
1758,1.03
1759,0.949
1760,1.03
1761,0.938
1762,1.143
1763,0.937
1764,0.873
1765,1.116
1766,1.071
1767,1.004
1768,1.004
1769,0.932
1770,0.828
1771,0.956
1772,1.063
1773,0.825
1774,0.992
1775,1.067
1776,0.997
1777,0.826
1778,0.992
1779,0.88
1780,1.064
1781,0.91
1782,0.89
1783,0.794
1784,0.942
1785,0.951
1786,0.905
1787,0.861
1788,1.058
1789,1.072
1790,0.899
1791,0.699
1792,0.807
1793,0.773
1794,0.816
1795,0.907
1796,0.826
1797,0.796
1798,0.952
1799,1.109
1800,1.024
1801,0.814
1802,0.931
1803,1.062
1804,1.429
1805,1.171
1806,1.024
1807,1.06
1808,0.736
1809,0.955
1810,1.164
1811,1.121
1812,1.099
1813,1.056
1814,1.252
1815,1.214
1816,1.196
1817,1.053
1818,1.193
1819,1.064
1820,0.927
1821,0.918
1822,1.173
1823,1.035
1824,1.045
1825,0.839
1826,1.019
1827,1.019
1828,0.919
1829,0.848
1830,0.726
1831,0.799
1832,0.866
1833,0.858
1834,0.74
1835,0.918
1836,1.108
1837,1.23
1838,0.964
1839,0.875
1840,0.625
1841,0.878
1842,0.937
1843,0.965
1844,0.931
1845,0.965
1846,0.917
1847,0.921
1848,0.932
1849,0.929
1850,1.036
1851,0.97
1852,0.926
1853,1.117
1854,0.776
1855,1.003
1856,0.884
1857,1.017
1858,1.021
1859,1.19
1860,0.956
1861,0.737
1862,0.802
1863,0.828
1864,0.885
1865,0.997
1866,1.212
1867,0.964
1868,0.682
1869,0.939
1870,0.918
1871,1.099
1872,1.029
1873,1.092
1874,0.784
1875,0.855
1876,1.388
1877,1.202
1878,0.942
1879,1.139
1880,0.874
1881,1.199
1882,0.956
1883,0.833
1884,1.007
1885,1.204
1886,0.875
1887,0.706
1888,0.704
1889,0.785
1890,0.872
1891,0.735
1892,0.591
1893,0.521
1894,0.668
1895,0.571
1896,0.699
1897,0.877
1898,1.053
1899,1.141
1900,1.186
1901,1.156
1902,1.273
1903,1.041
1904,0.947
1905,0.94
1906,1.01
1907,0.831
1908,0.741
1909,0.674
1910,0.782
1911,1.015
1912,1.206
1913,1.348
1914,1.461
1915,1.391
1916,1.353
1917,1.511
1918,1.032
1919,0.97
1920,1.09
1921,0.963
1922,1.044
1923,0.89
1924,0.831
1925,0.939
1926,0.978
1927,0.942
1928,0.919
1929,0.785
1930,0.906
1931,0.82
1932,0.78
1933,0.885
1934,1.015
1935,1.073
1936,1.147
1937,1.216
1938,1.03
1939,1.079
1940,1.17
1941,1.446
1942,1.364
1943,1.075
1944,1.153
1945,0.944
1946,0.81
1947,0.709
1948,0.863
1949,0.706
1950,1.178
1951,1.16
1952,1.107
1953,0.969
1954,0.955
1955,1.033
1956,1.047
1957,1.198
1958,1.072
1959,1.153
1960,1.605
1961,1.508
1962,1.286
1963,0.997
1964,1.093
1965,1.127
1966,1.106
1967,1.207
1968,0.901
1969,0.909
1970,1.036
1971,1.053
1972,1.5
1973,1.356
1974,1.293
1975,1.365
1976,1.318
1977,1.34
1978,1.294
1979,1.106
