year,rwi
1907,0.9
1908,0.944
1909,0.987
1910,0.942
1911,0.823
1912,1.086
1913,0.62
1914,0.521
1915,0.882
1916,1.334
1917,1.108
1918,0.925
1919,1.053
1920,0.922
1921,0.955
1922,1.141
1923,1.203
1924,1.092
1925,0.841
1926,0.849
1927,0.883
1928,1.2
1929,1.135
1930,0.898
1931,0.772
1932,0.965
1933,0.834
1934,0.838
1935,1.211
1936,0.732
1937,0.78
1938,1.194
1939,1.179
1940,0.924
1941,0.866
1942,1.199
1943,1.014
1944,0.738
1945,1.042
1946,1.021
1947,1.031
1948,1.176
1949,1.174
1950,1.114
1951,1.18
1952,1.08
1953,0.782
1954,0.551
1955,0.819
1956,0.845
1957,1.062
1958,1.277
1959,1.056
1960,1.199
1961,0.993
1962,1.013
1963,1.004
1964,0.934
1965,0.989
1966,0.962
1967,1.023
1968,1.124
1969,1.028
1970,1.024
1971,1.056
1972,0.818
1973,0.934
1974,0.994
1975,1.038
1976,0.974
1977,0.939
1978,1.098
1979,1.156
1980,1.011
1981,1.006
1982,1.146
1983,0.951
1984,0.829
1985,1.007
1986,0.985
1987,1.004
1988,0.725
1989,0.888
1990,0.92
1991,0.886
1992,0.942
1993,1.1
1994,1.023
1995,0.936
1996,0.855
1997,0.822
1998,1.029
1999,1.189
2000,0.97
2001,1.185
2002,1.08
2003,1.007
2004,0.997
