year,rwi
1764,1.311
1765,1.111
1766,1.369
1767,1.029
1768,0.37
1769,0.416
1770,0.915
1771,0.733
1772,1.385
1773,1.501
1774,1.239
1775,1.216
1776,1.184
1777,1.129
1778,1.429
1779,1.631
1780,1.683
1781,1.593
1782,0.959
1783,1.826
1784,1.347
1785,1.141
1786,1.025
1787,0.846
1788,1.028
1789,0.615
1790,0.787
1791,1.079
1792,0.932
1793,1.084
1794,1.11
1795,1.376
1796,1.403
1797,1.49
1798,0.673
1799,0.744
1800,0.917
1801,0.885
1802,0.971
1803,0.784
1804,0.796
1805,1.015
1806,0.939
1807,0.981
1808,1.094
1809,1.185
1810,1.166
1811,1.102
1812,1.266
1813,1.202
1814,0.886
1815,0.955
1816,1.067
1817,1.04
1818,0.776
1819,0.944
1820,0.981
1821,0.926
1822,0.822
1823,0.667
1824,0.557
1825,0.815
1826,0.755
1827,0.931
1828,0.905
1829,0.881
1830,0.981
1831,1.231
1832,0.968
1833,0.852
1834,0.187
1835,0.068
1836,0.187
1837,0.573
1838,0.236
1839,0.219
1840,0.705
1841,0.68
1842,1.32
1843,0.553
1844,1.178
1845,1.248
1846,1.113
1847,1.175
1848,0.99
1849,1.191
1850,1.224
1851,1.118
1852,1.268
1853,1.14
1854,0.888
1855,0.973
1856,0.58
1857,0.965
1858,1.135
1859,1.707
1860,1.194
1861,1.833
1862,0.991
1863,1.473
1864,1.002
1865,1.01
1866,0.883
1867,1.118
1868,1.244
1869,0.983
1870,0.778
1871,0.925
1872,1.052
1873,0.863
1874,0.825
1875,0.956
1876,0.879
1877,1.012
1878,1.252
1879,0.876
1880,0.866
1881,0.787
1882,1.64
1883,1.529
1884,1.143
1885,0.73
1886,0.569
1887,0.531
1888,0.67
1889,0.646
1890,0.714
1891,0.93
1892,1.92
1893,1.657
1894,1.376
1895,1.099
1896,0.944
1897,1.014
1898,1.234
1899,0.663
1900,0.839
1901,0.631
1902,0.381
1903,0.654
1904,1.236
1905,1.262
1906,1.363
1907,1.261
1908,1.321
1909,1.637
1910,1.454
1911,1.454
1912,0.743
1913,0.849
1914,0.699
1915,0.565
1916,0.713
1917,0.932
1918,0.738
1919,1.085
1920,1.2
1921,0.876
1922,0.939
1923,1.267
1924,1.389
1925,0.859
1926,1.055
1927,0.97
1928,0.993
1929,0.946
1930,0.832
1931,0.848
1932,0.538
1933,0.729
1934,0.492
1935,0.592
1936,0.662
1937,0.954
1938,0.907
1939,1.098
1940,1.218
1941,0.779
1942,0.98
1943,0.612
1944,0.716
1945,0.746
1946,0.925
1947,1.128
1948,1.195
1949,0.854
1950,1.263
1951,0.713
1952,0.626
1953,0.618
1954,0.902
1955,1.352
1956,1.407
1957,2.268
1958,1.857
1959,1.454
1960,0.905
1961,1.128
1962,0.862
1963,0.715
1964,0.71
1965,0.822
1966,0.844
1967,0.624
1968,0.92
1969,0.954
1970,1.009
1971,0.978
1972,0.712
1973,1.138
1974,1.175
1975,1.182
1976,1.36
