year,rwi
1652,1.52
1653,1.66
1654,1.745
1655,1.275
1656,1.19
1657,1.16
1658,1.185
1659,1.38
1660,1.325
1661,1.205
1662,0.75
1663,0.49
1664,0.7
1665,0.73
1666,1.4
1667,1.414
1668,1.891
1669,1.38
1670,2.04
1671,2.209
1672,1.924
1673,1.471
1674,1.667
1675,1.958
1676,2.373
1677,1.617
1678,2.018
1679,1.985
1680,1.997
1681,2.222
1682,1.981
1683,2.02
1684,1.885
1685,1.939
1686,1.819
1687,1.94
1688,1.777
1689,1.849
1690,2.012
1691,2.235
1692,2.225
1693,2.29
1694,2.57
1695,2.168
1696,2.247
1697,1.803
1698,1.683
1699,1.996
1700,2.063
1701,2.026
1702,1.217
1703,1.897
1704,2.069
1705,2.272
1706,2.198
1707,2.441
1708,2.612
1709,2.862
1710,2.963
1711,2.976
1712,3.343
1713,2.887
1714,2.842
1715,3.363
1716,2.96
1717,3.044
1718,2.305
1719,3.669
1720,3.734
1721,2.244
1722,2.608
1723,3.743
1724,3.607
1725,3.561
1726,3.568
1727,3.418
1728,2.528
1729,2.377
1730,2.716
1731,2.309
1732,2.495
1733,2.597
1734,2.859
1735,2.395
1736,1.951
1737,2.525
1738,3.197
1739,2.32
1740,2.914
1741,2.972
1742,2.607
1743,2.549
1744,3.802
1745,3.754
1746,3.567
1747,3.46
1748,2.906
1749,2.54
1750,2.461
1751,2.413
1752,2.246
1753,2.335
1754,2.025
1755,1.554
1756,1.107
1757,1.233
1758,1.545
1759,1.89
1760,2.033
1761,2.201
1762,2.207
1763,2.344
1764,2.22
1765,2.062
1766,2.003
1767,2.022
1768,1.821
1769,1.836
1770,1.752
1771,1.643
1772,1.574
1773,1.935
1774,1.69
1775,1.789
1776,1.548
1777,1.674
1778,1.933
1779,2.07
1780,0.928
1781,1.589
1782,1.505
1783,1.48
1784,1.457
1785,1.579
1786,1.311
1787,1.56
1788,1.586
1789,1.602
1790,1.571
1791,1.359
1792,1.686
1793,1.849
1794,1.555
1795,1.291
1796,1.715
1797,1.957
1798,1.716
1799,1.26
1800,1.254
1801,1.205
1802,1.485
1803,1.284
1804,1.204
1805,1.269
1806,1.49
1807,1.533
1808,1.574
1809,1.453
1810,1.304
1811,1.096
1812,1.104
1813,1.172
1814,1.14
1815,0.916
1816,0.975
1817,0.954
1818,0.81
1819,0.969
1820,1.03
1821,0.742
1822,0.982
1823,0.895
1824,0.889
1825,0.896
1826,0.978
1827,1.011
1828,1.034
1829,1.038
1830,1.077
1831,1.187
1832,1.197
1833,1.302
1834,1.376
1835,1.156
1836,1.101
1837,0.961
1838,0.873
1839,1.088
1840,0.557
1841,0.872
1842,1.071
1843,1.011
1844,1.282
1845,1.188
1846,1.232
1847,0.925
1848,1.129
1849,1.002
1850,0.874
1851,0.738
1852,0.675
1853,1.076
1854,1.116
1855,1.167
1856,0.996
1857,1.093
1858,1.185
1859,0.968
1860,1.281
1861,1.044
1862,1.186
1863,1.269
1864,0.795
1865,1.259
1866,1.057
1867,0.988
1868,0.972
1869,1.273
1870,1.222
1871,0.972
1872,1.13
1873,1.051
1874,0.985
1875,0.918
1876,0.778
1877,1.249
1878,1.928
1879,1.682
1880,1.74
1881,1.69
1882,1.684
1883,1.09
1884,1.325
1885,1.295
1886,1.02
1887,1.425
1888,1.047
1889,1.435
1890,1.362
1891,0.65
1892,0.969
1893,1.506
1894,2.61
1895,3.098
1896,3.427
1897,3.406
1898,3.706
1899,3.025
1900,2.097
1901,1.851
1902,1.991
1903,4.87
1904,2.805
1905,3.495
1906,5.255
1907,4.35
1908,5.185
1909,4.64
1910,2.86
1911,3.765
1912,6.995
1913,5.52
1914,1.66
1915,4.31
1916,5.295
1917,3.72
1918,7.17
1919,3.515
1920,3.84
1921,7.285
1922,6.2
1923,2.49
1924,5.875
1925,8.315
1926,4.81
1927,3.99
1928,3.865
1929,4.925
1930,3.12
1931,3.995
1932,4
1933,2.875
1934,2.5
1935,3.655
1936,3.49
1937,3.005
1938,4.13
1939,4.08
1940,2.075
1941,1.605
1942,2.63
1943,2.01
1944,2.46
1945,3.445
1946,3.72
1947,2.2
1948,2.22
1949,2.02
1950,2.1
1951,2.33
1952,2.655
1953,2.105
1954,1.55
1955,1.665
1956,1.01
1957,0.855
1958,1.26
1959,1.85
1960,2.11
1961,2.58
1962,3.09
1963,3.125
1964,2.505
1965,3.195
1966,2.185
1967,2.415
1968,2.295
1969,2.71
1970,2.32
1971,2.265
1972,1.785
1973,1.425
1974,1.415
1975,1.34
1976,1.03
1977,1.52
1978,1.735
1979,1.515
1980,1.13
1981,0.98
1982,1.22
1983,1.385
1984,1.975
1985,2.69
1986,3.005
1987,1.895
1988,0.925
1989,1.025
1990,1.095
1991,1.61
1992,1.025
1993,1.19
1994,1.25
1995,1.18
1996,0.685
1997,1.12
1998,1.615
1999,1.125
2000,1.26
2001,1.64
2002,1.64
2003,1.45
2004,1.2
2005,0.715
2006,0.835
2007,0.925
2008,0.935
