year,rwi
1939,1.288
1940,0.765
1941,0.819
1942,1.154
1943,0.854
1944,1.081
1945,0.907
1946,0.776
1947,0.969
1948,1.067
1949,0.507
1950,1.558
1951,1.09
1952,1.122
1953,0.764
1954,0.9
1955,0.635
1956,1.162
1957,1.269
1958,1.342
1959,1.009
1960,0.745
1961,0.918
1962,0.68
1963,1.217
1964,1.032
1965,0.785
1966,1.214
1967,0.936
1968,0.901
1969,1.326
1970,1.176
1971,0.447
1972,1.094
1973,1.339
1974,0.895
1975,0.599
1976,0.92
1977,1.246
1978,0.903
1979,1.087
1980,0.848
1981,1.168
1982,1.531
1983,1.103
1984,0.479
1985,1.316
1986,0.858
1987,0.658
1988,1.036
1989,1.009
1990,1.031
1991,0.904
1992,0.928
1993,1.107
1994,1.527
