year,rwi
1772,0.797
1773,0.68
1774,0.676
1775,1.101
1776,0.956
1777,1.074
1778,0.669
1779,1.136
1780,0.89
1781,0.778
1782,0.71
1783,0.717
1784,0.979
1785,0.792
1786,0.59
1787,0.776
1788,0.989
1789,0.908
1790,0.86
1791,0.74
1792,1.036
1793,0.992
1794,1.292
1795,1.134
1796,0.857
1797,0.969
1798,0.956
1799,1.529
1800,1.091
1801,0.959
1802,1.174
1803,1.277
1804,1.054
1805,0.889
1806,1.089
1807,1.246
1808,0.856
1809,0.894
1810,1.184
1811,1.084
1812,0.89
1813,1.08
1814,1.16
1815,0.892
1816,1.197
1817,0.96
1818,0.896
1819,1.115
1820,0.771
1821,1.1
1822,0.961
1823,0.89
1824,0.752
1825,1.073
1826,1.426
1827,1.16
1828,1.095
1829,0.977
1830,0.848
1831,0.803
1832,0.796
1833,0.695
1834,0.591
1835,0.797
1836,1.175
1837,1.3
1838,1.254
1839,0.959
1840,1.007
1841,0.835
1842,1.043
1843,1.326
1844,1.295
1845,1.061
1846,1.374
1847,1.476
1848,0.842
1849,1.476
1850,1.166
1851,0.849
1852,1.027
1853,1.174
1854,1.138
1855,0.81
1856,0.717
1857,0.908
1858,0.96
1859,1.031
1860,0.771
1861,0.771
1862,0.745
1863,0.663
1864,0.766
1865,0.627
1866,1.246
1867,1.126
1868,0.895
1869,1.221
1870,1.047
1871,0.998
1872,1.248
1873,1.179
1874,1.018
1875,0.96
1876,1.156
1877,1.205
1878,1.126
1879,0.839
1880,0.922
1881,0.835
1882,1.044
1883,1.151
1884,1.239
1885,1.114
1886,0.916
1887,0.873
1888,0.915
1889,0.735
1890,0.855
1891,0.94
1892,0.911
1893,0.833
1894,0.877
1895,0.525
1896,0.645
1897,1.169
1898,1.125
1899,1.072
1900,0.907
1901,0.77
1902,0.923
1903,0.905
1904,0.759
1905,0.902
1906,0.919
1907,1.015
1908,1.067
1909,1.093
1910,0.878
1911,0.654
1912,1.005
1913,0.856
1914,0.873
1915,1.386
1916,1.202
1917,0.91
1918,0.923
1919,1.173
1920,1.284
1921,1.487
1922,1.238
1923,1.287
1924,1.256
1925,0.947
1926,1.546
1927,1.1
1928,1.201
1929,1.032
1930,1.35
1931,1.133
1932,1.223
1933,0.757
1934,0.839
1935,1.066
1936,0.913
1937,1.106
1938,1.354
1939,1.11
1940,1.044
1941,1.031
1942,1.292
1943,1.043
1944,1.136
1945,1.326
1946,0.902
1947,1.095
1948,0.769
1949,1.126
1950,0.898
1951,1.327
1952,0.765
1953,0.519
1954,0.832
1955,1.027
1956,0.735
1957,1.087
1958,1.136
1959,1.06
1960,1.063
1961,1.077
1962,1.176
1963,0.902
1964,0.992
1965,1.127
1966,0.616
1967,0.874
1968,1.048
1969,1.018
1970,0.668
1971,0.815
1972,0.798
1973,1.096
1974,0.974
1975,1.743
1976,1.053
1977,0.912
1978,0.72
1979,1.047
1980,0.973
