year,rwi
1844,2.76
1845,3.05
1846,3.14
1847,2.48
1848,2.57
1849,1.5
1850,1.64
1851,1.885
1852,1.645
1853,1.93
1854,1.62
1855,1.595
1856,2.07
1857,1.98
1858,2.31
1859,2.235
1860,2.48
1861,2.31
1862,1.74
1863,1.545
1864,2
1865,2.5
1866,2.93
1867,3
1868,2.434
1869,2.551
1870,2.36
1871,2.387
1872,2.157
1873,2.636
1874,2.615
1875,1.97
1876,2.836
1877,3.092
1878,3.1
1879,3.32
1880,3.149
1881,3.699
1882,3.356
1883,3.586
1884,4.072
1885,3.338
1886,3.735
1887,3.243
1888,2.343
1889,3.377
1890,3.649
1891,3.649
1892,4.172
1893,3.138
1894,3.112
1895,4.068
1896,4.216
1897,5.054
1898,4.709
1899,3.53
1900,2.925
1901,3.669
1902,3.726
1903,3.246
1904,3.41
1905,3.918
1906,3.165
1907,3.786
1908,3.994
1909,2.262
1910,4.16
1911,3.541
1912,3.415
1913,2.958
1914,4.463
1915,3.485
1916,3.702
1917,3.446
1918,2.226
1919,2.62
1920,3.194
1921,1.536
1922,1.443
1923,2.098
1924,2.784
1925,3.854
1926,4.574
1927,4.359
1928,3.871
1929,4.167
1930,4.686
1931,2.894
1932,3.074
1933,2.82
1934,3.042
1935,2.844
1936,2.504
1937,2.799
1938,2.177
1939,2.466
1940,2.726
1941,2.562
1942,1.529
1943,1.985
1944,1.563
1945,0.721
1946,1.295
1947,1.201
1948,1.035
1949,0.851
1950,1.017
1951,1.083
1952,1.109
1953,1.563
1954,1.779
1955,1.82
1956,1.729
1957,1.812
1958,1.936
1959,2.296
1960,1.586
1961,2.086
1962,2.031
1963,1.537
