year,rwi
1906,1.259
1907,1.271
1908,0.782
1909,0.876
1910,0.913
1911,0.652
1912,0.723
1913,0.904
1914,0.753
1915,0.913
1916,0.857
1917,1.425
1918,1.207
1919,1.642
1920,1.852
1921,0.858
1922,0.646
1923,0.939
1924,0.729
1925,0.629
1926,0.956
1927,0.926
1928,0.712
1929,0.809
1930,1.102
1931,1.137
1932,1.26
1933,0.818
1934,1.015
1935,1.156
1936,0.663
1937,1.012
1938,0.956
1939,1.077
1940,1.244
1941,1.18
1942,1.142
1943,1.283
1944,1.205
1945,1.031
1946,1.07
1947,0.742
1948,0.908
1949,0.993
1950,1.201
1951,0.691
1952,1.054
1953,0.868
1954,1.041
1955,0.618
1956,0.905
1957,0.951
1958,0.882
1959,0.711
1960,0.516
1961,0.644
1962,1.062
1963,0.955
1964,1.462
1965,1.091
1966,1.028
1967,1.323
1968,0.927
1969,1.093
1970,1.247
1971,1.192
1972,1.002
1973,0.856
1974,0.817
1975,0.734
1976,0.885
1977,0.988
1978,1.159
1979,0.657
1980,1.218
1981,1.325
1982,0.601
1983,1.045
1984,1.066
1985,0.927
1986,0.883
1987,1.25
1988,1.143
1989,0.55
1990,0.745
1991,0.67
1992,1.239
1993,1.604
1994,0.929
1995,1.076
