year,rwi
1800,0.75
1801,1.55
1802,0.63
1803,2.02
1804,1.44
1805,1.385
1806,1.325
1807,1.315
1808,1.475
1809,1.795
1810,2.085
1811,1.746
1812,1.158
1813,1.003
1814,1.327
1815,1.684
1816,1.342
1817,1.079
1818,0.9
1819,0.855
1820,0.888
1821,0.75
1822,0.957
1823,0.474
1824,0.569
1825,0.894
1826,1.095
1827,1.179
1828,1.239
1829,1.371
1830,0.94
1831,1.166
1832,1.394
1833,1.361
1834,1.289
1835,1.163
1836,1.054
1837,1.438
1838,1.196
1839,1.234
1840,1.093
1841,1.076
1842,1.162
1843,1.182
1844,1.352
1845,1.185
1846,1.393
1847,1.345
1848,1.257
1849,1.526
1850,1.262
1851,1.684
1852,1.368
1853,1.085
1854,1.135
1855,1.261
1856,1.103
1857,0.546
1858,1.212
1859,1.343
1860,1.063
1861,1.095
1862,1.346
1863,1.285
1864,1.605
1865,1.587
1866,1.84
1867,1.574
1868,1.552
1869,1.405
1870,1.933
1871,2.281
1872,2.118
1873,2.4
1874,1.696
1875,1.557
1876,2.454
1877,1.736
1878,1.345
1879,1.191
1880,1.255
1881,1.427
1882,1.153
1883,1.76
1884,2.138
1885,2.346
1886,1.799
1887,2.203
1888,1.709
1889,1.826
1890,1.789
1891,1.69
1892,1.978
1893,1.939
1894,1.585
1895,1.532
1896,1.597
1897,2.317
1898,1.861
1899,2.957
1900,2.328
1901,2.663
1902,2.635
1903,2.029
1904,2.533
1905,2.205
1906,2.023
1907,1.791
1908,1.753
1909,2.092
1910,2.239
1911,1.701
1912,1.761
1913,1.515
1914,1.256
1915,1.513
1916,1.216
1917,1.434
1918,1.046
1919,1.058
1920,1.062
1921,1.196
1922,1.372
1923,1.76
1924,1.642
1925,1.991
1926,2.308
1927,1.721
1928,1.679
1929,1.324
1930,2.584
1931,1.874
1932,1.569
1933,1.667
1934,2.754
1935,1.925
1936,2.339
1937,2.103
1938,1.796
1939,1.704
1940,1.8
1941,1.908
1942,2.285
1943,2.157
1944,2.122
1945,1.876
1946,1.984
1947,2.161
1948,2.232
1949,2.143
1950,2.546
1951,2.195
1952,2.611
1953,1.977
1954,1.545
1955,1.415
1956,1.621
1957,0.993
1958,1.157
1959,1.555
1960,1.615
1961,1.649
1962,1.322
1963,1.475
1964,2.01
1965,1.346
1966,1.86
1967,2.103
1968,2.17
1969,2.411
1970,2.361
1971,2.412
1972,2.128
1973,1.909
1974,1.472
1975,1.737
1976,1.604
1977,1.45
1978,1.36
1979,1.358
1980,1.094
