year,rwi
1720,0.464
1721,0.456
1722,0.708
1723,0.607
1724,1.165
1725,0.727
1726,0.966
1727,0.912
1728,1.355
1729,0.815
1730,0.581
1731,1.185
1732,0.835
1733,0.57
1734,0.731
1735,0.552
1736,0.742
1737,0.962
1738,0.794
1739,0.42
1740,0.246
1741,1.445
1742,0.929
1743,0.852
1744,0.366
1745,0.666
1746,1.983
1747,1.997
1748,0.897
1749,1.136
1750,1.129
1751,1.092
1752,0.445
1753,0.362
1754,0.723
1755,1.045
1756,1.178
1757,1.121
1758,0.97
1759,1.379
1760,1.391
1761,1.191
1762,1.322
1763,0.759
1764,1.252
1765,1.181
1766,0.984
1767,0.67
1768,0.657
1769,1.15
1770,0.78
1771,0.883
1772,0.769
1773,0.76
1774,0.676
1775,1.711
1776,1.366
1777,1.012
1778,1.124
1779,0.561
1780,1.416
1781,1.077
1782,1.129
1783,1.152
1784,1.539
1785,0.784
1786,0.864
1787,1.178
1788,0.823
1789,0.742
1790,0.961
1791,1.036
1792,0.892
1793,1.309
1794,0.971
1795,1.041
1796,0.985
1797,1.042
1798,0.607
1799,1.139
1800,0.829
1801,0.616
1802,0.899
1803,0.744
1804,1.278
1805,0.85
1806,0.953
1807,0.816
1808,0.656
1809,0.942
1810,0.862
1811,1.133
1812,0.94
1813,1.021
1814,1.367
1815,1.285
1816,1.211
1817,0.614
1818,0.753
1819,0.793
1820,0.983
1821,0.724
1822,0.949
1823,0.772
1824,0.588
1825,0.712
1826,1.03
1827,1.268
1828,1.253
1829,1.673
1830,1.027
1831,1.432
1832,1.289
1833,1.681
1834,0.996
1835,1.377
1836,1.086
1837,1.555
1838,1.001
1839,1.379
1840,0.925
1841,0.847
1842,0.871
1843,1.223
1844,1.182
1845,1.059
1846,1.192
1847,0.902
1848,1.167
1849,1.113
1850,1.423
1851,1.019
1852,1.436
1853,0.772
1854,0.799
1855,0.573
1856,0.568
1857,0.26
1858,0.812
1859,0.608
1860,0.759
1861,0.99
1862,1.017
1863,0.734
1864,0.842
1865,0.617
1866,0.758
1867,0.45
1868,0.512
1869,0.568
1870,0.536
1871,0.816
1872,0.789
1873,0.697
1874,1.006
1875,1.015
1876,0.973
1877,0.758
1878,1.308
1879,0.656
1880,0.962
1881,0.74
1882,0.92
1883,0.794
1884,0.828
1885,0.864
1886,0.639
1887,1.054
1888,0.941
1889,1.032
1890,1.304
1891,0.766
1892,0.723
1893,0.912
1894,0.969
1895,0.889
1896,1.028
1897,1.048
1898,1.734
1899,1.65
1900,1.383
1901,1.298
1902,1.146
1903,1.488
1904,0.428
1905,1.22
1906,1.314
1907,1.318
1908,1.326
1909,1.441
1910,0.911
1911,1.408
1912,1.303
1913,1.311
1914,1.603
1915,1.119
1916,1.124
1917,1.578
1918,0.916
1919,1.255
1920,1.174
1921,0.734
1922,1.147
1923,0.628
1924,0.94
1925,0.567
1926,1.034
1927,1.144
1928,0.846
1929,0.976
1930,1.567
1931,1.198
1932,1.385
1933,1.19
1934,1.171
1935,1.036
1936,0.743
1937,0.994
1938,1.009
1939,0.658
1940,1.011
1941,0.877
1942,0.552
1943,0.787
1944,1.055
1945,0.641
1946,0.63
1947,0.901
1948,0.583
1949,1.22
1950,0.866
1951,0.631
1952,1.483
1953,0.987
1954,1.229
1955,0.728
1956,0.718
1957,0.962
1958,1.074
1959,0.717
1960,0.742
1961,0.789
1962,0.588
1963,0.902
1964,1.014
1965,0.921
1966,1.071
1967,1.265
1968,0.648
1969,1.009
1970,1.175
1971,0.769
1972,1.183
1973,1.432
1974,0.484
1975,1.35
1976,0.957
1977,1.28
1978,0.902
1979,1.044
1980,0.909
1981,1.036
1982,0.754
1983,1.152
1984,1.201
1985,0.696
1986,1.312
1987,1.253
