year,rwi
1662,1.293
1663,0.919
1664,1.147
1665,1.088
1666,0.941
1667,0.646
1668,0.683
1669,0.453
1670,0.413
1671,1.101
1672,1.129
1673,0.605
1674,0.752
1675,1.009
1676,0.973
1677,0.889
1678,1.207
1679,0.633
1680,1.371
1681,1.474
1682,1.132
1683,0.571
1684,1.103
1685,0.581
1686,0.877
1687,0.568
1688,1.121
1689,0.633
1690,1.483
1691,0.549
1692,1.446
1693,1.282
1694,0.539
1695,1.494
1696,1.237
1697,0.53
1698,0.943
1699,0.818
1700,0.981
1701,0.849
1702,1.123
1703,0.635
1704,0.995
1705,0.504
1706,1.124
1707,0.701
1708,1.061
1709,0.95
1710,1.324
1711,1.337
1712,1.096
1713,1.816
1714,1.489
1715,1.063
1716,1.099
1717,1.61
1718,0.722
1719,1.169
1720,0.799
1721,1.554
1722,0.794
1723,1.379
1724,1.73
1725,1.224
1726,0.943
1727,1.458
1728,0.588
1729,1.441
1730,1.263
1731,0.733
1732,1.122
1733,0.638
1734,1.192
1735,1.177
1736,0.999
1737,1.157
1738,0.975
1739,0.94
1740,0.968
1741,0.452
1742,0.824
1743,0.386
1744,0.617
1745,1.091
1746,1.037
1747,0.355
1748,0.494
1749,0.484
1750,0.69
1751,0.942
1752,0.722
1753,1.029
1754,1.574
1755,1.907
1756,1.104
1757,1.853
1758,1.57
1759,0.719
1760,1.093
1761,0.65
1762,0.83
1763,0.686
1764,0.961
1765,0.527
1766,0.762
1767,0.428
1768,0.904
1769,0.793
1770,0.956
1771,1.196
1772,0.883
1773,0.948
1774,0.784
1775,0.899
1776,1.034
1777,1.412
1778,1.266
1779,0.945
1780,0.579
1781,1.107
1782,1.692
1783,1.536
1784,0.965
1785,1.617
1786,0.88
1787,2.4
1788,1.176
1789,1.412
1790,1.246
1791,0.579
1792,1.15
1793,1.245
1794,1.201
1795,1.669
1796,1.445
1797,1.063
1798,0.796
1799,1.178
1800,0.87
1801,1.458
1802,1.282
1803,1.253
1804,1.047
1805,1.153
1806,0.622
1807,1.002
1808,0.912
1809,1.466
1810,1.091
1811,1.22
1812,0.659
1813,0.963
1814,0.558
1815,1.047
1816,0.718
1817,1.001
1818,0.762
1819,1.144
1820,0.838
1821,0.807
1822,0.444
1823,0.921
1824,0.864
1825,0.43
1826,1.131
1827,0.549
1828,1.003
1829,0.605
1830,0.893
1831,0.471
1832,1.204
1833,1.189
1834,0.671
1835,1.231
1836,0.915
1837,0.854
1838,0.901
1839,0.798
1840,0.989
1841,0.888
1842,0.941
1843,1.044
1844,0.539
1845,0.713
1846,0.527
1847,0.91
1848,0.531
1849,1.032
1850,0.55
1851,1.005
1852,0.682
1853,1.357
1854,0.98
1855,1.478
1856,0.542
1857,1.027
1858,0.736
1859,1.085
1860,1.162
1861,0.87
1862,0.875
1863,1.942
1864,0.853
1865,0.252
1866,0.785
1867,0.559
1868,0.844
1869,0.709
1870,1.222
1871,0.716
1872,1.058
1873,0.803
1874,1.086
1875,0.292
1876,0.902
1877,1.25
1878,0.809
1879,0.719
1880,0.861
1881,1.168
1882,1.245
1883,1.508
1884,1.349
1885,0.708
1886,1.89
1887,1.183
1888,1.41
1889,0.95
1890,1.15
1891,0.587
1892,1.103
1893,1.007
1894,1.411
1895,0.939
1896,1.662
1897,1.095
1898,1.573
1899,1.48
1900,1.317
1901,0.736
1902,1.243
1903,1.276
1904,0.883
1905,1.034
1906,1.348
1907,0.872
1908,1.041
1909,0.833
1910,0.795
1911,0.965
1912,0.595
1913,1.172
1914,1.416
1915,0.649
1916,1.24
1917,0.768
1918,0.981
1919,0.918
1920,0.825
1921,0.742
1922,0.677
1923,0.967
1924,0.568
1925,1.05
1926,0.643
1927,1.656
1928,0.56
1929,1.403
1930,1.046
1931,1.243
1932,1.415
1933,1.227
1934,0.785
1935,0.3
1936,0.901
1937,1.185
1938,0.92
1939,1.416
1940,0.797
1941,1.222
1942,0.816
1943,0.917
1944,0.556
1945,1.116
1946,1.157
1947,1.375
1948,0.548
1949,1.432
1950,1.219
1951,0.741
1952,1.135
1953,1.079
1954,0.761
1955,1.438
1956,0.612
1957,1.314
1958,0.883
1959,1.112
1960,1.188
1961,0.492
1962,1.374
1963,0.841
1964,1.029
1965,0.836
1966,1.253
1967,1.526
1968,0.421
1969,1.504
1970,0.626
1971,1.177
1972,1.314
1973,1.098
1974,1.498
1975,0.842
1976,1.598
1977,0.276
1978,1.711
1979,0.634
1980,0.793
1981,0.598
1982,0.973
1983,1.083
1984,0.881
