year,rwi
1784,0.734
1785,0.847
1786,0.978
1787,0.951
1788,0.802
1789,1.076
1790,1.123
1791,1.164
1792,1.131
1793,1.338
1794,1.267
1795,1.243
1796,1.41
1797,0.994
1798,1.079
1799,1.053
1800,1.229
1801,1.316
1802,1.105
1803,1.11
1804,1.116
1805,0.848
1806,1.061
1807,0.898
1808,1.148
1809,0.864
1810,1.065
1811,1.118
1812,0.766
1813,0.624
1814,0.611
1815,0.716
1816,1.062
1817,1.06
1818,0.978
1819,1.169
1820,0.984
1821,1.052
1822,0.816
1823,0.796
1824,0.822
1825,0.936
1826,0.909
1827,1.208
1828,1.293
1829,1.547
1830,1.106
1831,0.932
1832,1.14
1833,1.281
1834,1.167
1835,1.249
1836,1.154
1837,1.046
1838,0.887
1839,0.809
1840,0.807
1841,0.887
1842,0.381
1843,0.434
1844,0.47
1845,0.677
1846,0.667
1847,0.948
1848,0.834
1849,0.819
1850,1.028
1851,0.975
1852,0.822
1853,0.965
1854,1.071
1855,0.935
1856,0.974
1857,1.179
1858,1.147
1859,1.147
1860,1.081
1861,1.023
1862,0.977
1863,1.064
1864,1.104
1865,0.698
1866,0.895
1867,0.877
1868,0.79
1869,0.9
1870,0.973
1871,0.734
1872,0.851
1873,0.801
1874,1.141
1875,1.214
1876,1.206
1877,1.102
1878,1.098
1879,0.927
1880,1.029
1881,1.042
1882,0.933
1883,1.201
1884,1.005
1885,0.913
1886,0.944
1887,0.799
1888,0.786
1889,0.945
1890,1.216
1891,0.802
1892,1.128
1893,1.204
1894,0.99
1895,0.885
1896,1.17
1897,1.189
1898,0.905
1899,0.789
1900,1.108
1901,1.284
1902,1.111
1903,1.536
1904,1.366
1905,1.079
1906,1.158
1907,1.19
1908,0.961
1909,1.228
1910,1.056
1911,1.414
1912,0.767
1913,1.19
1914,0.871
1915,0.751
1916,0.936
1917,0.862
1918,0.889
1919,0.944
1920,0.916
1921,0.845
1922,0.953
1923,1.037
1924,0.891
1925,0.69
1926,0.482
1927,0.755
1928,1.053
1929,1.303
1930,0.924
1931,0.918
1932,1.401
1933,1.334
1934,1.042
1935,1.225
1936,1.011
1937,0.696
1938,1.064
1939,1.081
1940,0.875
1941,0.978
1942,0.868
1943,1.259
1944,1.09
1945,1.246
1946,1.241
1947,1.576
1948,1.223
1949,1.397
1950,1.069
1951,0.95
1952,0.894
1953,0.842
1954,0.707
1955,0.802
1956,1.085
1957,0.898
1958,0.976
1959,0.995
1960,0.739
1961,1.058
1962,1.187
1963,0.694
1964,1.12
1965,0.849
1966,1.067
1967,0.834
1968,1.119
1969,0.787
1970,1.526
1971,1.06
1972,1.018
1973,1.128
1974,1.157
1975,0.979
1976,0.802
1977,0.945
1978,0.598
1979,0.926
1980,1.162
1981,0.893
1982,1.058
1983,0.79
1984,0.815
1985,0.804
1986,0.794
1987,0.961
1988,0.821
1989,0.612
1990,1.034
1991,1.008
1992,1.175
1993,1.12
1994,0.756
1995,1.282
1996,1.139
1997,1.21
