year,rwi
1490,1.071
1491,0.687
1492,0.746
1493,0.732
1494,0.924
1495,0.571
1496,0.562
1497,0.487
1498,0.734
1499,0.575
1500,0.709
1501,0.899
1502,0.475
1503,0.511
1504,0.66
1505,0.827
1506,1.205
1507,0.782
1508,0.98
1509,0.954
1510,1.453
1511,0.811
1512,0.61
1513,1.091
1514,1.125
1515,1.218
1516,1.175
1517,1.328
1518,1.389
1519,1.624
1520,1.763
1521,1.712
1522,1.672
1523,1.626
1524,1.515
1525,1.481
1526,1.685
1527,1.641
1528,1.319
1529,1.334
1530,1.369
1531,1.208
1532,1.032
1533,1.085
1534,1.025
1535,1.018
1536,0.949
1537,1.073
1538,1.023
1539,1.011
1540,0.924
1541,0.725
1542,0.778
1543,0.884
1544,0.763
1545,0.539
1546,0.632
1547,0.801
1548,0.743
1549,0.712
1550,0.491
1551,0.728
1552,0.806
1553,0.943
1554,1.027
1555,0.99
1556,1.037
1557,0.828
1558,0.632
1559,0.739
1560,0.8
1561,0.708
1562,0.754
1563,0.592
1564,0.919
1565,0.94
1566,0.691
1567,0.52
1568,0.732
1569,0.798
1570,0.902
1571,0.81
1572,0.738
1573,1.024
1574,0.985
1575,0.813
1576,0.953
1577,1.034
1578,1.129
1579,1.004
1580,0.97
1581,1.005
1582,1.07
1583,0.991
1584,0.939
1585,0.885
1586,1.03
1587,1.012
1588,0.789
1589,0.793
1590,1.071
1591,1.022
1592,1.046
1593,1.122
1594,1.158
1595,0.992
1596,1.206
1597,1.106
1598,1.095
1599,1.241
1600,1.194
1601,1.292
1602,0.768
1603,0.78
1604,0.856
1605,0.903
1606,0.883
1607,0.906
1608,0.913
1609,0.97
1610,0.879
1611,1.038
1612,1.039
1613,0.987
1614,0.996
1615,1.167
1616,1.036
1617,1.23
1618,1.074
1619,0.881
1620,0.851
1621,0.86
1622,0.891
1623,0.877
1624,0.992
1625,0.815
1626,0.626
1627,0.67
1628,0.735
1629,0.909
1630,1.037
1631,0.953
1632,1.047
1633,0.865
1634,0.97
1635,1.033
1636,1.194
1637,0.942
1638,1.05
1639,1.089
1640,0.994
1641,0.994
1642,1.029
1643,1.023
1644,0.924
1645,0.978
1646,0.9
1647,1.077
1648,0.945
1649,0.725
1650,0.865
1651,0.962
1652,0.76
1653,1.101
1654,0.974
1655,0.954
1656,1.091
1657,1.096
1658,1.357
1659,0.934
1660,0.885
1661,0.945
1662,0.828
1663,0.937
1664,1.001
1665,1.064
1666,0.91
1667,0.782
1668,0.924
1669,1.175
1670,1.045
1671,1.322
1672,1.075
1673,1.191
1674,1.066
1675,1.041
1676,0.925
1677,1.081
1678,1.093
1679,1.115
1680,1.216
1681,1.282
1682,0.958
1683,1.111
1684,1.137
1685,1.34
1686,1.084
1687,1.077
1688,1.213
1689,1.251
1690,1.133
1691,0.974
1692,1.204
1693,1.235
1694,1.341
1695,1.223
1696,0.979
1697,1.003
1698,0.92
1699,0.974
1700,1.033
1701,0.968
1702,0.851
1703,1.032
1704,0.879
1705,0.871
1706,1.092
1707,0.975
1708,0.897
1709,0.954
1710,0.898
1711,0.968
1712,1.126
1713,0.967
1714,1.087
1715,1.206
1716,1.168
1717,1.048
1718,0.838
1719,0.852
1720,0.936
1721,0.951
1722,0.794
1723,0.924
1724,0.893
1725,0.958
1726,1.142
1727,1.13
1728,1.56
1729,1.27
1730,1.224
1731,1.122
1732,1.017
1733,1.176
1734,1.225
1735,1.076
1736,1.131
1737,1.014
1738,0.906
1739,1.043
1740,0.975
1741,0.667
1742,0.813
1743,1.191
1744,0.85
1745,1.052
1746,0.998
1747,0.985
1748,1.046
1749,1.069
1750,1.303
1751,1.321
1752,0.952
1753,0.918
1754,1.193
1755,1.074
1756,0.99
1757,0.923
1758,0.793
1759,0.82
1760,1.142
1761,1.171
1762,1.21
1763,1.31
1764,1.282
1765,0.908
1766,1.083
1767,1.008
1768,0.886
1769,1.17
1770,0.917
1771,1.062
1772,1.129
1773,1.05
1774,1.066
1775,1.083
1776,0.915
1777,0.953
1778,1.065
1779,0.942
1780,0.946
1781,1.234
1782,1.142
1783,1.217
1784,0.935
1785,0.911
1786,0.957
1787,0.86
1788,0.924
1789,0.965
1790,0.944
1791,1.013
1792,1.093
1793,1.074
