year,rwi
1520,2.018
1521,0.499
1522,0.689
1523,1.026
1524,0.882
1525,0.705
1526,0.607
1527,0.915
1528,1.328
1529,0.84
1530,0.934
1531,0.896
1532,0.384
1533,0.216
1534,0.288
1535,0.514
1536,0.794
1537,0.532
1538,0.515
1539,0.512
1540,0.586
1541,0.649
1542,0.736
1543,1.144
1544,1.186
1545,1.258
1546,1.403
1547,1.107
1548,2.077
1549,1.883
1550,0.822
1551,0.631
1552,0.538
1553,0.402
1554,0.413
1555,0.437
1556,0.432
1557,0.639
1558,0.72
1559,1.024
1560,0.989
1561,0.875
1562,1.43
1563,1.703
1564,1.002
1565,0.813
1566,1.13
1567,1.334
1568,1.572
1569,1.401
1570,0.956
1571,1.064
1572,0.623
1573,0.448
1574,0.542
1575,0.647
1576,1.013
1577,1.258
1578,1.104
1579,1.856
1580,2.082
1581,1.139
1582,0.864
1583,1.165
1584,1.156
1585,1.675
1586,1.913
1587,1.336
1588,1.037
1589,1.111
1590,2.508
1591,2.892
1592,2.291
1593,2.893
1594,2.762
1595,2.221
1596,2.305
1597,2.198
1598,1.985
1599,1.617
1600,2.196
1601,2.841
1602,2.116
1603,2.181
1604,1.44
1605,1.405
1606,1.652
1607,1.337
1608,1.367
1609,1.186
1610,1.263
1611,0.995
1612,0.813
1613,0.76
1614,0.937
1615,0.926
1616,0.803
1617,0.935
1618,1.116
1619,1.07
1620,0.984
1621,0.831
1622,1.067
1623,1.65
1624,1.861
1625,1.288
1626,1.294
1627,1.327
1628,1.926
1629,1.436
1630,1.145
1631,1.447
1632,1.432
1633,1.19
1634,1.465
1635,1.704
1636,1.556
1637,1.693
1638,1.294
1639,1.506
1640,1.145
1641,1.296
1642,1.324
1643,1.478
1644,1.431
1645,1.754
1646,1.84
1647,1.811
1648,0.83
1649,0.734
1650,0.919
1651,1.351
1652,0.919
1653,1.613
1654,3.425
1655,5.138
1656,2.841
1657,2.758
1658,2.354
1659,1.677
1660,1.39
1661,1.329
1662,1.582
1663,1.594
1664,1.769
1665,1.72
1666,1.707
1667,1.602
1668,1.333
1669,1.17
1670,1.241
1671,1.176
1672,1.275
1673,1.31
1674,1.447
1675,1.093
1676,1.494
1677,1.492
1678,1.241
1679,1.329
1680,1.475
1681,1.578
1682,1.406
1683,1.299
1684,1.508
1685,1.592
1686,1.481
1687,1.439
1688,1.094
1689,1.431
1690,1.565
1691,1.253
1692,1.438
1693,1.447
1694,1.371
1695,1.529
1696,1.519
1697,1.554
1698,1.303
1699,1.428
1700,1.35
1701,1.132
1702,1.306
1703,1.491
1704,1.6
1705,1.584
1706,1.378
1707,1.438
1708,1.24
1709,1.52
1710,1.576
1711,1.799
1712,1.762
1713,2.122
1714,2.083
1715,2.064
1716,1.925
1717,2.114
1718,2.159
1719,1.705
1720,1.288
1721,1.528
1722,1.379
1723,1.019
1724,1.177
1725,1.023
1726,1.093
1727,1.404
1728,1.812
1729,1.449
1730,1.346
1731,1.319
1732,0.91
1733,0.826
1734,1.063
1735,1.245
1736,1.216
1737,1.128
1738,1.25
1739,1.183
1740,1.09
1741,0.997
1742,0.991
1743,1.159
1744,1.175
1745,1.246
1746,1.097
1747,0.941
1748,0.931
1749,0.685
1750,0.755
1751,0.822
1752,0.88
1753,0.92
1754,0.99
1755,1.069
1756,0.917
1757,0.707
1758,0.796
1759,0.954
1760,0.873
1761,0.998
1762,0.831
1763,0.823
1764,0.715
1765,0.891
1766,0.808
1767,0.666
1768,0.708
1769,0.733
1770,0.498
1771,0.587
1772,0.76
1773,0.797
