year,rwi
1706,1.69
1707,2.05
1708,1.95
1709,2.3
1710,1.79
1711,1.13
1712,1.64
1713,1.72
1714,1.53
1715,1.7
1716,2.31
1717,2.704
1718,2.301
1719,2.569
1720,2.614
1721,2.248
1722,2.377
1723,2.255
1724,2.645
1725,2.483
1726,2.66
1727,2.998
1728,2.615
1729,2.663
1730,2.47
1731,1.778
1732,1.65
1733,1.868
1734,2.303
1735,2.014
1736,2.264
1737,2.009
1738,2.521
1739,2.012
1740,1.519
1741,2.043
1742,2.022
1743,2.134
1744,2.199
1745,2.039
1746,1.908
1747,2.104
1748,1.783
1749,1.471
1750,1.914
1751,1.611
1752,2.024
1753,1.939
1754,2.049
1755,2.053
1756,1.848
1757,1.511
1758,1.311
1759,1.579
1760,1.397
1761,1.642
1762,1.384
1763,1.654
1764,1.56
1765,1.589
1766,1.995
1767,2.054
1768,1.964
1769,1.927
1770,1.466
1771,1.069
1772,1.306
1773,1.303
1774,1.128
1775,1.332
1776,1.761
1777,1.544
1778,1.611
1779,2.031
1780,1.587
1781,1.447
1782,1.404
1783,1.762
1784,1.452
1785,1.372
1786,1.159
1787,1.27
1788,1.215
1789,1.415
1790,1.363
1791,1.43
1792,1.373
1793,1.202
1794,1.292
1795,1.182
1796,0.936
1797,0.807
1798,0.687
1799,0.778
1800,0.999
1801,0.84
1802,0.795
1803,0.946
1804,1.152
1805,1.067
1806,0.974
1807,0.946
1808,0.9
1809,0.714
1810,0.792
1811,0.93
1812,1.062
1813,1.155
1814,0.926
1815,1.132
1816,1.067
1817,1.131
1818,1.126
1819,1.7
1820,1.404
1821,1.336
1822,1.449
1823,1.287
1824,1.45
1825,1.425
1826,1.283
1827,1.516
1828,1.587
1829,1.48
1830,1.492
1831,1.863
1832,1.672
1833,1.582
1834,1.885
1835,1.592
1836,1.176
1837,1.115
1838,1.005
1839,0.998
1840,0.991
1841,0.98
1842,0.97
1843,1.236
1844,0.933
1845,0.837
1846,1.041
1847,1.277
1848,1.343
1849,1.21
1850,1.169
1851,1.17
1852,1.249
1853,1.045
1854,1.089
1855,1.016
1856,0.94
1857,1.034
1858,0.987
1859,0.978
1860,0.898
1861,0.948
1862,1.072
1863,1.139
1864,1.214
1865,1.151
1866,1.023
1867,0.803
1868,0.965
1869,0.685
1870,0.776
1871,0.72
1872,0.823
1873,0.805
1874,0.993
1875,1.09
1876,0.965
1877,0.715
1878,0.904
1879,0.628
1880,0.733
1881,0.535
1882,0.602
1883,0.475
1884,0.502
1885,0.499
1886,0.498
1887,0.594
1888,0.623
1889,0.584
1890,0.569
1891,0.542
1892,0.476
1893,0.655
1894,0.676
1895,0.527
1896,0.633
1897,0.788
1898,0.768
1899,0.721
1900,0.831
1901,0.91
1902,0.757
1903,0.845
1904,1.041
1905,1.057
1906,0.753
1907,0.726
1908,0.696
1909,0.735
1910,0.886
1911,0.948
1912,0.893
1913,0.808
1914,0.851
1915,0.68
1916,0.656
1917,0.563
1918,0.609
1919,0.679
1920,0.553
1921,0.572
1922,0.564
1923,0.668
1924,0.739
1925,0.932
1926,1.001
1927,0.704
1928,0.453
1929,0.624
1930,0.719
1931,0.734
1932,0.813
1933,0.828
1934,0.728
1935,0.793
1936,0.632
1937,0.676
1938,0.64
1939,0.786
1940,0.697
1941,0.757
1942,0.73
1943,0.799
1944,0.896
1945,0.736
1946,0.741
1947,0.69
1948,0.592
1949,0.757
1950,0.682
1951,0.581
1952,0.637
1953,0.611
1954,0.612
1955,0.65
1956,0.589
1957,0.52
1958,0.543
1959,0.682
1960,0.661
1961,0.405
1962,0.446
1963,0.579
1964,0.787
1965,0.752
1966,0.668
1967,0.675
1968,0.423
1969,0.489
1970,0.571
1971,0.709
1972,0.737
1973,0.632
1974,0.553
1975,0.546
1976,0.6
