year,rwi
1760,0.776
1761,1.277
1762,1.281
1763,2.816
1764,2.304
1765,2.753
1766,0.503
1767,1.103
1768,1.421
1769,0.727
1770,3.144
1771,2.669
1772,1.534
1773,3.465
1774,2.481
1775,1.067
1776,1.069
1777,1.816
1778,2.953
1779,2.877
1780,3.745
1781,2.636
1782,3.751
1783,3.313
1784,3.201
1785,3.055
1786,10.965
1787,11.807
1788,8.517
1789,10.803
1790,5.198
1791,7.584
1792,5.535
1793,5.969
1794,5.606
1795,4.391
1796,4.616
1797,2.959
1798,3.445
1799,4.661
1800,5.376
1801,3.567
1802,2.791
1803,5.002
1804,4.158
1805,3.51
1806,2.522
1807,3.52
1808,2.673
1809,3.136
1810,3.475
1811,3.516
1812,3.16
1813,2.53
1814,1.202
1815,1.416
1816,1.839
1817,2.735
1818,5.602
1819,5.575
1820,3.931
1821,4.155
1822,7.589
1823,4.505
1824,4.864
1825,3.536
1826,2.99
1827,3.012
1828,4.258
1829,2.257
1830,3.941
1831,2.58
1832,1.622
1833,1.758
1834,2.237
1835,1.869
1836,2.167
1837,1.701
1838,1.964
1839,2.093
1840,2.356
1841,1.44
1842,2.235
1843,1.934
1844,3.491
1845,2.343
1846,2.518
1847,3.202
1848,2.49
1849,3.02
1850,2.322
1851,1.616
1852,2.659
1853,3.449
1854,1.664
1855,2.267
1856,2.338
1857,3.097
1858,2.07
1859,2.491
1860,3.468
1861,2.639
1862,3.067
1863,2.178
1864,1.645
1865,1.591
1866,1.988
1867,2.088
1868,2.922
1869,3.619
1870,3.191
1871,3.261
1872,2.19
1873,2.999
1874,1.669
1875,1.376
1876,1.718
1877,2.397
1878,3.187
1879,2.323
1880,2.773
1881,2.521
1882,0.927
1883,1.969
1884,1.616
1885,2.535
1886,2.394
1887,1.136
1888,2.596
1889,2.752
1890,2.156
1891,2.249
1892,1.554
1893,1.484
1894,1.81
1895,1.744
1896,0.85
1897,1.106
1898,1.426
1899,2.208
1900,2.187
1901,1.054
1902,1.105
1903,1.416
1904,1.718
1905,1.342
1906,1.009
1907,1.726
1908,2.434
1909,1.964
1910,1.678
1911,1.081
1912,1.64
1913,1.68
1914,1.952
1915,0.763
1916,1.057
1917,2.031
1918,1.748
1919,0.788
1920,0.985
1921,1.573
1922,1.638
1923,2.021
1924,1.271
1925,1.383
1926,2.447
1927,1.762
1928,1.324
1929,1.483
1930,1.271
1931,2.301
1932,1.98
1933,1.385
1934,1.411
1935,1.572
1936,2.095
1937,2.367
1938,2.122
1939,1.89
1940,2.283
1941,1.932
1942,2.015
1943,1.463
1944,1.076
1945,1.542
1946,1.685
1947,2.285
1948,1.69
1949,1.431
1950,1.4
1951,1.312
1952,1.759
1953,1.911
1954,1.602
1955,1.731
1956,0.983
1957,0.946
1958,1.86
1959,1.857
1960,1.519
1961,1.169
1962,1.569
1963,1.182
1964,1.657
1965,1.155
1966,1.086
1967,1.425
1968,1.355
1969,1.384
1970,1.326
1971,1.32
1972,1.19
1973,2.121
1974,1.601
1975,1.55
1976,1.175
1977,1.366
1978,1.181
1979,1.106
1980,1.464
1981,1.401
1982,1.501
1983,1.179
1984,1.067
1985,1.427
1986,0.921
1987,1.203
1988,1.002
1989,0.956
1990,0.828
1991,1.165
1992,1.113
1993,1.567
1994,1.454
1995,1.803
1996,1.294
1997,1.435
1998,1.843
1999,1.668
2000,1.946
