year,rwi
1722,0.532
1723,0.991
1724,1.014
1725,1.296
1726,0.886
1727,1.095
1728,1.18
1729,1.41
1730,1.139
1731,1.25
1732,1.178
1733,1.118
1734,1.33
1735,1.231
1736,1.08
1737,1.32
1738,0.941
1739,1.174
1740,0.733
1741,0.752
1742,0.836
1743,0.58
1744,0.884
1745,0.644
1746,0.697
1747,0.904
1748,0.919
1749,0.975
1750,0.903
1751,0.935
1752,0.693
1753,1.037
1754,0.902
1755,1.176
1756,0.902
1757,0.967
1758,1.079
1759,1.092
1760,1.39
1761,1.079
1762,1.425
1763,1.302
1764,1.266
1765,0.85
1766,1.193
1767,0.989
1768,0.759
1769,0.976
1770,1.384
1771,1.599
1772,1.436
1773,0.956
1774,0.654
1775,1.119
1776,1.383
1777,1.152
1778,1.183
1779,0.921
1780,0.873
1781,0.843
1782,0.925
1783,1.147
1784,1.093
1785,0.769
1786,0.718
1787,0.559
1788,0.467
1789,0.62
1790,0.573
1791,0.824
1792,0.731
1793,0.798
1794,0.76
1795,1.12
1796,0.956
1797,0.817
1798,0.834
1799,1.108
1800,1.107
1801,1.2
1802,0.998
1803,0.9
1804,1.329
1805,1.1
1806,1.193
1807,0.917
1808,0.701
1809,0.891
1810,0.809
1811,0.851
1812,0.828
1813,0.884
1814,0.786
1815,0.864
1816,1.083
1817,1.169
1818,1.169
1819,0.71
1820,0.867
1821,0.924
1822,1.049
1823,0.864
1824,1.061
1825,1.03
1826,0.814
1827,1.083
1828,0.972
1829,1.007
1830,1.021
1831,0.686
1832,0.849
1833,1.049
1834,0.805
1835,0.842
1836,1.143
1837,0.885
1838,1.003
1839,1.035
1840,0.778
1841,1.054
1842,0.905
1843,0.822
1844,1.118
1845,0.634
1846,1.229
1847,0.948
1848,0.771
1849,0.785
1850,0.9
1851,0.72
1852,0.842
1853,1.018
1854,0.861
1855,0.736
1856,0.962
1857,0.879
1858,0.925
1859,0.749
1860,0.69
1861,1.004
1862,0.968
1863,1.041
1864,1.094
1865,1.026
1866,0.829
1867,0.724
1868,0.86
1869,1.071
1870,1.086
1871,1.323
1872,1.375
1873,1.142
1874,1.419
1875,1.288
1876,1.217
1877,1.139
1878,1.4
1879,1.202
1880,1.324
1881,1.012
1882,0.981
1883,1.006
1884,1.005
1885,1.313
1886,0.539
1887,0.608
1888,0.653
1889,0.869
1890,0.806
1891,0.689
1892,0.704
1893,0.981
1894,0.963
1895,0.909
1896,0.887
1897,0.631
1898,0.621
1899,0.496
1900,0.764
1901,0.611
1902,0.701
1903,0.876
1904,1.086
1905,1.267
1906,1.208
1907,1.345
1908,1.276
1909,1.051
1910,0.921
1911,1.22
1912,0.859
1913,0.933
1914,1.084
1915,0.985
1916,0.6
1917,0.726
1918,0.843
1919,0.91
1920,1.14
1921,1.013
1922,0.862
1923,0.796
1924,0.92
1925,0.838
1926,0.816
1927,1.002
1928,0.699
1929,0.976
1930,0.825
1931,0.992
1932,0.864
1933,0.84
1934,1.085
1935,0.807
1936,1.106
1937,0.917
1938,0.951
1939,0.942
1940,0.876
1941,0.79
1942,0.851
1943,0.952
1944,0.992
1945,1.092
1946,1.144
1947,1.156
1948,1.114
1949,1.245
1950,1.443
1951,1.397
1952,1.303
1953,1.307
1954,1.129
1955,0.895
1956,1.119
1957,0.934
1958,0.695
1959,0.694
1960,0.711
1961,0.591
1962,0.712
1963,0.679
1964,0.833
1965,0.707
1966,0.818
1967,0.968
1968,1.051
1969,0.879
1970,0.942
1971,0.982
1972,1.037
1973,0.911
1974,0.991
1975,0.999
1976,1.122
1977,0.967
1978,0.947
1979,1.04
1980,0.965
1981,1.116
1982,1.234
1983,1.326
1984,1.038
1985,1.146
1986,0.96
1987,1.046
1988,0.847
1989,0.816
1990,0.841
1991,0.918
1992,1.218
1993,1.215
1994,1.251
1995,0.995
1996,0.856
1997,0.938
1998,1.003
1999,0.784
2000,0.973
2001,0.811
