year,rwi
351,0.79
352,0.783
353,0.558
354,0.55
355,0.577
356,0.543
357,0.484
358,0.583
359,0.622
360,0.552
361,0.426
362,0.379
363,0.335
364,0.344
365,0.415
366,0.417
367,0.525
368,0.521
369,0.401
370,0.399
371,0.66
372,0.535
373,0.379
374,0.604
375,0.504
376,0.461
377,0.394
378,0.635
379,0.664
380,0.673
381,0.719
382,0.446
383,0.767
384,0.556
385,0.555
386,0.458
387,0.447
388,0.447
389,0.453
390,0.42
391,0.466
392,0.456
393,0.634
394,0.468
395,0.564
396,0.554
397,0.351
398,0.324
399,0.328
400,0.353
401,0.246
402,0.172
403,0.242
404,0.261
405,0.195
406,0.214
407,0.318
408,0.293
409,0.321
410,0.341
411,0.289
412,0.284
413,0.364
414,0.341
415,0.332
416,0.299
417,0.454
418,0.387
419,0.357
420,0.378
421,0.376
422,0.516
423,0.348
424,0.415
425,0.282
426,0.34
427,0.276
428,0.404
429,0.546
430,0.454
431,0.388
432,0.454
433,0.426
434,0.294
435,0.45
436,0.398
437,0.38
438,0.509
439,0.564
440,0.498
441,0.469
442,0.306
443,0.465
444,0.44
445,0.439
446,0.526
447,0.358
448,0.485
449,0.387
450,0.412
451,0.29
452,0.354
453,0.338
454,0.408
455,0.366
456,0.47
457,0.403
458,0.409
459,0.345
460,0.512
461,0.4
462,0.521
463,0.388
464,0.328
465,0.462
466,0.36
467,0.358
468,0.38
469,0.387
470,0.316
471,0.33
472,0.394
473,0.42
474,0.373
475,0.486
476,0.456
477,0.38
478,0.445
479,0.482
480,0.53
481,0.356
482,0.31
483,0.435
484,0.379
485,0.465
486,0.519
487,0.478
488,0.402
489,0.441
490,0.349
491,0.31
492,0.404
493,0.347
494,0.342
495,0.462
496,0.358
497,0.349
498,0.505
499,0.53
500,0.358
501,0.375
502,0.334
503,0.317
504,0.38
505,0.263
506,0.287
507,0.309
508,0.393
509,0.295
510,0.294
511,0.376
512,0.518
513,0.278
514,0.322
515,0.358
516,0.409
517,0.35
518,0.428
519,0.395
520,0.335
521,0.433
522,0.508
523,0.364
524,0.353
525,0.523
526,0.534
527,0.336
528,0.395
529,0.334
530,0.366
531,0.314
532,0.436
533,0.352
534,0.363
535,0.314
536,0.251
537,0.363
538,0.337
539,0.346
540,0.309
541,0.358
