year,rwi
1786,4.381
1787,7.312
1788,6.625
1789,4.768
1790,6.502
1791,5.525
1792,4.101
1793,4.725
1794,4.072
1795,5.202
1796,3.881
1797,4.639
1798,4.159
1799,2.64
1800,4.133
1801,1.897
1802,2.2
1803,1.779
1804,2.565
1805,1.969
1806,3.594
1807,2.974
1808,3.337
1809,1.349
1810,2.138
1811,1.131
1812,2.4
1813,2.393
1814,3.714
1815,2.986
1816,3.282
1817,1.786
1818,3.273
1819,2.83
1820,2.314
1821,3.312
1822,2.513
1823,2.403
1824,2.496
1825,1.807
1826,2.637
1827,2.021
1828,2.937
1829,2.582
1830,2.715
1831,2.03
1832,1.481
1833,1.704
1834,2.233
1835,2.008
1836,1.991
1837,2.139
1838,2.313
1839,1.957
1840,1.487
1841,2.48
1842,2.362
1843,2.246
1844,2.971
1845,2.667
1846,2.552
1847,2.103
1848,2.002
1849,2.532
1850,2.339
1851,2.805
1852,1.994
1853,2.365
1854,2.169
1855,2.18
1856,2.12
1857,2.271
1858,2.556
1859,2.391
1860,1.475
1861,2.242
1862,2.035
1863,1.916
1864,1.597
1865,1.546
1866,1.779
1867,2.13
1868,1.704
1869,1.518
1870,1.74
1871,1.672
1872,1.644
1873,1.418
1874,1.728
1875,1.633
1876,1.216
1877,1.676
1878,1.936
1879,1.851
1880,0.991
1881,1.307
1882,1.702
1883,1.476
1884,1.361
1885,1.816
1886,1.287
1887,1.759
1888,1.098
1889,1.778
1890,1.525
1891,1.968
1892,1.318
1893,1.791
1894,0.883
1895,0.683
1896,1.337
1897,1.136
1898,1.168
1899,0.749
1900,1.109
1901,1.306
1902,1.191
1903,1.299
1904,1.15
1905,0.593
1906,0.936
1907,1.198
1908,1.362
1909,1.479
1910,1.066
1911,0.904
1912,0.846
1913,1.221
1914,1.431
1915,1.354
1916,1.122
1917,0.964
1918,0.853
1919,1.123
1920,1.238
1921,0.951
1922,1.197
1923,0.955
1924,1.662
1925,0.892
1926,1.086
1927,0.996
1928,0.897
1929,1.191
1930,1.324
1931,0.928
1932,1.153
1933,0.758
1934,0.957
1935,0.919
1936,0.9
1937,0.811
1938,0.783
1939,0.739
1940,0.804
1941,0.999
1942,1.119
1943,1.046
1944,1.122
1945,0.911
1946,0.863
1947,1.013
1948,0.727
1949,0.723
1950,0.741
1951,0.917
1952,0.734
1953,1.062
1954,0.751
1955,0.703
1956,0.838
1957,1.025
1958,0.843
1959,0.973
1960,0.867
1961,1.297
1962,1.108
1963,1.168
1964,0.841
1965,0.923
1966,0.794
1967,1.05
1968,1.129
1969,1.147
1970,0.918
1971,1.288
1972,1.319
1973,1.083
1974,1.193
1975,1.392
1976,1.529
1977,0.939
1978,1.195
1979,0.729
1980,0.898
1981,0.819
1982,1.067
1983,0.932
1984,0.943
1985,1.093
1986,0.831
1987,1.403
1988,1.094
1989,0.993
1990,0.951
1991,1.133
1992,0.893
1993,0.821
