year,rwi
1854,0.244
1855,1.234
1856,1.13
1857,1.274
1858,1.564
1859,1.433
1860,1.29
1861,1.214
1862,1.278
1863,1.4
1864,0.79
1865,1.262
1866,1.024
1867,0.544
1868,1.149
1869,0.864
1870,0.741
1871,1.077
1872,0.902
1873,0.975
1874,0.895
1875,1.216
1876,1.138
1877,0.64
1878,0.638
1879,0.465
1880,0.191
1881,0.298
1882,1.278
1883,0.985
1884,1.314
1885,1.646
1886,1.483
1887,1.297
1888,1.185
1889,1.268
1890,1.331
1891,1.217
1892,0.795
1893,0.616
1894,0.498
1895,0.618
1896,0.52
1897,0.549
1898,0.558
1899,0.703
1900,1.112
1901,1.2
1902,1.674
1903,1.201
1904,1.499
1905,0.954
1906,1.408
1907,1.148
1908,1.398
1909,1.128
1910,0.884
1911,0.958
1912,1.48
1913,0.841
1914,0.57
1915,0.735
1916,0.583
1917,0.733
1918,0.864
1919,1.475
1920,0.619
1921,0.781
1922,0.27
1923,1.013
1924,0.77
1925,0.653
1926,0.582
1927,0.394
1928,0.744
1929,1.314
1930,1.108
1931,1.103
1932,1.127
1933,1.197
1934,1.488
1935,1.044
1936,1.127
1937,0.62
1938,0.418
1939,1.021
1940,1.279
1941,0.892
1942,0.679
1943,0.971
1944,0.798
1945,0.305
1946,0.844
1947,0.444
1948,0.8
1949,0.979
1950,0.848
1951,0.976
1952,1.353
1953,0.555
1954,0.905
1955,1.253
1956,0.843
1957,0.551
1958,1.056
1959,1.374
1960,1.992
1961,1.445
1962,1.074
1963,1.686
1964,1.633
1965,1.173
1966,1.286
1967,0.638
1968,0.882
1969,0.535
1970,1.639
1971,0.912
1972,1.772
1973,1.606
1974,1.313
1975,1.059
1976,1.295
1977,1.552
1978,0.716
1979,0.596
1980,0.975
1981,1.634
1982,1.061
1983,0.87
1984,0.183
1985,0.519
1986,0.522
1987,0.88
1988,0.638
1989,0.728
1990,1.186
1991,0.896
1992,1.671
1993,0.522
1994,0.316
1995,0.832
1996,1.799
1997,1.612
1998,1.242
1999,0.805
2000,0.191
2001,0
2002,0
2003,0.336
2004,1.267
2005,0.809
2006,1.924
