year,rwi
1795,1.283
1796,1.336
1797,1.302
1798,1.224
1799,1.053
1800,0.467
1801,1.789
1802,0.976
1803,1.284
1804,1.413
1805,1.084
1806,0.449
1807,0.803
1808,0.674
1809,0.81
1810,0.655
1811,0.501
1812,0.608
1813,0.102
1814,0.129
1815,0.512
1816,1.703
1817,1.635
1818,1.701
1819,0.714
1820,0.527
1821,0.819
1822,1.363
1823,1.566
1824,1.22
1825,0.756
1826,0.892
1827,1.135
1828,0.948
1829,1.362
1830,0.853
1831,1.207
1832,1.325
1833,1.783
1834,1.074
1835,1.425
1836,0.935
1837,0.725
1838,0.666
1839,0.503
1840,0.582
1841,0.998
1842,1.303
1843,1.357
1844,0.917
1845,0.922
1846,0.881
1847,0.757
1848,0.799
1849,0.933
1850,0.908
1851,0.631
1852,0.976
1853,0.851
1854,0.852
1855,0.681
1856,0.52
1857,0.466
1858,0.66
1859,0.619
1860,0.547
1861,0.962
1862,0.726
1863,1.086
1864,1.403
1865,1.28
1866,1.029
1867,0.897
1868,1.074
1869,1.04
1870,1.068
1871,1.519
1872,1.225
1873,0.934
1874,1.165
1875,1.235
1876,1.31
1877,0.946
1878,1.021
1879,0.775
1880,0.981
1881,0.956
1882,1.208
1883,1.315
1884,1.265
1885,1.439
1886,1.165
1887,0.816
1888,1.128
1889,1.108
1890,0.733
1891,0.685
1892,0.596
1893,0.586
1894,0.678
1895,0.626
1896,0.831
1897,0.978
1898,0.756
1899,0.871
1900,1.133
1901,1.127
1902,0.89
1903,0.926
1904,1.051
1905,0.888
1906,0.737
1907,0.877
1908,0.987
1909,0.728
1910,0.997
1911,1.046
1912,0.92
1913,0.973
1914,1.254
1915,1.008
1916,0.669
1917,0.764
1918,0.779
1919,1.009
1920,0.804
1921,0.835
1922,0.952
1923,0.893
1924,1.113
1925,1.091
1926,1.283
1927,0.931
1928,0.825
1929,0.965
1930,1.014
1931,1.086
1932,0.885
1933,1.117
1934,1.179
1935,0.713
1936,1.332
1937,0.974
1938,1.104
1939,0.979
1940,1.274
1941,0.869
1942,1.016
1943,0.826
1944,0.671
1945,0.623
1946,0.657
1947,0.85
1948,1.009
1949,0.603
1950,0.88
1951,0.796
1952,1.017
1953,1.074
1954,1.039
1955,0.876
1956,0.886
1957,0.846
1958,0.809
1959,1.354
1960,1.206
1961,1.022
1962,0.853
1963,0.94
1964,0.839
1965,0.941
1966,0.881
1967,1.085
1968,0.863
1969,0.565
1970,0.901
1971,0.937
1972,1.226
1973,1.183
1974,1.094
1975,1.397
1976,1.34
1977,1.035
1978,1.168
1979,1.069
1980,0.756
1981,1.219
1982,0.914
1983,1.602
1984,0.732
1985,0.571
1986,0.616
1987,0.791
1988,0.909
1989,0.804
1990,1.2
1991,1.178
1992,1.048
1993,0.893
1994,1.066
1995,0.956
1996,0.813
1997,0.793
1998,1.048
1999,0.866
2000,0.964
2001,1.156
