year,rwi
1653,3.558
1654,4.514
1655,3.479
1656,5.178
1657,4.7
1658,3.664
1659,2.683
1660,2.975
1661,2.614
1662,3.095
1663,2.542
1664,2.867
1665,2.552
1666,3.518
1667,2.734
1668,2.78
1669,3.153
1670,2.791
1671,2.345
1672,2.538
1673,2.223
1674,1.695
1675,2.076
1676,1.637
1677,1.625
1678,1.718
1679,1.444
1680,1.423
1681,1.961
1682,1.401
1683,1.583
1684,1.444
1685,1.658
1686,2.013
1687,1.849
1688,1.384
1689,1.43
1690,1.18
1691,1.202
1692,1.585
1693,1.613
1694,1.296
1695,1.141
1696,1.169
1697,1.392
1698,1.165
1699,1.019
1700,1.251
1701,1.045
1702,1.442
1703,1.239
1704,1.269
1705,1.004
1706,1.003
1707,0.844
1708,0.743
1709,0.969
1710,0.892
1711,0.883
1712,0.965
1713,0.77
1714,0.666
1715,1.066
1716,1.096
1717,0.807
1718,0.689
1719,0.655
1720,0.765
1721,0.681
1722,0.85
1723,1.025
1724,0.959
1725,0.884
1726,0.658
1727,0.7
1728,0.627
1729,0.797
1730,0.929
1731,0.899
1732,0.913
1733,1.232
1734,1.026
1735,1.119
1736,1.261
1737,1.36
1738,1.672
1739,1.261
1740,1.153
1741,0.935
1742,1.38
1743,1.149
1744,1.307
1745,1.713
1746,1.424
1747,1.513
1748,1.315
1749,1.634
1750,1.72
1751,1.479
1752,1.281
1753,1.318
1754,1.157
1755,1.179
1756,0.84
1757,0.721
1758,0.807
1759,0.765
1760,0.752
1761,1.189
1762,1.366
1763,1.262
1764,1.026
1765,1.094
1766,1.221
1767,0.959
1768,0.838
1769,0.933
1770,1.132
1771,1.165
1772,1.028
1773,1.085
1774,1.237
1775,1.262
1776,0.771
1777,0.852
1778,0.951
1779,0.882
1780,1.13
1781,0.977
1782,0.972
1783,0.55
1784,0.907
1785,0.905
1786,0.904
1787,0.784
1788,0.798
1789,1.053
1790,0.85
1791,1.02
1792,0.935
1793,1.125
1794,0.837
1795,0.774
1796,0.526
1797,0.362
1798,0.436
1799,0.54
1800,0.518
1801,0.781
1802,1.098
1803,0.928
1804,1.064
1805,0.866
1806,1.097
1807,0.855
1808,0.781
1809,0.979
1810,0.863
1811,0.879
1812,0.978
1813,0.897
1814,1.321
1815,1.13
1816,1.194
1817,0.804
1818,0.954
1819,1.033
1820,1.071
1821,0.957
1822,0.924
1823,0.775
1824,0.772
1825,1.096
1826,0.974
1827,0.819
1828,0.691
1829,0.817
1830,0.749
1831,0.549
1832,0.796
1833,0.877
1834,0.774
1835,0.73
1836,0.852
1837,0.764
1838,0.771
1839,0.666
1840,0.558
1841,0.612
1842,0.489
1843,0.536
1844,0.583
1845,0.649
1846,0.714
1847,0.394
1848,0.525
1849,0.365
1850,0.321
1851,0.412
1852,0.362
1853,0.543
1854,0.574
1855,0.765
1856,0.821
1857,0.994
1858,1.098
1859,0.795
1860,1.043
1861,1.063
1862,0.776
1863,0.758
1864,0.857
1865,0.657
1866,0.973
1867,0.819
1868,0.832
1869,0.53
1870,0.774
1871,0.808
1872,0.718
1873,0.833
1874,0.736
1875,0.564
1876,0.73
1877,0.985
1878,1.081
1879,1.158
1880,0.949
1881,1.13
1882,0.909
1883,0.581
1884,0.586
1885,0.756
1886,0.632
1887,0.602
1888,0.638
1889,0.521
1890,0.512
1891,0.643
1892,0.656
1893,0.701
1894,0.756
1895,0.927
1896,0.688
1897,0.852
1898,0.746
1899,0.646
1900,1.017
1901,1.059
1902,1.055
1903,1.12
1904,1.203
1905,1.162
1906,1.071
1907,1.102
1908,1.229
1909,0.987
1910,0.885
1911,0.926
1912,1.108
1913,1.161
1914,1.19
1915,1.317
1916,1.195
1917,0.871
1918,0.686
1919,0.854
1920,0.668
1921,0.75
1922,0.451
1923,0.503
1924,0.32
1925,0.254
1926,0.235
1927,0.424
1928,0.631
1929,0.508
1930,0.414
1931,0.46
1932,0.542
1933,0.517
1934,0.559
1935,0.436
1936,0.352
1937,0.433
1938,0.517
1939,0.475
1940,0.475
1941,0.718
1942,0.897
1943,0.74
1944,0.745
1945,0.658
1946,0.913
1947,0.829
1948,0.943
1949,0.791
1950,0.801
1951,0.829
1952,0.873
1953,0.76
1954,0.941
1955,0.999
1956,0.892
1957,0.799
1958,0.751
1959,0.739
1960,0.792
1961,0.69
1962,0.705
1963,0.579
1964,0.534
1965,0.663
1966,0.805
1967,0.708
1968,0.795
1969,0.801
1970,0.648
1971,0.764
1972,0.833
1973,0.661
1974,0.63
1975,0.738
1976,0.883
1977,0.599
1978,0.782
1979,0.723
1980,0.773
1981,0.883
1982,0.817
1983,0.929
1984,0.828
1985,0.44
1986,0.595
1987,0.632
1988,0.552
1989,0.457
1990,0.664
1991,0.529
1992,0.555
1993,0.514
1994,0.422
1995,0.498
1996,0.704
1997,0.683
1998,0.87
1999,0.722
2000,0.758
2001,0.724
2002,0.724
2003,0.614
2004,0.918
2005,1.006
2006,0.676
2007,0.55
2008,0.609
2009,0.622
