year,rwi
1733,2.63
1734,3.016
1735,3.7
1736,2.772
1737,2.883
1738,3.486
1739,2.644
1740,2.775
1741,2.658
1742,2.672
1743,2.413
1744,2.869
1745,2.801
1746,2.417
1747,2.25
1748,2.233
1749,2.121
1750,2.297
1751,2.023
1752,2.039
1753,2.58
1754,2.348
1755,1.887
1756,1.421
1757,1.405
1758,1.099
1759,1.454
1760,1.326
1761,1.695
1762,1.078
1763,0.925
1764,1.533
1765,1.983
1766,2.192
1767,2.022
1768,1.758
1769,1.989
1770,1.382
1771,1.118
1772,2.053
1773,2.105
1774,2.026
1775,2.019
1776,1.349
1777,1.537
1778,1.904
1779,2.404
1780,1.31
1781,1.427
1782,1.502
1783,1.249
1784,1.247
1785,1.236
1786,1.309
1787,1.654
1788,1.319
1789,1.471
1790,1.684
1791,3.153
1792,3.075
1793,2.347
1794,2.646
1795,1.777
1796,2.374
1797,4.036
1798,3.257
1799,2.434
1800,2.876
1801,2.378
1802,2.146
1803,2.207
1804,2.452
1805,2.525
1806,2.708
1807,3.12
1808,2.758
1809,3.042
1810,2.502
1811,2.025
1812,1.909
1813,2.203
1814,2.12
1815,2.411
1816,2.444
1817,2.716
1818,2.197
1819,2.133
1820,2.869
1821,2.402
1822,2.062
1823,2.547
1824,3.002
1825,2.987
1826,2.163
1827,2.575
1828,2.978
1829,2.14
1830,2.731
1831,2.344
1832,2.741
1833,2.55
1834,2.831
1835,2.413
1836,2.228
1837,2.025
1838,1.774
1839,1.913
1840,2.179
1841,1.802
1842,1.812
1843,1.207
1844,1.707
1845,1.134
1846,1.166
1847,1.071
1848,1.361
1849,1.605
1850,1.413
1851,1.647
1852,1.386
1853,1.012
1854,1.283
1855,1.175
1856,1.335
1857,1.421
1858,1.065
1859,0.869
1860,1.058
1861,0.927
1862,1.202
1863,1.216
1864,1.24
1865,1.22
1866,1.611
1867,1.402
1868,1.256
1869,1.235
1870,1.031
1871,1.047
1872,0.989
1873,0.69
1874,0.891
1875,0.894
1876,0.69
1877,0.772
1878,1.071
1879,0.797
1880,0.968
1881,0.863
1882,1.24
1883,0.734
1884,1.08
1885,0.913
1886,0.946
1887,0.862
1888,0.693
1889,0.642
1890,1.023
1891,0.868
1892,0.777
1893,0.69
1894,1.758
1895,0.839
1896,1.06
1897,1.831
1898,1.719
1899,0.845
1900,1.789
1901,1.039
1902,0.599
1903,1.135
1904,1.362
1905,0.911
1906,0.913
1907,1.286
1908,0.68
1909,1.141
1910,1.351
1911,1.043
1912,1.356
1913,1.293
1914,0.875
1915,1.143
1916,1.137
1917,0.795
1918,1.19
1919,1.284
1920,0.987
1921,1.075
1922,1.085
1923,1.623
1924,1.739
1925,1.65
1926,1.219
1927,1.578
1928,1.607
1929,1.776
1930,1.842
1931,1.401
1932,1.923
1933,1.452
1934,1.58
1935,1.338
1936,1.441
1937,1.244
1938,1.292
1939,1.302
1940,0.658
1941,0.865
1942,0.93
1943,0.778
1944,0.821
1945,1.232
1946,1.459
1947,1.347
1948,0.961
1949,1.207
1950,1.04
1951,0.969
1952,1.031
1953,1.277
1954,1.245
1955,0.986
1956,0.962
1957,1.519
1958,1.307
1959,0.778
1960,0.883
1961,1.404
1962,1.163
1963,1.159
1964,0.977
1965,1.203
1966,0.647
1967,1.009
1968,0.96
1969,0.63
1970,0.608
1971,0.705
1972,0.919
1973,0.771
1974,0.774
1975,0.786
1976,0.714
1977,0.852
1978,0.881
1979,0.792
1980,1.123
1981,0.992
1982,0.789
1983,0.873
1984,0.715
1985,0.712
1986,0.725
1987,0.887
1988,1.02
1989,0.915
1990,1.409
1991,1.583
1992,1.155
1993,1.288
1994,1.24
1995,1.248
1996,0.934
1997,0.759
1998,0.822
1999,0.695
2000,0.789
2001,0.8
2002,0.866
2003,0.671
