year,rwi
1900,0.85
1901,1.965
1902,1.89
1903,3.061
1904,1.842
1905,1.304
1906,2.326
1907,3.321
1908,3.682
1909,3.729
1910,3.275
1911,3.694
1912,4.109
1913,3.412
1914,3.105
1915,3.685
1916,3.91
1917,2.776
1918,3.258
1919,3.159
1920,3.315
1921,2.757
1922,2.98
1923,2.705
1924,2.151
1925,2.511
1926,2.121
1927,2.135
1928,1.569
1929,1.411
1930,1.575
1931,1.38
1932,1.384
1933,1.552
1934,1.793
1935,1.706
1936,1.98
1937,1.704
1938,1.496
1939,1.541
1940,0.956
1941,1.313
1942,1.459
1943,1.497
1944,1.451
1945,1.237
1946,0.964
1947,0.828
1948,1.033
1949,0.95
1950,1.16
1951,0.997
1952,1.149
1953,1.41
1954,1.194
1955,1.348
1956,1.128
1957,1.523
1958,1.09
1959,1.377
1960,1.32
1961,1.476
1962,1.206
1963,1.516
1964,1.649
1965,1.768
1966,1.373
1967,1.851
1968,2.045
1969,1.187
1970,1.492
1971,1.61
1972,2.011
1973,1.862
1974,2.166
1975,2.137
1976,1.969
1977,1.864
1978,2.132
1979,1.514
1980,1.236
1981,1.305
1982,1.084
1983,1.266
1984,1.358
1985,1.148
1986,1.402
1987,1.512
1988,1.429
1989,1.795
1990,2.309
1991,1.824
1992,1.676
1993,1.552
1994,1.451
1995,1.645
1996,1.54
1997,1.534
1998,1.212
1999,1.306
2000,1.229
2001,1.154
2002,1.212
2003,0.974
2004,1.081
2005,0.959
2006,0.7
