year,rwi
1754,2.19
1755,3.15
1756,3.014
1757,2.82
1758,2.494
1759,3.177
1760,2.14
1761,1.883
1762,2.188
1763,2.089
1764,2.323
1765,2.472
1766,3.138
1767,2.764
1768,2.608
1769,2.728
1770,2.437
1771,2.95
1772,2.949
1773,3.367
1774,3.12
1775,3.279
1776,3.236
1777,2.991
1778,2.705
1779,2.422
1780,2.734
1781,2.8
1782,2.431
1783,3.085
1784,3.397
1785,3.759
1786,3.62
1787,3.321
1788,3.429
1789,2.834
1790,2.454
1791,2.617
1792,2.415
1793,2.898
1794,3.352
1795,3.662
1796,3.639
1797,2.738
1798,2.848
1799,2.047
1800,1.898
1801,1.9
1802,2.116
1803,1.883
1804,1.957
1805,1.337
1806,2.03
1807,1.982
1808,1.464
1809,1.952
1810,1.762
1811,2.137
1812,1.593
1813,1.837
1814,1.663
1815,1.696
1816,2.081
1817,1.251
1818,1.147
1819,1.669
1820,1.971
1821,1.529
1822,1.493
1823,1.935
1824,2.124
1825,1.748
1826,1.69
1827,1.924
1828,1.474
1829,1.27
1830,1.362
1831,1.729
1832,2.063
1833,2.382
1834,1.721
1835,1.761
1836,2.039
1837,2.253
1838,2.097
1839,2.371
1840,2.464
1841,1.915
1842,1.822
1843,1.935
1844,2.277
1845,2.428
1846,2.851
1847,2.063
1848,2.484
1849,2.31
1850,2.385
1851,2.645
1852,2.234
1853,2.797
1854,2.958
1855,2.954
1856,3.365
1857,3.141
1858,2.847
1859,2.134
1860,2.149
1861,1.755
1862,2.658
1863,2.772
1864,2.436
1865,2.657
1866,2.646
1867,2.236
1868,2.323
1869,2.746
1870,2.207
1871,2.836
1872,2.381
1873,2.808
1874,2.146
1875,2.403
1876,2.376
1877,2.466
1878,2.822
1879,2.134
1880,2.152
1881,2.598
1882,2.682
1883,2.343
1884,1.903
1885,2.01
1886,1.723
1887,1.338
1888,1.614
1889,2.082
1890,2.163
1891,2.149
1892,2.14
1893,2.001
1894,2.271
1895,1.525
1896,2.052
1897,1.765
1898,1.339
1899,1.485
1900,1.92
1901,1.803
1902,1.696
1903,1.487
1904,1.685
1905,1.549
1906,1.44
1907,1.505
1908,2.223
1909,1.497
1910,1.811
1911,2.093
1912,2.14
1913,1.824
1914,2.137
1915,1.679
1916,1.32
1917,1.655
1918,1.639
1919,1.657
1920,1.685
1921,1.628
1922,1.593
1923,1.626
1924,2.036
1925,1.523
1926,1.273
1927,1.145
1928,1.334
1929,1.468
1930,1.689
1931,1.675
1932,1.237
1933,1.207
1934,1.372
1935,1.426
1936,1.426
1937,1.467
1938,1.242
1939,1.011
1940,1.113
1941,1.067
1942,1.037
1943,0.941
1944,1.361
1945,1.328
1946,1.153
1947,0.949
1948,0.82
1949,0.816
1950,0.962
1951,1.43
1952,1.193
1953,0.858
1954,0.705
1955,0.736
1956,0.844
1957,1.08
1958,1.165
1959,0.859
1960,0.814
1961,0.61
1962,0.687
1963,0.759
1964,0.685
1965,0.497
1966,0.628
1967,0.387
1968,0.338
1969,0.437
1970,0.5
1971,0.529
1972,0.657
1973,0.568
1974,0.651
1975,0.872
1976,0.773
1977,1.215
1978,0.607
1979,0.521
1980,0.619
1981,0.519
1982,0.71
1983,0.828
1984,0.618
1985,0.606
1986,0.691
1987,0.794
1988,0.712
1989,0.703
1990,0.627
1991,0.614
1992,0.743
1993,0.692
1994,0.515
1995,0.384
1996,0.491
1997,0.436
1998,0.408
