year,rwi
1736,2.22
1737,1.6
1738,1.73
1739,1.42
1740,1.22
1741,1.12
1742,1.32
1743,1.31
1744,0.76
1745,0.89
1746,1.16
1747,0.87
1748,1.25
1749,1.37
1750,1.86
1751,1.52
1752,1.32
1753,1.34
1754,1.53
1755,1.35
1756,1.28
1757,1.05
1758,1.085
1759,1.345
1760,1.375
1761,1.32
1762,1.61
1763,1.445
1764,1.5
1765,1.71
1766,1.33
1767,1.37
1768,1.465
1769,1.475
1770,1.64
1771,1.985
1772,2.125
1773,1.965
1774,2.17
1775,2.095
1776,2.085
1777,2
1778,2.17
1779,0.905
1780,1.01
1781,0.89
1782,0.63
1783,0.49
1784,1.075
1785,0.99
1786,1.17
1787,1.3
1788,1.435
1789,1.355
1790,1.785
1791,2.375
1792,2.35
1793,2.17
1794,3.06
1795,2.67
1796,2.11
1797,1.67
1798,2.04
1799,2.31
1800,2.395
1801,2.81
1802,2.15
1803,2.41
1804,2.39
1805,1.855
1806,1.89
1807,2.245
1808,2.215
1809,3.08
1810,4.04
1811,3.405
1812,2.685
1813,2.51
1814,2.85
1815,2.845
1816,2.79
1817,2.415
1818,2.125
1819,1.955
1820,2.205
1821,1.83
1822,1.17
1823,0.44
1824,0.51
1825,0.75
1826,1.06
1827,1.065
1828,0.845
1829,1.165
1830,1.64
1831,1.69
1832,1.8
1833,1.625
1834,1.695
1835,1.695
1836,1.91
1837,1.64
1838,1.315
1839,1.145
1840,1.045
1841,1.305
1842,1.13
1843,1.01
1844,1.18
1845,1.341
1846,1.743
1847,1.538
1848,1.502
1849,1.513
1850,2.059
1851,2.141
1852,2.562
1853,2.304
1854,1.922
1855,2.03
1856,2.113
1857,2.312
1858,2.478
1859,2.68
1860,2.496
1861,2.142
1862,2.483
1863,2.652
1864,2.555
1865,3.703
1866,2.789
1867,2.691
1868,2.479
1869,2.438
1870,2.703
1871,2.88
1872,3.037
1873,3.219
1874,2.445
1875,2.751
1876,2.547
1877,2.509
1878,2.708
1879,2.263
1880,2.326
1881,2.697
1882,2.792
1883,2.706
1884,2.506
1885,2.924
1886,3.059
1887,3.36
1888,2.98
1889,2.815
1890,2.782
1891,2.38
1892,2.781
1893,2.512
1894,2.674
1895,2.655
1896,2.268
1897,2.316
1898,2.265
1899,2.581
1900,2.309
1901,2.258
1902,2.294
1903,2.05
1904,2.197
1905,2.018
1906,1.944
1907,2.202
1908,2.561
1909,2.548
1910,2.728
1911,2.369
1912,2.274
1913,2.154
1914,2.763
1915,2.525
1916,1.906
1917,1.826
1918,1.882
1919,1.787
1920,1.688
1921,1.857
1922,1.86
1923,1.699
1924,2.141
1925,2.347
1926,2.334
1927,1.793
1928,1.427
1929,1.115
1930,2.004
1931,1.689
1932,1.697
1933,1.608
1934,2.544
1935,1.847
1936,1.977
1937,2.044
1938,2.08
1939,2.274
1940,2.282
1941,2.438
1942,1.943
1943,2.141
1944,2.597
1945,2.108
1946,1.63
1947,1.416
1948,1.596
1949,1.388
1950,1.31
1951,1.134
1952,1.241
1953,1.11
1954,1.494
1955,1.621
1956,1.912
1957,1.639
1958,1.906
1959,1.984
1960,1.688
1961,1.977
1962,1.978
1963,1.667
1964,1.618
1965,1.48
1966,1.961
1967,1.845
1968,1.983
1969,2.208
1970,1.991
1971,1.969
1972,2.399
1973,2.007
1974,1.748
1975,1.677
1976,1.53
1977,2.256
1978,1.825
1979,1.95
1980,1.816
1981,2.167
