year,rwi
1626,1.135
1627,0.86
1628,0.878
1629,0.824
1630,0.998
1631,0.965
1632,0.972
1633,0.918
1634,0.946
1635,0.872
1636,0.849
1637,1.031
1638,1.141
1639,0.882
1640,0.798
1641,1.122
1642,0.946
1643,1.512
1644,1.671
1645,1.111
1646,1.067
1647,1.115
1648,1.374
1649,1.28
1650,1.298
1651,1.224
1652,0.996
1653,1.009
1654,1.295
1655,1.124
1656,1.558
1657,1.585
1658,1.294
1659,1.31
1660,1.375
1661,1.316
1662,1.341
1663,1.09
1664,0.905
1665,1.016
1666,1.028
1667,1.258
1668,1.395
1669,1.276
1670,1.021
1671,0.962
1672,0.965
1673,1.107
1674,1.077
1675,1.179
1676,1.35
1677,1.327
1678,1.326
1679,1.264
1680,0.765
1681,0.953
1682,0.671
1683,0.897
1684,0.913
1685,0.97
1686,0.965
1687,0.795
1688,0.905
1689,0.725
1690,0.702
1691,0.958
1692,1.144
1693,0.765
1694,1.057
1695,1.019
1696,1.204
1697,0.984
1698,0.725
1699,0.567
1700,0.522
1701,0.553
1702,0.702
1703,0.764
1704,0.811
1705,0.958
1706,1.26
1707,1.199
1708,1.223
1709,0.973
1710,1.059
1711,1.139
1712,0.896
1713,0.857
1714,0.847
1715,0.966
1716,1.103
1717,1.068
1718,0.901
1719,0.94
1720,0.879
1721,0.887
1722,0.792
1723,0.663
1724,0.615
1725,1.027
1726,0.905
1727,0.936
1728,0.908
1729,1.068
1730,0.916
1731,0.824
1732,0.912
1733,0.864
1734,0.841
1735,0.991
1736,1.029
1737,0.819
1738,0.942
1739,1.057
1740,0.921
1741,0.991
1742,0.762
1743,0.693
1744,0.709
1745,1.252
1746,0.818
1747,1.166
1748,0.651
1749,0.718
1750,0.946
1751,1.003
1752,1.03
1753,0.733
1754,1.135
1755,1.001
1756,1.579
1757,0.969
1758,1.356
1759,0.847
1760,1.29
1761,0.987
1762,0.972
1763,1.042
1764,1.116
1765,0.612
1766,1.555
1767,1.112
1768,1.68
1769,1.246
1770,1.071
1771,0.825
1772,0.865
1773,0.917
1774,1.008
1775,0.978
1776,1.127
1777,0.889
1778,0.641
1779,1.257
1780,0.77
1781,1.386
1782,0.897
1783,0.986
1784,0.905
1785,0.891
1786,1.066
1787,1.409
1788,1.224
1789,1.14
1790,1.002
1791,0.916
1792,0.912
1793,1.157
1794,1.47
1795,1.177
1796,1.356
1797,1.175
1798,0.86
1799,0.799
1800,0.86
1801,0.968
1802,1.062
1803,0.633
1804,0.917
1805,1.108
1806,0.726
1807,0.965
1808,0.897
1809,1.084
1810,0.45
1811,0.621
1812,0.881
1813,0.942
1814,1.208
1815,1.092
1816,0.864
1817,0.662
1818,1.052
1819,0.592
1820,0.752
1821,0.685
1822,0.77
1823,1.133
1824,1.156
1825,0.996
1826,0.853
1827,1.022
1828,1.157
1829,0.701
1830,1.163
1831,1.157
1832,0.938
1833,0.99
1834,1.225
1835,1.208
1836,1.093
1837,0.852
1838,0.821
1839,0.616
1840,1.112
1841,1.035
1842,0.905
1843,1.033
1844,1.039
1845,0.83
1846,0.828
1847,1.307
1848,1.297
1849,0.925
1850,1.172
1851,1.297
1852,1.003
1853,1.25
1854,0.909
1855,0.77
1856,0.715
1857,0.602
1858,0.681
1859,1.09
1860,1.028
1861,0.867
1862,1.271
1863,0.845
1864,0.952
1865,1.005
1866,1.169
1867,0.83
1868,0.802
1869,1.296
1870,0.674
1871,0.757
1872,0.768
1873,0.976
1874,0.798
1875,1.129
1876,1.14
1877,1.138
1878,1.363
1879,1.233
1880,1.148
1881,1.344
1882,1.488
1883,1.385
1884,0.925
1885,1.189
1886,0.952
1887,0.904
1888,0.925
1889,1.318
1890,1.162
1891,0.984
1892,1.236
1893,0.862
1894,0.7
1895,0.593
1896,1.197
1897,1.18
1898,1.118
1899,0.895
1900,0.926
1901,1.085
1902,1.463
1903,1.285
1904,1.192
1905,1.285
1906,0.733
1907,1.097
1908,0.815
1909,0.888
1910,0.697
1911,0.614
1912,1.151
1913,0.971
1914,0.639
1915,1.324
1916,1.267
1917,1.164
1918,0.88
1919,0.752
1920,1.045
1921,1.039
1922,1.078
1923,0.649
1924,1.279
1925,0.876
1926,0.954
1927,1.102
1928,1.041
1929,0.932
1930,0.707
1931,0.797
1932,0.971
1933,0.729
1934,0.968
1935,1.235
1936,0.889
1937,1.295
1938,1.001
1939,1.097
1940,1.163
1941,0.863
1942,0.671
1943,0.903
1944,0.772
1945,0.847
1946,0.797
1947,0.831
1948,0.637
1949,0.84
1950,1.252
1951,1.043
1952,0.795
1953,1.167
1954,0.622
1955,1.076
1956,1.382
1957,1.215
1958,1.255
1959,1.082
1960,1.083
1961,1.262
1962,0.861
1963,1.116
1964,1.065
1965,0.885
1966,0.608
1967,0.658
1968,1.098
1969,1.054
1970,0.898
1971,1.053
1972,0.645
1973,1.166
1974,0.798
1975,0.935
1976,0.933
1977,0.754
1978,1.093
1979,0.881
1980,1.174
1981,0.918
1982,1.121
1983,1.082
1984,0.655
1985,1.063
