year,rwi
1777,1.11
1778,0.92
1779,0.55
1780,0.72
1781,0.36
1782,0.46
1783,0.62
1784,1.03
1785,1.2
1786,1.36
1787,1.06
1788,0.87
1789,0.395
1790,0.325
1791,0.3
1792,0.45
1793,0.515
1794,0.625
1795,0.52
1796,0.4
1797,0.365
1798,0.55
1799,0.455
1800,0.505
1801,0.355
1802,0.43
1803,0.215
1804,0.35
1805,0.42
1806,0.318
1807,0.473
1808,0.507
1809,0.496
1810,0.506
1811,0.301
1812,0.287
1813,0.571
1814,0.32
1815,0.454
1816,0.494
1817,0.653
1818,0.433
1819,0.433
1820,0.654
1821,0.151
1822,0.083
1823,0.255
1824,0.553
1825,0.489
1826,0.535
1827,0.676
1828,1.291
1829,0.676
1830,0.526
1831,0.486
1832,0.361
1833,0.532
1834,0.649
1835,0.778
1836,0.847
1837,0.567
1838,0.452
1839,0.349
1840,0.773
1841,0.611
1842,0.407
1843,0.382
1844,0.6
1845,0.615
1846,0.67
1847,0.771
1848,0.78
1849,0.757
1850,0.862
1851,0.869
1852,0.603
1853,0.438
1854,0.565
1855,0.425
1856,0.478
1857,0.522
1858,0.476
1859,0.566
1860,0.728
1861,0.866
1862,1.135
1863,0.92
1864,0.771
1865,0.649
1866,0.579
1867,0.596
1868,0.591
1869,0.456
1870,0.483
1871,0.367
1872,0.43
1873,0.397
1874,0.437
1875,0.403
1876,0.417
1877,0.399
1878,0.415
1879,0.318
1880,0.269
1881,0.289
1882,0.28
1883,0.308
1884,0.37
1885,0.199
1886,0.096
1887,0.02
1888,0.036
1889,0.069
1890,0.13
1891,0.16
1892,0.39
1893,0.222
1894,0.355
1895,0.28
1896,0.26
1897,0.284
1898,0.429
1899,0.373
1900,0.177
1901,0.252
1902,0.405
1903,0.515
1904,0.242
1905,0.093
1906,0.075
1907,0.082
1908,0.06
1909,0.072
1910,0.072
1911,0.109
1912,0.197
1913,0.349
1914,0.384
1915,0.487
1916,1.085
1917,0.5
1918,0.351
1919,0.433
1920,0.441
1921,0.559
1922,0.657
1923,0.488
1924,0.446
1925,0.377
1926,0.359
1927,0.405
1928,0.296
1929,0.274
1930,0.286
1931,0.232
1932,0.244
1933,0.312
1934,0.205
1935,0.232
1936,0.237
1937,0.25
1938,0.231
1939,0.297
1940,0.266
1941,0.386
1942,0.389
1943,0.393
1944,0.338
1945,0.436
1946,0.409
1947,0.334
1948,0.355
1949,0.222
1950,0.304
1951,0.277
1952,0.236
1953,0.263
1954,0.263
1955,0.342
1956,0.331
1957,0.364
1958,0.357
1959,0.233
1960,0.235
1961,0.33
1962,0.366
1963,0.322
1964,0.252
1965,0.334
1966,0.35
1967,0.425
1968,0.335
1969,0.412
1970,0.452
1971,0.308
1972,0.376
1973,0.431
1974,0.423
1975,0.4
1976,0.562
1977,0.447
1978,0.594
1979,0.413
1980,0.37
1981,0.35
1982,0.468
1983,0.514
1984,0.463
1985,0.439
1986,0.506
1987,0.713
1988,0.318
1989,0.266
1990,0.235
1991,0.281
