year,rwi
1721,4.25
1722,4.59
1723,4.58
1724,3
1725,2.51
1726,2.16
1727,3.1
1728,3.345
1729,3.44
1730,3.075
1731,2.29
1732,1.915
1733,2.996
1734,2.51
1735,3.685
1736,3.027
1737,2.675
1738,1.576
1739,1.867
1740,2.668
1741,2.147
1742,2.092
1743,2.15
1744,1.692
1745,2.185
1746,2.027
1747,1.859
1748,2.168
1749,2.169
1750,2.161
1751,2.222
1752,1.833
1753,1.764
1754,1.871
1755,2.089
1756,1.656
1757,1.787
1758,1.395
1759,1.299
1760,1.224
1761,1.354
1762,1.659
1763,1.646
1764,1.232
1765,1.485
1766,1.467
1767,1.76
1768,1.592
1769,2.045
1770,1.897
1771,2.737
1772,2.555
1773,0.943
1774,1.517
1775,1.715
1776,1.622
1777,1.547
1778,1.838
1779,1.565
1780,1.385
1781,1.136
1782,0.725
1783,0.924
1784,0.939
1785,1.115
1786,1.22
1787,0.981
1788,1.302
1789,1.377
1790,1.236
1791,1.2
1792,1.226
1793,1.21
1794,1.275
1795,1.453
1796,1.435
1797,1.584
1798,1.308
1799,1.347
1800,1.263
1801,1.395
1802,1.43
1803,1.63
1804,1.906
1805,1.79
1806,1.907
1807,1.675
1808,1.38
1809,1.526
1810,1.828
1811,1.712
1812,1.812
1813,1.437
1814,1.841
1815,1.646
1816,1.69
1817,1.605
1818,1.619
1819,1.548
1820,1.664
1821,1.386
1822,1.636
1823,1.661
1824,1.493
1825,1.385
1826,1.522
1827,1.354
1828,1.153
1829,0.919
1830,0.923
1831,1.126
1832,1.137
1833,0.964
1834,1.065
1835,1.238
1836,1.009
1837,1.421
1838,1.144
1839,1.191
1840,1.176
1841,1.248
1842,1.209
1843,1.345
1844,1.251
1845,1.734
1846,1.638
1847,1.545
1848,1.37
1849,1.382
1850,1.377
1851,1.316
1852,1.306
1853,1.364
1854,1.146
1855,1.423
1856,1.577
1857,1.607
1858,1.218
1859,1.469
1860,1.646
1861,1.283
1862,1.351
1863,1.354
1864,1.24
1865,1.288
1866,1.385
1867,1.094
1868,1.154
1869,1.264
1870,1.398
1871,1.406
1872,1.39
1873,1.6
1874,1.162
1875,1.065
1876,1.14
1877,1.383
1878,0.996
1879,0.972
1880,0.875
1881,1.279
1882,1.02
1883,1.055
1884,1.129
1885,1.32
1886,0.981
1887,1.191
1888,1.114
1889,1.207
1890,1.115
1891,1.096
1892,1.239
1893,1.009
1894,1.053
1895,1.043
1896,0.967
1897,1.194
1898,0.969
1899,1.243
1900,1.292
1901,1.365
1902,1.276
1903,1.093
1904,1.204
1905,1.211
1906,1.107
1907,0.966
1908,0.813
1909,0.898
1910,1.053
1911,0.954
1912,0.822
1913,1.014
1914,1.138
1915,1.103
1916,0.995
1917,1.225
1918,0.909
1919,0.941
1920,1.283
1921,1.027
1922,1.082
1923,0.976
1924,0.901
1925,0.957
1926,1.009
1927,0.964
1928,0.837
1929,0.568
1930,0.856
1931,0.829
1932,0.775
1933,0.756
1934,0.756
1935,0.821
1936,0.917
1937,0.86
1938,0.69
1939,1.02
1940,0.904
1941,1.091
1942,0.783
1943,1.007
1944,0.821
1945,0.659
1946,0.723
1947,0.596
1948,0.697
1949,0.58
1950,0.725
1951,0.714
1952,0.606
1953,0.61
1954,0.602
1955,0.561
1956,0.869
1957,0.675
1958,0.658
1959,0.72
1960,0.733
1961,0.843
1962,0.668
1963,0.567
1964,0.534
1965,0.627
1966,0.686
1967,0.713
1968,0.621
1969,0.591
1970,0.748
1971,0.732
1972,0.615
1973,0.543
1974,0.731
1975,0.87
1976,0.813
1977,0.959
1978,0.707
1979,0.744
1980,0.741
1981,0.807
