year,rwi
1695,0.34
1696,0.31
1697,0.25
1698,0.745
1699,0.795
1700,0.9
1701,1.085
1702,0.67
1703,1.051
1704,0.633
1705,0.797
1706,0.79
1707,0.936
1708,0.513
1709,0.687
1710,0.55
1711,0.637
1712,0.798
1713,0.773
1714,0.877
1715,1.043
1716,0.769
1717,0.54
1718,0.472
1719,0.97
1720,0.813
1721,0.497
1722,0.656
1723,0.887
1724,0.881
1725,1
1726,0.863
1727,1.188
1728,1.231
1729,1.154
1730,1.005
1731,0.969
1732,1.14
1733,1.03
1734,0.777
1735,1.03
1736,0.995
1737,1.115
1738,1.202
1739,1.18
1740,0.704
1741,0.75
1742,0.787
1743,0.59
1744,0.892
1745,1.282
1746,1.21
1747,0.878
1748,0.727
1749,0.958
1750,1.122
1751,0.9
1752,0.962
1753,0.919
1754,1.289
1755,1.484
1756,1.19
1757,1.161
1758,1.184
1759,1.676
1760,1.25
1761,1.779
1762,1.654
1763,1.004
1764,1.254
1765,1.172
1766,1.233
1767,1.436
1768,0.979
1769,1.392
1770,1.223
1771,0.966
1772,0.787
1773,0.717
1774,1.397
1775,1.461
1776,1.209
1777,1.421
1778,1.184
1779,1.586
1780,1.283
1781,1.353
1782,1.234
1783,0.976
1784,1.091
1785,1.06
1786,1.328
1787,1.018
1788,1.09
1789,1.038
1790,1.089
1791,0.987
1792,1.38
1793,1.747
1794,1.39
1795,1.425
1796,1.2
1797,1.327
1798,1.003
1799,0.949
1800,0.966
1801,1.317
1802,1.47
1803,1.013
1804,1.217
1805,1.335
1806,1.47
1807,1.461
1808,1.139
1809,1.068
1810,1.383
1811,1.59
1812,1.181
1813,1.313
1814,1.475
1815,1.44
1816,1.061
1817,1.306
1818,1.181
1819,0.934
1820,1.024
1821,0.969
1822,1.213
1823,0.88
1824,0.927
1825,1.055
1826,1.052
1827,1.011
1828,1.115
1829,0.729
1830,0.986
1831,1.085
1832,1.188
1833,1.338
1834,1.303
1835,1.186
1836,1.027
1837,1.166
1838,0.934
1839,0.953
1840,1.024
1841,1.174
1842,1.03
1843,1.134
1844,1.2
1845,1.22
1846,1.001
1847,1.028
1848,0.959
1849,1.098
1850,1.06
1851,1.226
1852,0.937
1853,1.065
1854,1.076
1855,0.97
1856,0.928
1857,1.031
1858,1.131
1859,1.165
1860,1.105
1861,1.239
1862,1.301
1863,0.912
1864,1.093
1865,0.982
1866,1.226
1867,1.288
1868,1.279
1869,1.304
1870,1.027
1871,1.099
1872,1.397
1873,1.133
1874,0.975
1875,1.21
1876,1.168
1877,1.408
1878,1.771
1879,1.73
1880,1.514
1881,1.677
1882,1.701
1883,1.446
1884,1.549
1885,1.869
1886,1.23
1887,1.123
1888,1.485
1889,1.56
1890,1.323
1891,1.426
1892,1.762
1893,1.339
1894,0.867
1895,1.051
1896,1.408
1897,1.494
1898,1.494
1899,1.033
1900,0.939
1901,0.966
1902,1.281
1903,1.497
1904,1.454
1905,1.359
1906,1.23
1907,1.305
1908,1.271
1909,1.438
1910,0.977
1911,1.061
1912,1.339
1913,1.125
1914,1.069
1915,1.335
1916,1.405
1917,1.292
1918,1.014
1919,1.106
1920,1.125
1921,1.283
1922,1.071
1923,1.108
1924,1.307
1925,0.969
1926,0.835
1927,1.171
1928,1.376
1929,1.152
1930,1.174
1931,0.708
1932,1.291
1933,1.071
1934,0.789
1935,1.276
1936,0.964
1937,1.166
1938,1.154
1939,0.995
1940,0.846
1941,1.231
1942,1.222
1943,1.168
1944,1.254
1945,1.471
1946,1.114
1947,1.154
1948,0.868
1949,1
1950,1.079
1951,1.126
1952,1.07
1953,1.13
1954,1.046
1955,0.905
1956,0.725
1957,0.979
1958,0.969
1959,0.898
1960,0.929
1961,1.029
1962,1.102
1963,0.928
1964,1.078
1965,1.104
1966,1.019
1967,0.954
1968,0.809
1969,1.198
1970,0.918
1971,0.864
1972,1.046
1973,1.218
1974,1.171
1975,1.133
1976,1.061
1977,0.73
1978,1.528
1979,1.406
