year,rwi
1836,0.542
1837,0.763
1838,0.87
1839,0.749
1840,0.974
1841,0.973
1842,0.947
1843,1.045
1844,0.708
1845,0.7
1846,0.729
1847,0.937
1848,0.809
1849,0.574
1850,1.732
1851,1.212
1852,0.869
1853,0.833
1854,1.006
1855,1.07
1856,1.077
1857,1.25
1858,0.903
1859,1.048
1860,1.193
1861,1.596
1862,0.983
1863,1.385
1864,0.879
1865,1.153
1866,1.028
1867,1.321
1868,0.923
1869,1.357
1870,0.863
1871,0.939
1872,1.09
1873,1.081
1874,1.148
1875,1.051
1876,0.99
1877,0.906
1878,0.755
1879,0.987
1880,0.808
1881,0.666
1882,0.945
1883,0.987
1884,0.583
1885,1.073
1886,0.904
1887,1.179
1888,0.847
1889,1.247
1890,0.624
1891,0.763
1892,1.199
1893,0.921
1894,1.247
1895,0.931
1896,1.08
1897,1.276
1898,0.919
1899,0.784
1900,0.685
1901,1.003
1902,1.097
1903,1.275
1904,1.319
1905,1.283
1906,1.304
1907,0.785
1908,0.727
1909,0.6
1910,0.624
1911,0.786
1912,0.743
1913,0.736
1914,0.654
1915,1.054
1916,1.227
1917,0.95
1918,0.892
1919,0.965
1920,1.209
1921,0.838
1922,1.273
1923,1.11
1924,0.966
1925,0.72
1926,1.193
1927,1.146
1928,1.245
1929,1.116
1930,1.031
1931,1.109
1932,1.244
1933,0.873
1934,0.973
1935,1.112
1936,0.788
1937,0.951
1938,1.063
1939,1.103
1940,0.788
1941,0.699
1942,1.002
1943,0.878
1944,1.283
1945,1.102
1946,0.981
1947,1.551
1948,0.99
1949,0.703
1950,1.022
1951,1.235
1952,0.806
1953,0.585
1954,0.59
1955,0.797
1956,0.826
1957,0.83
1958,0.852
1959,0.81
1960,0.977
1961,1.074
1962,0.816
1963,0.86
1964,0.865
1965,0.742
1966,0.89
1967,1.044
1968,1.127
1969,0.967
1970,1.029
1971,0.851
1972,1.44
1973,1.152
1974,1.132
1975,1.174
1976,1.173
1977,0.887
1978,1.022
1979,1.177
1980,1.207
1981,0.872
1982,0.94
1983,0.771
1984,1.096
1985,1.001
1986,0.996
1987,1.361
1988,0.955
1989,1.405
1990,0.968
1991,0.94
1992,1.032
1993,1.032
1994,0.997
1995,0.773
1996,1.118
1997,0.808
1998,1.135
1999,0.746
2000,0.952
2001,1.024
2002,0.804
