year,rwi
1821,0.206
1822,0.057
1823,0.269
1824,0.555
1825,0.506
1826,0.325
1827,0.126
1828,0.244
1829,0.114
1830,0.175
1831,0.185
1832,0.167
1833,0.239
1834,0.275
1835,0.372
1836,0.251
1837,0.346
1838,0.389
1839,0.312
1840,0.429
1841,0.477
1842,0.261
1843,0.362
1844,0.457
1845,0.103
1846,0.391
1847,0.31
1848,0.481
1849,0.17
1850,0.203
1851,0.284
1852,0.228
1853,0.604
1854,0.621
1855,0.463
1856,0.371
1857,0.884
1858,0.733
1859,0.488
1860,0.655
1861,0.425
1862,0.295
1863,0.358
1864,0.248
1865,0.151
1866,0.308
1867,0.484
1868,0.514
1869,0.428
1870,0.884
1871,0.696
1872,0.812
1873,0.716
1874,0.601
1875,0.527
1876,0.64
1877,0.791
1878,0.326
1879,0.256
1880,0.34
1881,0.499
1882,0.422
1883,0.639
1884,0.431
1885,0.42
1886,0.513
1887,0.597
1888,0.483
1889,0.405
1890,0.369
1891,0.508
1892,0.53
1893,0.333
1894,0.547
1895,0.545
1896,0.295
1897,0.401
1898,0.431
1899,0.297
1900,0.411
1901,0.51
1902,0.563
1903,0.643
1904,0.528
1905,0.27
1906,0.43
1907,0.472
1908,0.555
1909,0.42
1910,0.343
1911,0.484
1912,0.66
1913,0.414
1914,0.302
1915,0.238
1916,0.447
1917,0.39
1918,0.46
1919,0.349
1920,0.738
1921,0.762
1922,0.851
1923,0.614
1924,0.397
1925,0.611
1926,0.504
1927,0.514
1928,0.574
1929,0.658
1930,0.424
1931,0.719
1932,0.632
1933,0.633
1934,0.498
1935,0.691
1936,0.685
1937,0.568
1938,0.569
1939,0.578
1940,0.591
1941,0.72
1942,0.847
1943,0.786
1944,0.556
1945,0.351
1946,0.423
1947,0.553
1948,0.425
1949,0.281
1950,0.383
1951,0.607
1952,0.545
1953,0.527
1954,0.117
1955,0.368
1956,0.778
1957,0.433
1958,0.554
1959,0.445
1960,0.765
1961,0.5
1962,0.574
1963,0.587
1964,0.584
1965,0.634
1966,0.455
1967,0.566
1968,0.684
1969,0.6
1970,0.712
1971,0.784
1972,0.338
1973,0.515
1974,0.778
1975,0.512
1976,0.563
1977,0.805
1978,0.408
1979,0.317
1980,0.339
1981,0.413
1982,0.455
1983,0.292
1984,0.419
1985,0.79
1986,0.586
1987,0.51
1988,0.599
1989,0.626
1990,0.413
1991,0.722
1992,0.277
1993,0.506
1994,0.443
1995,0.404
1996,0.428
1997,0.532
1998,0.253
1999,0.4
2000,0.34
2001,0.194
2002,0.349
2003,0.308
2004,0.395
2005,0.643
2006,0.413
2007,0.616
