year,rwi
1837,2.34
1838,1.85
1839,2.58
1840,2.45
1841,2.16
1842,2.33
1843,1.73
1844,1.45
1845,1.677
1846,2.695
1847,2.418
1848,2.099
1849,2.211
1850,1.878
1851,2.099
1852,2.287
1853,2.392
1854,2.336
1855,2.146
1856,2.042
1857,2.232
1858,2.082
1859,2.615
1860,2.255
1861,1.93
1862,2.04
1863,1.892
1864,1.628
1865,1.574
1866,1.699
1867,1.981
1868,2.186
1869,1.895
1870,2.305
1871,1.732
1872,1.604
1873,2.032
1874,1.737
1875,1.511
1876,2.02
1877,2.696
1878,1.871
1879,1.636
1880,1.758
1881,1.906
1882,1.252
1883,1.523
1884,1.446
1885,1.718
1886,1.769
1887,1.745
1888,1.588
1889,1.87
1890,1.535
1891,1.535
1892,1.291
1893,1.18
1894,1.212
1895,1.88
1896,2.085
1897,2.007
1898,1.823
1899,2.293
1900,2.378
1901,2.345
1902,2.034
1903,2.249
1904,2.046
1905,2.119
1906,1.763
1907,1.487
1908,1.409
1909,1.516
1910,1.548
1911,1.51
1912,1.82
1913,1.813
1914,2.005
1915,1.882
1916,1.523
1917,1.975
1918,1.652
1919,1.458
1920,2.06
1921,1.959
1922,1.395
1923,1.459
1924,1.503
1925,1.444
1926,1.412
1927,1.222
1928,1.265
1929,1.162
1930,1.436
1931,1.165
1932,1.166
1933,1.196
1934,1.49
1935,1.735
1936,1.741
1937,1.608
1938,1.621
1939,1.561
1940,1.709
1941,1.883
1942,1.658
1943,1.467
1944,1.552
1945,1.451
1946,1.6
1947,1.195
1948,1.221
1949,1.147
1950,1.121
1951,1.197
1952,1.338
1953,1.193
1954,0.802
1955,1.118
1956,1.232
1957,0.905
1958,1.017
1959,0.975
1960,0.926
1961,0.895
1962,1.027
1963,1.069
1964,0.922
1965,0.943
1966,0.808
1967,1.025
1968,0.965
1969,0.825
1970,1.033
1971,0.866
1972,0.82
1973,0.965
1974,0.89
1975,0.996
1976,0.872
1977,0.723
1978,0.77
1979,0.852
1980,0.783
1981,0.866
