year,rwi
1807,1.369
1808,1.413
1809,0.491
1810,1.129
1811,1.299
1812,1.641
1813,1.541
1814,0.751
1815,0.707
1816,0.408
1817,0.455
1818,0.845
1819,0.879
1820,0.58
1821,0.745
1822,1.12
1823,1.028
1824,0.773
1825,0.866
1826,0.936
1827,1.169
1828,1.03
1829,1.102
1830,0.387
1831,0.911
1832,0.892
1833,1.269
1834,1.375
1835,1.687
1836,1.114
1837,0.837
1838,0.779
1839,0.871
1840,0.697
1841,0.605
1842,1.411
1843,0.597
1844,0.95
1845,1.045
1846,1.399
1847,1.767
1848,0.937
1849,1.247
1850,0.914
1851,0.896
1852,0.77
1853,0.706
1854,0.422
1855,0.804
1856,0.841
1857,1.033
1858,1.096
1859,0.901
1860,0.866
1861,0.759
1862,0.816
1863,1.104
1864,0.912
1865,1.238
1866,1.331
1867,1.055
1868,0.945
1869,0.874
1870,1.118
1871,0.681
1872,0.745
1873,0.879
1874,1.17
1875,1.409
1876,1.032
1877,1.103
1878,0.822
1879,1.038
1880,0.963
1881,1.178
1882,0.856
1883,0.866
1884,0.885
1885,0.945
1886,0.51
1887,1.208
1888,0.697
1889,0.936
1890,0.456
1891,0.615
1892,1.027
1893,1.181
1894,1.261
1895,1.002
1896,1.207
1897,0.931
1898,0.761
1899,1.037
1900,1.07
1901,1.197
1902,1.045
1903,0.8
1904,1.525
1905,1.484
1906,0.929
1907,0.876
1908,1.308
1909,0.561
1910,0.878
1911,1.051
1912,1.181
1913,0.524
1914,0.739
1915,1.069
1916,0.804
1917,1.389
1918,0.68
1919,0.826
1920,0.72
1921,1.191
1922,1.285
1923,0.974
1924,1.177
1925,1.165
1926,0.523
1927,1.072
1928,1.1
1929,1.088
1930,1.266
1931,1.41
1932,0.797
1933,0.715
1934,0.882
1935,1.117
1936,0.92
1937,0.936
1938,0.932
1939,0.945
1940,0.762
1941,1.057
1942,0.866
1943,1.051
1944,1.305
1945,1.386
1946,0.929
1947,1.133
1948,0.665
1949,1.158
1950,1.264
1951,1.252
1952,1.607
1953,0.809
1954,0.769
1955,0.747
1956,0.689
1957,0.623
1958,0.922
1959,1.145
1960,1.057
1961,0.834
1962,1.051
1963,0.948
1964,1.138
1965,1.013
1966,1.003
1967,1.167
1968,0.711
1969,0.994
1970,1.136
1971,0.997
1972,0.999
1973,1.074
1974,1.005
1975,0.627
1976,1.05
1977,0.757
1978,0.746
1979,1.059
1980,0.845
1981,0.952
1982,1.482
1983,1.248
1984,1.103
1985,0.901
1986,1.058
1987,0.804
1988,1.077
1989,1.149
1990,0.913
1991,0.847
1992,0.806
1993,1.037
1994,1.214
1995,1.026
1996,0.755
1997,0.711
1998,1.291
1999,1.133
2000,1.24
2001,1.379
2002,1.099
2003,1.048
2004,0.643
2005,0.889
2006,0.858
