year,rwi
1600,1.159
1601,0.674
1602,0.465
1603,0.602
1604,0.928
1605,0.779
1606,0.908
1607,0.519
1608,0.253
1609,0.76
1610,0.662
1611,0.714
1612,0.452
1613,0.435
1614,0.422
1615,0.41
1616,0.38
1617,0.497
1618,0.7
1619,0.493
1620,0.541
1621,0.533
1622,0.33
1623,0.499
1624,0.413
1625,0.422
1626,0.387
1627,0.353
1628,0.27
1629,0.292
1630,0.271
1631,0.183
1632,0.306
1633,0.227
1634,0.228
1635,0.228
1636,0.14
1637,0.241
1638,0.43
1639,0.651
1640,1.003
1641,1.325
1642,0.599
1643,0.842
1644,0.653
1645,0.813
1646,0.813
1647,1.024
1648,1.435
1649,0.966
1650,0.976
1651,0.998
1652,1.063
1653,1.113
1654,0.998
1655,0.551
1656,0.861
1657,1.084
1658,1.143
1659,1.053
1660,1.125
1661,1.381
1662,1.343
1663,0.73
1664,0.788
1665,1.073
1666,1.119
1667,1.403
1668,1.182
1669,1.005
1670,1.019
1671,0.899
1672,1.182
1673,1.313
1674,1.041
1675,1.22
1676,1.065
1677,1.015
1678,0.795
1679,0.658
1680,0.819
1681,1.052
1682,1.256
1683,1.412
1684,1.545
1685,1.533
1686,1.597
1687,1.453
1688,1.439
1689,1.374
1690,1.261
1691,1.013
1692,1.091
1693,1.178
1694,1.974
1695,1.697
1696,1.25
1697,1.263
1698,1.145
1699,1.282
1700,0.85
1701,1.14
1702,1.259
1703,0.97
1704,1.233
1705,1.175
1706,0.856
1707,1.027
1708,1.169
1709,0.976
1710,1.027
1711,0.709
1712,0.777
1713,0.686
1714,0.689
1715,0.813
1716,0.832
1717,0.668
1718,0.677
1719,0.685
1720,1.021
1721,1.04
1722,1.038
1723,1.105
1724,0.993
1725,1.228
1726,1.028
1727,0.928
1728,0.967
1729,1.038
1730,0.986
1731,0.928
1732,1.119
1733,1.213
1734,1.189
1735,1
1736,0.907
1737,0.988
1738,1.003
1739,0.79
1740,0.698
1741,1.025
1742,1.187
1743,1.264
1744,0.992
1745,1.023
1746,1.047
1747,1.162
1748,1.467
1749,1.581
1750,1.686
1751,1.408
1752,1.638
1753,1.345
1754,1.06
1755,0.9
1756,0.796
1757,0.587
1758,0.729
1759,0.689
1760,0.798
1761,0.792
1762,0.858
1763,0.923
1764,0.929
1765,1.082
1766,1.344
1767,1.647
1768,1.628
1769,1.315
1770,0.977
1771,0.801
1772,0.775
1773,0.789
1774,0.946
1775,0.942
1776,0.951
1777,0.967
1778,0.84
1779,0.87
1780,0.599
1781,0.665
1782,0.777
1783,0.815
1784,0.68
1785,0.793
1786,0.803
1787,0.702
1788,0.705
1789,0.621
1790,0.643
1791,0.7
1792,0.715
1793,0.983
1794,1.068
1795,1.265
1796,1.264
1797,1.336
1798,0.933
1799,0.753
1800,0.84
1801,0.961
1802,0.91
1803,0.875
