year,rwi
1610,0.698
1611,0.859
1612,0.712
1613,1.062
1614,1.144
1615,0.646
1616,0.924
1617,1.099
1618,1.077
1619,1.14
1620,1.103
1621,1.189
1622,1.072
1623,1.291
1624,0.635
1625,0.705
1626,0.702
1627,0.947
1628,1.006
1629,0.921
1630,1.624
1631,1.358
1632,1.771
1633,1.122
1634,1.404
1635,1.322
1636,1.584
1637,1.115
1638,1.036
1639,0.562
1640,0.848
1641,0.986
1642,1.171
1643,1.438
1644,1.243
1645,1.1
1646,0.705
1647,0.927
1648,0.895
1649,0.75
1650,0.465
1651,0.804
1652,0.622
1653,0.658
1654,0.903
1655,0.93
1656,1.172
1657,1.191
1658,1.227
1659,0.805
1660,0.782
1661,0.667
1662,1.106
1663,1.02
1664,1.134
1665,1.128
1666,1.336
1667,1.364
1668,0.972
1669,0.562
1670,0.735
1671,0.999
1672,1.046
1673,1.07
1674,1.11
1675,0.89
1676,1.04
1677,1.172
1678,1.486
1679,1.104
1680,1.05
1681,1.479
1682,0.961
1683,0.747
1684,0.892
1685,0.559
1686,0.653
1687,0.796
1688,0.605
1689,0.616
1690,0.803
1691,0.921
1692,0.991
1693,0.938
1694,0.805
1695,0.701
1696,0.667
1697,1.086
1698,0.842
1699,1.049
1700,1.066
1701,1.005
1702,1.039
1703,1.176
1704,0.982
1705,1.23
1706,1.353
1707,1.332
1708,1.063
1709,1.034
1710,1.044
1711,1.447
1712,1.014
1713,0.99
1714,0.486
1715,0.915
1716,1.189
1717,0.739
1718,0.889
1719,1.2
1720,1.148
1721,0.974
1722,1.306
1723,1.151
1724,1.126
1725,1.001
1726,1.026
1727,1.053
1728,1.519
1729,1.261
1730,0.702
1731,0.953
1732,0.882
1733,1.096
1734,0.994
1735,1.262
1736,0.786
1737,1.341
1738,1.548
1739,1.48
1740,1.09
1741,0.896
1742,0.792
1743,0.846
1744,0.894
1745,0.97
1746,0.926
1747,0.94
1748,1.018
1749,0.949
1750,1.187
1751,0.994
1752,0.661
1753,0.787
1754,0.726
1755,0.737
1756,0.936
1757,1.175
1758,1.477
1759,1.108
1760,1.264
1761,1.281
1762,1.395
1763,1.692
1764,1.331
1765,1.377
1766,1.071
1767,0.656
1768,0.58
1769,0.628
1770,0.45
1771,0.334
1772,0.49
1773,0.709
1774,1.131
1775,0.776
1776,0.523
1777,0.402
1778,0.38
1779,0.717
1780,0.948
1781,1.397
1782,1.226
1783,1.01
1784,0.915
1785,0.736
1786,0.831
1787,1.242
1788,1.176
1789,1.008
1790,0.992
1791,1.354
1792,1.128
1793,1.008
1794,1.193
1795,1.1
1796,1.302
1797,0.86
1798,0.571
1799,0.433
1800,0.843
1801,1.144
1802,0.867
1803,0.431
1804,0.452
1805,0.53
1806,0.53
1807,0.822
1808,0.737
1809,0.75
1810,1.004
1811,1.4
1812,1.23
1813,1.666
1814,1.665
1815,1.732
1816,1.246
1817,1.211
1818,1.309
1819,1.306
1820,1.294
1821,1.44
1822,1.017
1823,0.913
1824,0.797
1825,1.077
1826,1.131
1827,1.303
1828,1.236
1829,1.137
1830,0.797
1831,0.561
1832,0.773
1833,0.924
1834,0.986
1835,0.903
1836,1.136
1837,1.357
1838,0.962
1839,0.867
1840,0.752
1841,0.838
1842,0.691
1843,1.003
1844,1.027
1845,1.141
1846,1.145
1847,0.953
1848,1.01
1849,0.984
1850,0.97
1851,0.614
1852,0.794
1853,0.897
1854,1.194
1855,1.06
1856,1.209
1857,1.096
1858,1.225
1859,1.175
1860,0.882
1861,1.03
1862,0.945
1863,0.827
1864,1.149
1865,1.018
1866,0.832
1867,1.075
1868,1.019
1869,0.991
1870,0.933
1871,1.035
1872,0.948
1873,0.886
1874,0.88
1875,0.98
1876,0.717
1877,1.08
1878,1.321
1879,0.611
1880,0.781
1881,1.055
1882,1.218
1883,1.06
1884,1.174
1885,1.282
1886,1.188
1887,1.182
1888,1.156
1889,1.017
1890,0.852
1891,0.856
1892,1.025
1893,1.097
1894,1.002
1895,0.944
1896,0.919
1897,0.814
1898,0.738
1899,0.891
1900,1.002
1901,0.893
1902,1.085
1903,1.25
1904,1.123
1905,1.233
1906,0.976
1907,1.076
1908,1.128
1909,0.92
1910,0.853
1911,0.918
1912,1.146
1913,0.928
1914,1.425
1915,1.029
1916,0.754
1917,0.892
1918,0.952
1919,0.862
1920,0.946
1921,0.706
1922,0.817
1923,1.23
1924,0.82
1925,0.952
1926,1.176
1927,1.113
1928,0.847
1929,1.21
1930,1.264
1931,0.892
1932,1.23
1933,1.387
1934,0.833
1935,0.597
1936,1.018
1937,1.092
1938,0.911
1939,0.977
1940,1.364
1941,0.908
1942,0.793
1943,0.937
1944,1.12
1945,1.095
1946,0.763
1947,0.731
1948,1.018
1949,0.835
1950,1
1951,1.056
1952,1.356
1953,1.239
1954,0.867
1955,0.978
1956,1.075
1957,1.002
1958,1.179
1959,1.234
1960,1.162
1961,1.069
1962,0.854
1963,0.734
1964,1.086
1965,0.685
1966,0.781
1967,0.738
1968,0.797
1969,0.778
1970,0.883
1971,0.838
1972,0.745
1973,1.197
1974,0.952
1975,1.047
1976,1.348
1977,1.2
1978,1.096
1979,0.96
1980,1.293
1981,1.014
1982,1.132
1983,1.079
1984,0.915
1985,1.013
1986,0.816
1987,0.958
1988,1.059
