year,rwi
1782,1.113
1783,1.672
1784,1.403
1785,1.656
1786,0.869
1787,0.874
1788,0.93
1789,1.115
1790,0.98
1791,1.255
1792,0.95
1793,0.931
1794,0.888
1795,0.967
1796,1.237
1797,1.694
1798,1.613
1799,1.401
1800,0.659
1801,1.784
1802,2.088
1803,1.807
1804,1.241
1805,1.586
1806,1.389
1807,1.877
1808,0.865
1809,0.763
1810,0.919
1811,1.099
1812,0.783
1813,1.471
1814,1.257
1815,1.538
1816,1.682
1817,1.999
1818,2.051
1819,2.084
1820,1.227
1821,1.421
1822,1.557
1823,1.878
1824,1.358
1825,1.536
1826,1.235
1827,1.303
1828,1.526
1829,1.796
1830,1.924
1831,2.214
1832,1.25
1833,1.705
1834,1.788
1835,1.21
1836,1.42
1837,1.966
1838,1.582
1839,1.296
1840,1.022
1841,1.231
1842,1.845
1843,1.362
1844,1.118
1845,1.451
1846,1.919
1847,1.408
1848,0.99
1849,1.632
1850,2.12
1851,1.86
1852,1.657
1853,1.437
1854,1.291
1855,1.143
1856,1.214
1857,1.534
1858,1.442
1859,1.38
1860,1.492
1861,1.797
1862,1.687
1863,1.511
1864,1.493
1865,1.457
1866,1.434
1867,2.27
1868,1.785
1869,2.11
1870,2.289
1871,1.838
1872,1.598
1873,1.72
1874,1.476
1875,1.805
1876,1.705
1877,1.738
1878,1.482
1879,1.135
1880,1.508
1881,1.167
1882,1.65
1883,1.474
1884,1.235
1885,1.246
1886,1.906
1887,1.701
1888,1.464
1889,1.628
1890,1.868
1891,1.977
1892,1.636
1893,1.569
1894,1.46
1895,1.272
1896,1.165
1897,1.079
1898,1.377
1899,1.363
1900,1.531
1901,0.923
1902,1.266
1903,1.697
1904,1.77
1905,1.565
1906,1.296
1907,1.434
1908,1.364
1909,1.013
1910,1.505
1911,1.913
1912,1.561
1913,1.507
1914,1.255
1915,1.289
1916,1.583
1917,1.657
1918,1.255
1919,1.384
1920,1.841
1921,1.576
1922,1.228
1923,1.022
1924,1.05
1925,1.047
1926,0.899
1927,1.565
1928,1.353
1929,1.41
1930,1.189
1931,1.595
1932,2.113
1933,1.754
1934,1.709
1935,1.696
1936,1.436
1937,2.18
1938,2.122
1939,1.968
1940,1.337
1941,1.318
1942,1.314
1943,1.465
1944,1.829
1945,1.482
1946,2.084
1947,1.999
1948,1.633
1949,2.127
1950,2.091
1951,1.764
1952,1.551
1953,2.191
1954,1.786
1955,1.887
1956,1.255
1957,1.361
1958,1.378
1959,1.588
1960,1.48
1961,1.594
1962,2.087
1963,2.004
1964,1.78
1965,1.646
1966,1.785
1967,1.736
1968,1.755
1969,1.515
1970,1.793
1971,1.4
1972,1.685
1973,1.895
1974,2.053
1975,1.715
1976,1.652
1977,2.04
1978,2.258
1979,2.435
1980,2.397
1981,2.613
1982,2.229
1983,2.175
1984,2.828
1985,2.604
1986,2.67
