year,rwi
1922,0.972
1923,1.456
1924,0.468
1925,0.489
1926,0.633
1927,0.745
1928,1.021
1929,1.198
1930,0.493
1931,0.591
1932,1.123
1933,1.142
1934,0.86
1935,1.54
1936,1.069
1937,1.095
1938,1.252
1939,1.508
1940,0.838
1941,0.686
1942,0.72
1943,0.815
1944,1.23
1945,1.374
1946,1.194
1947,1.682
1948,0.777
1949,1.797
1950,0.384
1951,0.896
1952,0.98
1953,1.495
1954,1.075
1955,0.822
1956,0.403
1957,0.9
1958,1.196
1959,2.131
1960,1.213
1961,1.617
1962,0.872
1963,0.648
1964,0.922
1965,0.994
1966,1.254
1967,0.964
1968,0.766
1969,0.81
1970,1.195
1971,1.199
1972,1.748
1973,2.121
1974,1.648
1975,1.753
1976,0.865
1977,0.793
1978,0.956
1979,0.577
1980,0.789
1981,0.573
1982,0.814
1983,1.034
1984,1.038
1985,0.421
1986,0.91
1987,0.837
1988,0.755
1989,1.642
1990,1.022
1991,2.104
1992,0.356
