year,rwi
1859,1.012
1860,0.933
1861,0.982
1862,1.108
1863,1.122
1864,1.204
1865,0.93
1866,0.648
1867,0.758
1868,1.206
1869,1.021
1870,0.85
1871,1.064
1872,1.01
1873,1.01
1874,1.093
1875,0.933
1876,1.226
1877,1.002
1878,1.087
1879,0.791
1880,0.908
1881,1.153
1882,1.026
1883,1.208
1884,0.839
1885,1.062
1886,1.015
1887,0.922
1888,1.053
1889,0.959
1890,1.09
1891,0.97
1892,1.065
1893,0.902
1894,1.081
1895,1.038
1896,1.02
1897,1.02
1898,0.936
1899,0.953
1900,1.009
1901,1.044
1902,1.107
1903,1.095
1904,1.119
1905,1.065
1906,1.046
1907,0.819
1908,0.817
1909,0.812
1910,1.003
1911,0.961
1912,1.101
1913,1.007
1914,1.158
1915,1.027
1916,1.045
1917,0.926
1918,1.02
1919,0.994
1920,0.963
1921,1.04
1922,0.714
1923,1.006
1924,0.963
1925,1.127
1926,1.103
1927,1.25
1928,0.936
1929,0.979
1930,1.024
1931,1.051
1932,0.919
1933,0.696
1934,0.54
1935,0.797
1936,1.266
1937,1.282
1938,1.104
1939,1.194
1940,0.968
1941,0.871
1942,0.769
1943,1.07
1944,0.971
1945,0.976
1946,1.13
1947,0.876
1948,1.007
1949,1.072
1950,0.969
1951,1.067
1952,1.148
1953,0.988
1954,0.791
1955,1.133
1956,0.924
1957,0.907
1958,1.007
1959,1.114
1960,1.07
1961,1.173
1962,0.894
1963,0.874
1964,0.935
1965,1.028
1966,1.132
1967,1.024
1968,0.939
1969,0.945
1970,0.905
1971,0.894
1972,1.235
1973,1.192
1974,0.907
1975,1.016
1976,0.898
1977,0.916
1978,1.049
1979,1.048
1980,1.121
1981,0.921
1982,0.904
1983,1.125
1984,1.109
1985,1.037
1986,0.811
1987,0.797
1988,0.78
1989,1.157
1990,1.291
1991,1.025
1992,1.064
1993,0.792
1994,0.902
