year,rwi
1804,2.1
1805,2.29
1806,1.72
1807,1.75
1808,1.12
1809,1.14
1810,1.43
1811,1.59
1812,1.5
1813,1.18
1814,1.32
1815,1.16
1816,0.98
1817,1.18
1818,1.27
1819,1.1
1820,1.18
1821,1.88
1822,2.625
1823,3.13
1824,2.82
1825,2.31
1826,2.825
1827,1.617
1828,2.291
1829,1.906
1830,2.58
1831,2.058
1832,1.651
1833,1.863
1834,1.732
1835,1.999
1836,1.999
1837,2.19
1838,2.018
1839,2.273
1840,2.691
1841,2.76
1842,2.212
1843,2.5
1844,2.145
1845,1.822
1846,1.94
1847,2.088
1848,2.219
1849,2.027
1850,2.096
1851,1.646
1852,1.65
1853,1.947
1854,1.782
1855,2.046
1856,1.722
1857,1.758
1858,1.531
1859,1.198
1860,1.178
1861,1.242
1862,1.92
1863,1.553
1864,1.289
1865,1.566
1866,1.415
1867,1.25
1868,1.376
1869,1.078
1870,1.174
1871,1.294
1872,1.126
1873,1.126
1874,1.224
1875,1.197
1876,1.175
1877,1.279
1878,1.052
1879,1.2
1880,1.359
1881,1.223
1882,1.179
1883,1.165
1884,1.77
1885,1.872
1886,2.353
1887,2.048
1888,2.221
1889,1.782
1890,1.769
1891,1.461
1892,1.421
1893,1.104
1894,1.452
1895,1.521
1896,1.693
1897,1.694
1898,1.754
1899,1.895
1900,2.067
1901,1.827
1902,1.888
1903,1.559
1904,1.614
1905,1.161
1906,0.89
1907,1.064
1908,1.126
1909,1.231
1910,0.981
1911,1.177
1912,1.245
1913,1.086
1914,1.03
1915,1.206
1916,1.262
1917,1.274
1918,1.078
1919,1.036
1920,0.978
1921,0.819
1922,0.916
1923,0.933
1924,0.938
1925,0.89
1926,1.092
1927,1.282
1928,1.192
1929,1.222
1930,1.288
1931,1.385
1932,1.131
1933,0.881
1934,1.142
1935,1.375
1936,1.398
1937,1.482
1938,1.388
1939,1.932
1940,1.782
1941,1.93
1942,2.066
1943,1.796
1944,2.322
1945,2.29
1946,2.288
1947,2.017
1948,2.121
1949,2.206
1950,2.713
1951,2.248
1952,2.25
1953,2.357
1954,2.475
1955,2.307
1956,2.152
1957,1.718
1958,1.873
1959,1.745
1960,1.743
1961,1.736
1962,1.749
1963,1.617
1964,1.447
1965,1.402
1966,1.456
1967,1.459
1968,1.555
1969,1.788
1970,1.743
1971,1.64
1972,1.823
1973,1.496
1974,1.512
1975,1.155
1976,0.98
1977,1.387
1978,1.306
1979,1.786
1980,1.615
1981,1.723
