year,rwi
1837,0.704
1838,1.053
1839,1.253
1840,0.568
1841,0.676
1842,0.504
1843,0.729
1844,1.015
1845,1.143
1846,1.102
1847,0.997
1848,1.07
1849,1.496
1850,1.663
1851,1.615
1852,1.353
1853,1.122
1854,1.007
1855,1.384
1856,0.921
1857,1.479
1858,1.357
1859,1.427
1860,1.522
1861,1.861
1862,1.214
1863,1.765
1864,1.477
1865,1.154
1866,1.249
1867,1.229
1868,1.275
1869,0.614
1870,0.725
1871,0.57
1872,0.723
1873,1.032
1874,1.19
1875,1.242
1876,1.1
1877,1.629
1878,1.434
1879,1.249
1880,0.664
1881,1.558
1882,1.141
1883,0.964
1884,1
1885,1.523
1886,1.359
1887,0.979
1888,1.295
1889,1.043
1890,1.172
1891,1.229
1892,1.121
1893,1.073
1894,1.116
1895,1.441
1896,0.968
1897,1.303
1898,1.383
1899,0.788
1900,1.573
1901,1.302
1902,1.353
1903,1.263
1904,1.477
1905,1.632
1906,1.297
1907,1.668
1908,1.695
1909,1.817
1910,2.009
1911,1.426
1912,1.407
1913,1.549
1914,1.736
1915,1.51
1916,1.243
1917,1.317
1918,1.517
1919,1.551
1920,1.58
1921,1.485
1922,1.285
1923,1.498
1924,1.401
1925,1.185
1926,1.461
1927,1.379
1928,1.727
1929,1.399
1930,1.241
1931,1.409
1932,1.378
1933,1.298
1934,1.711
1935,1.404
1936,1.426
1937,1.27
1938,1.548
1939,1.54
1940,1.27
1941,1.437
1942,1.676
1943,1.554
1944,1.76
1945,1.31
1946,1.218
1947,1.574
1948,1.273
1949,1.407
1950,1.572
1951,1.614
1952,1.295
1953,1.215
1954,1.378
1955,1.204
1956,1.169
1957,1.294
1958,1.184
1959,1.248
1960,1.277
1961,1.121
1962,1.146
1963,1.107
1964,1.025
1965,1.33
1966,1.642
1967,1.217
1968,1.042
1969,1.268
1970,1.138
1971,0.916
1972,0.974
1973,1.056
1974,0.886
1975,1.117
1976,1.093
1977,1.109
1978,0.868
1979,0.848
1980,0.83
1981,0.797
1982,0.952
1983,1.103
1984,0.986
1985,1.021
1986,0.987
1987,0.874
1988,0.849
1989,1.015
1990,1.278
1991,0.647
1992,0.837
1993,0.966
1994,1.149
1995,0.732
1996,0.788
1997,1.027
1998,1.034
1999,0.72
2000,0.939
2001,0.848
2002,0.844
2003,0.767
2004,0.618
2005,0.585
2006,0.591
2007,0.694
2008,0.76
2009,0.776
2010,0.376
2011,0.443
2012,0.501
2013,0.483
