year,rwi
1693,0.628
1694,1.909
1695,1.35
1696,0.749
1697,0.936
1698,0.62
1699,0.733
1700,0.657
1701,0.965
1702,0.933
1703,0.673
1704,0.859
1705,0.649
1706,1.076
1707,1.595
1708,0.382
1709,0.727
1710,0.962
1711,1.229
1712,0.819
1713,1.384
1714,1.903
1715,1.943
1716,1.469
1717,1.607
1718,0.959
1719,1.053
1720,0.96
1721,0.638
1722,0.581
1723,0.881
1724,1.051
1725,1.075
1726,0.759
1727,1.252
1728,1.316
1729,0.617
1730,0.675
1731,0.609
1732,0.537
1733,0.726
1734,0.589
1735,0.972
1736,0.587
1737,0.849
1738,0.907
1739,0.924
1740,1.388
1741,1.202
1742,0.781
1743,0.882
1744,1.068
1745,1.187
1746,0.835
1747,1.375
1748,0.967
1749,1.239
1750,1.276
1751,0.989
1752,1.089
1753,1.028
1754,0.697
1755,0.821
1756,0.909
1757,1.032
1758,0.692
1759,1.16
1760,0.551
1761,1.053
1762,0.831
1763,1.153
1764,1.561
1765,1.149
1766,0.786
1767,0.844
1768,1.001
1769,1.052
1770,1.04
1771,0.967
1772,0.79
1773,0.97
1774,0.617
1775,0.87
1776,1.002
1777,1.249
1778,1.075
1779,1.053
1780,1.025
1781,1.287
1782,1.153
1783,1.182
1784,0.861
1785,0.878
1786,1.1
1787,1.094
1788,1.024
1789,0.763
1790,0.809
1791,1.191
1792,0.822
1793,1.015
1794,0.813
1795,0.911
1796,1.038
1797,1.28
1798,1.065
1799,0.947
1800,0.884
1801,0.76
1802,1.266
1803,0.964
1804,1.04
1805,1.101
1806,1.186
1807,1.27
1808,1.092
1809,0.862
1810,1.088
1811,1.196
1812,0.848
1813,0.903
1814,0.906
1815,0.678
1816,0.627
1817,0.721
1818,0.807
1819,1.009
1820,0.848
1821,1.126
1822,1.074
1823,1.06
1824,1.069
1825,1.141
1826,1.094
1827,1.079
1828,1.004
1829,0.723
1830,0.974
1831,1.076
1832,1.075
1833,1.098
1834,0.846
1835,0.877
1836,1.034
1837,1.154
1838,0.944
1839,0.878
1840,1.26
1841,1.041
1842,0.921
1843,1.001
1844,1.19
1845,1.185
1846,1.01
1847,0.973
1848,0.953
1849,1.473
1850,1.132
1851,0.931
1852,1.05
1853,0.766
1854,1.107
1855,0.851
1856,0.827
1857,0.746
1858,0.985
1859,0.891
1860,0.821
1861,1.036
1862,0.974
1863,1.112
1864,1.104
1865,0.973
1866,1.25
1867,1.149
1868,0.786
1869,0.695
1870,0.584
1871,0.843
1872,0.825
1873,0.974
1874,0.772
1875,0.874
1876,1.171
1877,0.96
1878,1.054
1879,0.91
1880,1.14
1881,0.962
1882,1.203
1883,1.289
1884,1.072
1885,1.113
1886,0.993
1887,0.921
1888,0.877
1889,1.174
1890,0.917
1891,0.937
1892,1.302
1893,1.276
1894,0.945
1895,0.992
1896,1.128
1897,1.209
1898,0.968
1899,1.004
1900,0.87
1901,0.708
1902,0.812
1903,1.028
1904,1.078
1905,0.836
1906,0.975
1907,0.938
1908,1.001
1909,1.134
1910,1.083
1911,0.694
1912,0.918
1913,0.702
1914,0.691
1915,1.18
1916,1.15
1917,1.122
1918,0.948
1919,1.092
1920,1.035
1921,1.002
1922,0.854
1923,1.283
1924,1.253
1925,0.811
1926,0.924
1927,1.028
1928,1.336
1929,1.143
1930,0.823
1931,0.875
1932,0.83
1933,0.905
1934,0.76
1935,1.172
1936,0.768
1937,1.017
1938,1.142
1939,1.038
1940,0.983
1941,0.98
1942,1.098
1943,0.928
1944,0.935
1945,1.176
1946,0.991
1947,0.944
1948,1.148
1949,1.057
1950,1.032
1951,1.256
1952,0.937
1953,0.888
1954,0.803
1955,1.05
1956,0.898
1957,1.037
1958,1.009
1959,0.878
1960,0.972
1961,0.984
1962,1.085
1963,0.857
1964,1.006
1965,1.053
1966,0.97
1967,0.809
1968,0.93
1969,0.933
1970,1.103
1971,1.169
1972,1.063
1973,1.306
1974,1.233
1975,1.13
1976,0.865
1977,0.816
1978,0.897
1979,0.969
1980,0.857
1981,1.02
