year,rwi
1870,1.776
1871,1.734
1872,1.337
1873,1.801
1874,2.155
1875,0.565
1876,0.504
1877,0.526
1878,0.515
1879,0.836
1880,1.38
1881,0.944
1882,0.57
1883,0.855
1884,0.904
1885,0.604
1886,0.851
1887,0.827
1888,0.631
1889,1.063
1890,1.1
1891,0.433
1892,0.529
1893,0.525
1894,0.97
1895,0.537
1896,0.63
1897,1.095
1898,1.491
1899,1.337
1900,1.642
1901,1.495
1902,1.208
1903,0.403
1904,0.749
1905,1.001
1906,0.654
1907,0.65
1908,1.512
1909,1.572
1910,0.58
1911,1.602
1912,0.701
1913,0.264
1914,0.746
1915,1.643
1916,1.695
1917,1.458
1918,2.761
1919,1.707
1920,1.615
1921,1.339
1922,0.795
1923,0.852
1924,0.288
1925,1.236
1926,0.994
1927,0.484
1928,0.676
1929,1.272
1930,0.844
1931,0.748
1932,0.317
1933,0.656
1934,0.522
1935,1.15
1936,1.459
1937,0.574
1938,0.86
1939,1.292
1940,0.418
1941,0.148
1942,0.316
1943,0.817
1944,1.45
1945,0.268
1946,1.186
1947,0.095
1948,0.812
1949,0.298
1950,1.162
1951,0.929
1952,1.245
1953,1.487
1954,0.389
1955,1.148
1956,0.096
1957,0.738
1958,1.118
1959,0.999
1960,1.331
1961,2.594
1962,0.791
1963,1.321
1964,1.129
1965,1.099
1966,0.912
1967,2.084
1968,1.125
1969,1.782
1970,1.401
1971,1.774
1972,0.852
1973,0.879
1974,1.393
1975,0.919
1976,1.162
1977,0.619
1978,1.473
1979,0.342
1980,1.289
1981,1.859
1982,0.818
1983,0.027
1984,0.372
1985,0.797
1986,0.985
1987,0.734
1988,1.582
1989,1.336
1990,0.983
1991,1.917
1992,0.382
1993,0.939
1994,1.248
1995,0.062
1996,0.528
