year,rwi
1724,0.84
1725,1.431
1726,1.203
1727,0.903
1728,1.038
1729,1.062
1730,1.124
1731,0.928
1732,1.437
1733,1.275
1734,0.858
1735,0.92
1736,0.633
1737,0.925
1738,1.064
1739,0.901
1740,1.106
1741,1.117
1742,0.741
1743,0.667
1744,0.857
1745,1.421
1746,1.025
1747,1.144
1748,0.771
1749,0.811
1750,0.893
1751,0.884
1752,0.612
1753,0.694
1754,1.178
1755,1.135
1756,1.049
1757,0.925
1758,0.849
1759,1.02
1760,1.03
1761,1.218
1762,1.129
1763,1.148
1764,1.072
1765,1.223
1766,1.305
1767,0.986
1768,1.068
1769,1.179
1770,0.961
1771,0.623
1772,0.596
1773,0.761
1774,1.086
1775,1.414
1776,1.059
1777,1.203
1778,0.84
1779,0.96
1780,0.984
1781,1.323
1782,0.936
1783,0.89
1784,0.926
1785,0.85
1786,0.673
1787,0.895
1788,0.873
1789,0.869
1790,0.997
1791,0.837
1792,1.058
1793,0.992
1794,1.226
1795,1.155
1796,1.033
1797,1.085
1798,0.976
1799,0.852
1800,0.445
1801,1.023
1802,1.468
1803,1.138
1804,1.194
1805,1.171
1806,1.049
1807,1.068
1808,0.811
1809,0.894
1810,0.942
1811,1.213
1812,0.773
1813,1.009
1814,1.47
1815,0.905
1816,0.496
1817,0.911
1818,0.763
1819,0.932
1820,0.9
1821,0.969
1822,1.061
1823,0.977
1824,1.325
1825,0.952
1826,0.809
1827,0.885
1828,1.049
1829,0.819
1830,1.051
1831,1.15
1832,0.992
1833,1.065
1834,1.008
1835,1.046
1836,1.097
1837,1.092
1838,0.948
1839,1.044
1840,1.195
1841,0.891
1842,1.145
1843,0.848
1844,1.007
1845,0.871
1846,0.886
1847,0.839
1848,0.978
1849,1.147
1850,1.193
1851,1.499
1852,0.882
1853,1.236
1854,0.882
1855,0.975
1856,0.842
1857,0.717
1858,0.869
1859,1.154
1860,0.91
1861,0.785
1862,1.121
1863,0.887
1864,0.909
1865,0.793
1866,1.077
1867,0.963
1868,0.803
1869,1.209
1870,0.701
1871,1.001
1872,1.15
1873,0.872
1874,0.677
1875,1.052
1876,1.008
1877,0.97
1878,1.079
1879,1.123
1880,1.122
1881,1.399
1882,1.27
1883,1.123
1884,1.15
1885,1.145
1886,0.763
1887,0.763
1888,0.943
1889,1.221
1890,0.846
1891,0.862
1892,1.163
1893,1.035
1894,0.742
1895,0.69
1896,1.038
1897,1.252
1898,1.114
1899,1.03
1900,0.747
1901,0.722
1902,0.951
1903,1.068
1904,1.326
1905,1.15
1906,0.818
1907,1.398
1908,1.271
1909,1.1
1910,0.699
1911,0.713
1912,1.124
1913,0.861
1914,0.636
1915,1.229
1916,1.06
1917,1.026
1918,0.787
1919,0.801
1920,0.894
1921,0.863
1922,0.949
1923,0.838
1924,1.316
1925,1.087
1926,0.972
1927,1.107
1928,1.332
1929,1.095
1930,1.012
1931,0.789
1932,1.15
1933,0.997
1934,0.662
1935,1.196
1936,0.815
1937,0.935
1938,0.978
1939,0.983
1940,0.665
1941,1.184
1942,1.223
1943,1.015
1944,1.022
1945,1.197
1946,0.963
1947,1.226
1948,0.874
1949,1.039
1950,1.015
1951,1.079
1952,0.989
1953,0.977
1954,0.769
1955,1.032
1956,0.744
1957,0.983
1958,1.133
1959,1.067
1960,1.017
1961,0.904
1962,1.133
1963,0.874
1964,1.071
1965,1.082
1966,1.056
1967,0.962
1968,0.983
1969,1.059
1970,0.986
1971,0.856
1972,0.963
1973,1.096
1974,1.092
1975,0.977
1976,0.929
1977,0.718
1978,1.015
1979,0.996
1980,0.935
1981,1.121
1982,1.222
1983,1.015
1984,0.919
