year,rwi
1882,1.557
1883,1.023
1884,0.699
1885,1.218
1886,0.964
1887,0.943
1888,1.346
1889,1.297
1890,1.171
1891,1.206
1892,1.443
1893,1.136
1894,0.785
1895,0.831
1896,1.252
1897,1.191
1898,1.228
1899,0.699
1900,0.644
1901,0.813
1902,0.824
1903,0.696
1904,0.868
1905,0.957
1906,1.077
1907,1.061
1908,1.153
1909,1.075
1910,1.114
1911,0.925
1912,0.923
1913,0.841
1914,0.973
1915,1.09
1916,0.789
1917,0.78
1918,1.109
1919,1.306
1920,0.917
1921,1.024
1922,0.979
1923,1.021
1924,0.891
1925,0.842
1926,1.014
1927,0.883
1928,0.764
1929,0.88
1930,1.155
1931,1.25
1932,1.03
1933,1.104
1934,1.183
1935,0.956
1936,1.009
1937,0.83
1938,0.832
1939,0.863
1940,1.098
1941,0.948
1942,0.69
1943,0.884
1944,0.767
1945,0.899
1946,1.025
1947,0.941
1948,0.985
1949,0.894
1950,0.904
1951,0.956
1952,1.117
1953,1.014
1954,1.05
1955,0.979
1956,0.919
1957,0.903
1958,1.182
1959,1.018
1960,0.95
1961,0.838
1962,1.066
1963,1.071
1964,0.749
1965,0.955
1966,1.166
1967,1.119
1968,0.938
1969,1.064
1970,0.971
1971,0.952
1972,0.862
1973,0.719
1974,0.889
1975,1.097
1976,1.227
1977,1.17
1978,1.01
1979,1.214
1980,0.89
1981,0.941
1982,1.054
1983,0.992
1984,1.04
1985,0.828
1986,0.959
1987,1.109
1988,1.239
1989,1.09
1990,1.001
1991,0.873
1992,1.072
1993,0.908
1994,0.832
1995,0.937
1996,0.99
1997,1.184
1998,1.088
1999,1.006
2000,1.052
2001,0.718
